"assistance_transaction_unique_key","assistance_award_unique_key","award_id_fain","ModificationNumber","award_id_uri","sai_number","federal_action_obligation","total_obligated_amount","total_outlayed_amount_for_overall_award","indirect_cost_federal_share_amount","non_federal_funding_amount","total_non_federal_funding_amount","face_value_of_loan","original_loan_subsidy_cost","total_face_value_of_loan","total_loan_subsidy_cost","disaster_emergency_fund_codes_for_overall_award","outlayed_amount_from_COVID.19_supplementals_for_overall_award","obligated_amount_from_COVID.19_supplementals_for_overall_award","outlayed_amount_from_IIJA_supplemental_for_overall_award","obligated_amount_from_IIJA_supplemental_for_overall_award","action_date","Fiscal_Year","period_of_performance_start_date","period_of_performance_current_end_date","awarding_agency_code","awarding_agency_name","awarding_sub_agency_code","awarding_sub_agency_name","awarding_office_code","awarding_office_name","funding_agency_code","Funding_Agency_Name","funding_sub_agency_code","funding_sub_agency_name","funding_office_code","funding_office_name","treasury_accounts_funding_this_award","federal_accounts_funding_this_award","object_classes_funding_this_award","program_activities_funding_this_award","recipient_uei","recipient_duns","recipient_name","recipient_name_raw","recipient_parent_uei","recipient_parent_duns","recipient_parent_name","recipient_parent_name_raw","recipient_country_code","recipient_country_name","recipient_address_line_1","recipient_address_line_2","recipient_city_code","recipient_city_name","prime_award_transaction_recipient_county_fips_code","recipient_county_name","prime_award_transaction_recipient_state_fips_code","recipient_state_code","recipient_state_name","recipient_zip_code","recipient_zip_last_4_code","prime_award_transaction_recipient_cd_original","prime_award_transaction_recipient_cd_current","recipient_foreign_city_name","recipient_foreign_province_name","recipient_foreign_postal_code","primary_place_of_performance_scope","primary_place_of_performance_country_code","primary_place_of_performance_country_name","primary_place_of_performance_code","primary_place_of_performance_city_name","prime_award_transaction_place_of_performance_county_fips_code","primary_place_of_performance_county_name","prime_award_transaction_place_of_performance_state_fips_code","primary_place_of_performance_state_name","primary_place_of_performance_zip_4","prime_award_transaction_place_of_performance_cd_original","prime_award_transaction_place_of_performance_cd_current","primary_place_of_performance_foreign_location","cfda_number","cfda_title","funding_opportunity_number","funding_opportunity_goals_text","assistance_type_code","transaction_description","prime_award_base_transaction_description","business_funds_indicator_code","business_funds_indicator_description","business_types_code","business_types_description","correction_delete_indicator_code","correction_delete_indicator_description","action_type_code","action_type_description","record_type_code","record_type_description","highly_compensated_officer_1_name","highly_compensated_officer_1_amount","highly_compensated_officer_2_name","highly_compensated_officer_2_amount","highly_compensated_officer_3_name","highly_compensated_officer_3_amount","highly_compensated_officer_4_name","highly_compensated_officer_4_amount","highly_compensated_officer_5_name","highly_compensated_officer_5_amount","usaspending_permalink","last_modified_date","USAspending_file_name","cfda_num","assistance_type_description","dFYear","YTD","AnyTag","DeepTech","HighTech","Biotechnology","Quantum","FutureG","AdvMaterials","TrustedAI","SysOfSys","Microelectronics","Space","Renewable","Computing","HMI","DirectedEnergy","Hypersonics","SensorCyber","ComponentTech"
"8900_DELP0000101_-NONE-_81.126_A000","ASST_NON_DELP0000101_8900","DELP0000101","A000",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,3462409117,-172774215,6924818234,-1,NA,NA,NA,NA,NA,2014-02-18,2014,"2014-02-18","2019-01-14","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"JKC9LGLDQDV4","006924989","GEORGIA POWER COMPANY","GEORGIA POWER COMPANY",NA,NA,NA,NA,NA,NA,"241 RALPH MCGILL BLVD NE",NA,"04000","ATLANTA","13121.0","FULTON","13","GA","GEORGIA","30308","0000","GA-05","GA-05",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"1304000","ATLANTA",NA,NA,"13","GEORGIA","303062000","GA-05",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4455::TAS  GEORGIA POWER COMPANY  GEORGIA POWER LOAN NUMBER 1021","TAS::89 4455::TAS  GEORGIA POWER COMPANY  GEORGIA POWER LOAN NUMBER 1021","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000101_8900/","2014-04-09","FY2014_089_Assistance_Full_20230909_1.csv","81.126","Guaranteed/Insured Loan",2014-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000054_-NONE-_81.126_0005","ASST_NON_DELP0000054_8900","DELP0000054","0005",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,1.292e+09,48320800,NA,NA,NA,NA,NA,2015-09-15,2015,"2011-09-27","2016-09-26","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRWVG3NP66A9","832213339","AV SOLAR RANCH 1 LLC","AV SOLAR RANCH 1, LLC","RQNMMKNVVES8","001807150","EXELON CORPORATION",NA,NA,NA,"353 SACRAMENTO STREET","SUITE 2100","40130","LANCASTER","0637.0","LOS ANGELES","06","CA","CALIFORNIA","94111","3620","CA-22","CA-11",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0640130","SAN FRANCISCO",NA,NA,"06","CALIFORNIA","941113620","CA-22",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,11,"AV SOLAR RANCH 1, LLC LOAN","TAS::89 0209::TAS  AV SOLAR RANCH I, LLC LOAN NUMBER 1166","NON",NA,"M","NONPROFIT WITH 501C3 IRS STATUS (OTHER THEN INSTITUTION OF HIGHER EDUCATION)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000054_8900/","2015-10-06","FY2015_089_Assistance_Full_20230909_1.csv","81.126","Other Financial Assistance",2015-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000049_-NONE-_81.126_0001","ASST_NON_DELP0000049_8900","DELP0000049","0001",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,3.5e+08,28210000,7e+08,56420000,NA,NA,NA,NA,NA,2015-07-17,2015,"2011-09-19","2016-09-18","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"EY6ZS7MJSX81","968784236","OFC 2 LLC","OFC 2 LLC",NA,NA,NA,NA,NA,NA,"6225 NEIL ROAD",NA,"99015","LANDER (COUNTY)","3215.0","LANDER","32","NV","NEVADA","89511","1160","NV-02","NV-02",NA,NA,NA,NA,NA,NA,"32**015",NA,"32015",NA,"32","NEVADA","99015","NV-02",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"OFC2, LLC LOAN NUMBER F1021","TAS::89 4576::TAS  OFC2, LLC LOAN NUMBER F1021","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000049_8900/","2015-08-20","FY2015_089_Assistance_Full_20230909_1.csv","81.126","Guaranteed/Insured Loan",2015-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000058_-NONE-_81.126_0001","ASST_NON_DELP0000058_8900","DELP0000058","0001",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,800600000,59892000,2401800000,179676000,NA,NA,NA,NA,NA,2015-07-17,2015,"2011-09-28","2016-09-27","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KENVGRTCSMH7","968695549","DESERT SUNLIGHT 300, LLC","DESERT SUNLIGHT 300, LLC","Z4HCXG9DJVW5","167212823","ESI ENERGY, LLC",NA,NA,NA,"620 EIGHTH AVE","44TH FLOOR","61152","RIVERSIDE","0623.0","HUMBOLDT","06","CA","NEW YORK","10018","1618","CA-45","CA-12",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"0661152","LANCASTER",NA,NA,"06","CALIFORNIA","93536","CA-45",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"DESERT SUNLIGHT 300, LLC LOAN NUMBER F1039","DESERT SUNLIGHT 300, LLC LOAN NUMBER F1039","NON",NA,"Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000058_8900/","2015-08-20","FY2015_089_Assistance_Full_20230909_1.csv","81.126","Guaranteed/Insured Loan",2015-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000111_-NONE-_81.126_-NONE-","ASST_NON_DELP0000111_8900","DELP0000111",NA,NA,"NO SAI NUMBER",0,0,NA,NA,0,0,0,0,2.59e+08,0,NA,NA,NA,NA,NA,2015-03-25,2015,"2015-03-24","2020-03-23","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"KGKLV43K3JK3","792796930","ARCONIC INC.","ALCOA INC.","JHWNUX2YXN31","001339472","ALCOA EXTRUSIONS, INC.","ALCOA EXTRUSIONS, INC.",NA,NA,"100 TECHNICAL DR",NA,"53736","NEW KENSINGTON","42129.0","WESTMORELAND","42","PA","PENNSYLVANIA","15069",NA,"PA-02","PA-14",NA,NA,NA,"SINGLE ZIP CODE",NA,NA,"4700540","ALCOA",NA,NA,"47","TENNESSEE","37701","TN-02",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,11,"ALCOA LOAN","ALCOA LOAN","NON",NA,"M","NONPROFIT WITH 501C3 IRS STATUS (OTHER THEN INSTITUTION OF HIGHER EDUCATION)",NA,NA,"A",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000111_8900/","2015-04-20","FY2015_089_Assistance_Full_20230909_1.csv","81.126","Other Financial Assistance",2015-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000035_-NONE-_81.126_0003","ASST_NON_DELP0000035_8900","DELP0000035","0003",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,9.67e+08,71654700,NA,NA,NA,NA,NA,2017-03-06,2017,"2011-08-04","2041-08-03","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Q7BZPFSS6LK2","832747971","AGUA CALIENTE SOLAR, LLC","AGUA CALIENTE SOLAR, LLC",NA,NA,NA,NA,"USA","UNITED STATES","5790 FLEET STREET","SUITE 200",NA,"CARLSBAD","06073","SAN DIEGO","06","CA","CALIFORNIA","92008","4703","CA-49","CA-49",NA,NA,NA,"CITY-WIDE","USA","UNITED STATES","CA11194","CARLSBAD","06073","SAN DIEGO","06","CALIFORNIA",NA,"CA-49","CA-49",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 4576::TAS
AGUA CALIENTE SOLAR, LLC
LOAN NUMBER 1170. MOD 001-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 4576::TAS  AGUA CALIENTE SOLAR, LLC  LOAN NUMBER 1170","NON",NA,"X","OTHER","C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000035_8900/","2017-07-05","FY2017_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2017-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000036_-NONE-_81.126_0002","ASST_NON_DELP0000036_8900","DELP0000036","0002",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,1.015e+09,1167250,NA,NA,NA,NA,NA,2017-03-06,2017,"2011-08-04","2041-08-03","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CAZZCJCGX8M8","832720002","RECORD HILL WIND LLC","RECORD HILL WIND LLC",NA,NA,NA,NA,"USA","UNITED STATES","150 ORFORD RD",NA,NA,"LYME","33009","GRAFTON","33","NH","NEW HAMPSHIRE","03768","3308","NH-02","NH-02",NA,NA,NA,"CITY-WIDE","USA","UNITED STATES","NH44260","TOWN OF LYME","33009","GRAFTON","33","NEW HAMPSHIRE",NA,"NH-02",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 4576::TAS
RECORD HILL WIND, LLC
LOAN NUMBER 1217","RECORD HILL WIND, LLC LOAN NUMBER 1217","NON",NA,"X","OTHER","C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000036_8900/","2017-07-05","FY2017_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2017-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000051_-NONE-_81.126_0002","ASST_NON_DELP0000051_8900","DELP0000051","0002",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,692221000,104871482,NA,NA,NA,NA,NA,2017-03-06,2017,"2011-09-21","2041-09-20","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ELZLFRBJ2GG6","831822981","TONOPAH SOLAR ENERGY, LLC","TONOPAH SOLAR ENERGY",NA,NA,NA,NA,"USA","UNITED STATES","520 BROADWAY FL 6",NA,NA,"SANTA MONICA","06037","LOS ANGELES","06","CA","CALIFORNIA","90401","2420","CA-33","CA-36",NA,NA,NA,"CITY-WIDE","USA","UNITED STATES","CA70000","SANTA MONICA","06037","LOS ANGELES","06","CALIFORNIA",NA,"CA-33","CA-36",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 4572::TAS
TONOPAH SOLAR ENERGY, LLC
LOAN NUMBER 1143. MOD 001-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 4572::TAS  TONOPAH SOLAR ENERGY, LLC  LOAN NUMBER 1143","NON",NA,"X","OTHER","L",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000051_8900/","2017-07-05","FY2017_089_Assistance_Full_20230909_1.csv","81.126","Guaranteed/Insured Loan",2017-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000052_-NONE-_81.126_0002","ASST_NON_DELP0000052_8900","DELP0000052","0002",NA,"SAI  NOT AVAILABLE",0,0,NA,NA,0,0,0,0,330260600,9808740,NA,NA,NA,NA,NA,2017-03-06,2017,"2011-09-23","2041-09-22","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CSVSN33CH5L7","968267257","MESQUITE SOLAR 1, LLC","MESQUITE SOLAR 1, LLC",NA,NA,NA,NA,"USA","UNITED STATES","101 ASH STREET",NA,NA,"SAN DIEGO","06073","SAN DIEGO","06","CA","CALIFORNIA","92101","3017","CA-52","CA-50",NA,NA,NA,"CITY-WIDE","USA","UNITED STATES","CA66000","SAN DIEGO","06073","SAN DIEGO","06","CALIFORNIA",NA,"CA-52","CA-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 0209::TAS
MESQUITE SOLAR 1, LLC LOAN NUMBER 1169","MESQUITE SOLAR 1, LLC LOAN NUMBER 1169","NON",NA,"X","OTHER","C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000052_8900/","2017-07-05","FY2017_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2017-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000044_-NONE-_81.126_0007","ASST_NON_DELP0000044_8900","DELP0000044","0007",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,173267004,26527178,NA,NA,NA,NA,NA,2017-03-06,2017,"2011-09-02","2041-09-01","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R14DT4NGWU54","961536468","KEPCO SOLAR OF ALAMOSA LLC","COGENTRIX OF ALAMOSA, LLC","XJXYXCZL36Z4","175406842","THE CARLYLE GROUP L P",NA,"USA","UNITED STATES","4533 LANE 2 N",NA,NA,"MOSCA","08003","ALAMOSA","08","CO","COLORADO","81146","9702","CO-03","CO-03",NA,NA,NA,"CITY-WIDE","USA","UNITED STATES","CO01090","ALAMOSA","08003","ALAMOSA","08","COLORADO",NA,"CO-03","CO-03",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 0208::TAS
COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232. MOD 004-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 0208::TAS  COGENTRIX OF ALAMOSA, LLC LOAN NUMBER 1232","NON",NA,"X","OTHER","C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000044_8900/","2017-07-05","FY2017_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2017-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000043_-NONE-_81.126_0002","ASST_NON_DELP0000043_8900","DELP0000043","0002",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,0,78833242,NA,NA,NA,NA,NA,2017-03-06,2017,"2011-09-01","2041-08-31","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PJ8ADGQ1HCP3","800572237","CUBICPV INC","1366 TECHNOLOGIES INC.","PJ8ADGQ1HCP3","800572237","CUBICPV INC","1366 TECHNOLOGIES INC.","USA","UNITED STATES","6 PRESTON CT",NA,NA,"LEXINGTON","25017","MIDDLESEX","25","MA","MASSACHUSETTS","02421","3102","MA-05","MA-05",NA,NA,NA,"CITY-WIDE","USA","UNITED STATES","MA04615","TOWN OF BEDFORD","25017","MIDDLESEX","25","MASSACHUSETTS",NA,"MA-06",NA,NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 0208::TAS
1366 TECHNOLOGIES, INC
LOAN NUMBER 1270. MOD 001 - CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 0208::TAS  1366 TECHNOLOGIES, INC  LOAN NUMBER 1270","NON",NA,"X","OTHER","C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000043_8900/","2017-07-05","FY2017_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2017-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000054_-NONE-_81.126_0006","ASST_NON_DELP0000054_8900","DELP0000054","0006",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,1.292e+09,48320800,NA,NA,NA,NA,NA,2017-03-06,2017,"2011-09-27","2041-09-26","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"GRWVG3NP66A9","832213339","AV SOLAR RANCH 1 LLC","AV SOLAR RANCH 1, LLC","RQNMMKNVVES8","001807150","EXELON CORPORATION",NA,"USA","UNITED STATES","4601 WESTOWN PKWY","SUITE 300",NA,"WEST DES MOINES","19153","POLK","19","IA","IOWA","50266","1034","IA-03","IA-03",NA,NA,NA,"CITY-WIDE","USA","UNITED STATES","IA83910","WEST DES MOINES","19049","DALLAS","19","IOWA",NA,"IA-03","IA-03",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 0209::TAS
AV SOLAR RANCH I, LLC LOAN NUMBER 1166. MOD 004-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 0209::TAS  AV SOLAR RANCH I, LLC LOAN NUMBER 1166","NON",NA,"X","OTHER","C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000054_8900/","2017-07-05","FY2017_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2017-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000046_-NONE-_81.126_0003","ASST_NON_DELP0000046_8900","DELP0000046","0003",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,0,0,2248220270,323743641,NA,NA,NA,NA,NA,2017-03-06,2017,"2011-09-12","2041-09-11","089","Department of Energy","8900.0","Department of Energy","893030.0","HEADQUARTERS PROCUREMENT SERVICES","089","Department of Energy","8900.0","Department of Energy","894009.0",NA,NA,NA,NA,NA,"L59KEYPUJ3R3","009497361","MOJAVE SOLAR LLC","MOJAVE SOLAR LLC",NA,"219801584",NA,NA,"USA","UNITED STATES","42134 HARPER LAKE RD",NA,"33924","HINKLEY","06071","SAN BERNARDINO","06","CA","CALIFORNIA","92347","9305","CA-08","CA-23",NA,NA,NA,"SINGLE ZIP CODE","USA","UNITED STATES","CA65000","HINKLEY","06071","SAN BERNARDINO","06","CALIFORNIA","92347-9305","CA-08","CA-23",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,8,"TAS::89 0208::TAS
MOJAVE SOLAR LLC LOAN NUMBER 1131. MOD 002-CORRECTION OF ISSUING, ADMINISTRATION AND SPONORING OFFICES.","TAS::89 0208::TAS  MOJAVE SOLAR LLC LOAN NUMBER 1131","NON","NOT RECOVERY ACT","Q","FOR-PROFIT ORGANIZATION (OTHER THAN SMALL BUSINESS)","C","CORRECT AN EXISTING RECORD","C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000046_8900/","2019-02-04","FY2017_089_Assistance_Full_20230909_1.csv","81.126","Guaranteed/Insured Loan",2017-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000114_-NONE-_81.126_0001","ASST_NON_DELP0000114_8900","DELP0000114","0001",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,605802134,6406104,605802134,6406104,NA,NA,NA,NA,NA,2018-01-30,2018,"2015-06-23","2045-06-22","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"XCALPX1W3FE7","079803324","MEAG POWER SPVP, LLC","MEAG POWER SPVP, LLC",NA,NA,NA,NA,"USA","UNITED STATES","1470 RIVEREDGE PARKWAY",NA,"04000","ATLANTA","13121","FULTON","13","GA","GEORGIA","30328","4640","GA-06","GA-05",NA,NA,NA,"City-wide","USA","UNITED STATES","GA04000","ATLANTA","13067","COBB","13","GEORGIA","CITY-WIDE","GA-12","GA-05",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"MEAG POWER SPVP, LLC SPVP NOTE 1 UNIT 3 LOAN 1308","MEAG SPVP","NON",NA,"X",NA,"C",NA,"C",NA,"2.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000114_8900/","2018-03-20","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
"8900_DELP0000024_-NONE-_81.126_0003","ASST_NON_DELP0000024_8900","DELP0000024","0003",NA,"SAI NOT AVAILABLE",0,0,NA,NA,0,0,513763552,114261014,513763552,114261014,NA,NA,NA,NA,NA,2018-07-12,2018,"2011-04-05","2045-04-04","089","Department of Energy","8900.0","Department of Energy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NB4KAL1D1FF3","798917154","SOLAR PARTNERS I, LLC","SOLAR PARTNERS I, LLC",NA,NA,NA,NA,"USA","UNITED STATES","1999 HARRISON ST, STE 2150",NA,"53000","OAKLAND","06001","ALAMEDA","06","CA","CALIFORNIA","94612","3520","CA-25","CA-12",NA,NA,NA,"County-wide","USA","UNITED STATES","CA**001",NA,"06001","ALAMEDA","06","CALIFORNIA",NA,"CA-25","CA-90",NA,"81.126000000000005","FEDERAL LOAN GUARANTEES FOR INNOVATIVE ENERGY TECHNOLOGIES",NA,NA,7,"TAS::89 4576::TAS
SOLAR PARTNERS I, LLC LOAN 1059. MOD 001-CORRECTION OF ISSUING, ADMINISTRATION AND SPONSORING OFFICES.","TAS::89 4576::TAS  SOLAR PARTNERS I, LLC LOAN 1059","NON","NOT RECOVERY ACT","X","OTHER",NA,NA,"C","REVISION","2.0","NON-AGGREGATE RECORD",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"https://www.usaspending.gov/award/ASST_NON_DELP0000024_8900/","2018-08-02","FY2018_089_Assistance_Full_20230909_1.csv","81.126","Direct Loan",2018-01-01,"Full Year",TRUE,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
