fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2006,ENERGY CONVERSION DEVICES,3392354,1134,2
2006,ENERTEK INTERNATIONAL,5472900.4375,4185,26
2006,ENFIELD ENTERPRISES,6994482.0498,1929,41
2006,ENGINEERED SUPPORT SYSTEMS,16217611.4219,9780,61
2006,ENGINEERED SYSTEMS,242651,1134,2
2006,ENGINEERING SUPPORT PERSONNEL,24720818,3383,93
2006,ENGINEOUS SOFTWARE,60150,1138,4
2006,ENMRSH,2107178,5360,11
2006,ENSCO,11984157,5516,39
2006,ENSIGN BICKFORD INDUSTRIES,11994747.8594,2932,5
2006,ENSR INTERNATIONAL,2723860.2197,2645,61
2006,ENTERGY,23334438,3395,71
2006,ENVIRONMENTAL CHEMICAL,1109754046.1865,7792,384
2006,ENVIRONMENTAL COMPANY T,199315,2,1
2006,ENVIRONMENTAL SYSTEMS RESEARCH,45291262.6094,13031,620
2006,EOD TECHNOLOGY,124270295,3417,45
2006,EOIR TECHNOLOGIES,54510604,1126,199
2006,EQE,-4875,2,1
2006,EQM,40103538.4301,4647,29
2006,EQUIFAX,40753.590299999996,10438,24
2006,EQUITABLE RESOURCES,6494455,2932,5
2006,ERAPSCO,80920,2,1
2006,ERDAS,9733298.0125,7172,114
2006,ERINYS INTERNATIONAL / IRAQ,45207442.5,768,16
2006,ESCGOV,4208250,4839,9
2006,ESCO ELECTRONICS,106624197.5,5862,110
2006,ESCO ENERGY,11302803,955,19
2006,ESCO TECH,5805155,5279,39
2006,ESP,54384361.4063,2162,38
2006,ESSEX INDUSTRIES,4071308,6045,116
2006,EST GROUP,160329,160,12
2006,ESTERLINE,70200494,3514,10
2006,ETC TECHNICAL,976758,3121,7
2006,EVERETT SHIPYARD,3105907,1209,22
2006,EVERGREEN INTERNATIONAL,10207290,5817,11
2006,EWA,10711742,2269,22
2006,EWA SERVICES,-20482,1136,3
2006,EXIDE ELECTRONICS,52733822.83,12899,1475
2006,EXODYNE,16274298,955,18
2006,EXPANETS,91276.8516,2239,4
2006,EXPRESS SCRIPTS,157908932.375,3493,45
2006,EXTEX,134355,1800,4
2006,EXXON MOBIL,1176559404,5931,74
2006,EyakTek,67781016.0215,10166,452
2006,F5 NETWORKS,313985,5534,11
2006,FAIRBANKS SCALES,47742,2268,4
2006,FALCON SECURITY,28622,1136,3
2006,FATIGUE TECHNOLOGY,2689779,3318,96
2006,FCN,18035710.8808,12516,135
2006,FED-CONSULTING,163874,2,1
2006,FEDERAL RADIO SERIVCES,12828,1136,3
2006,FEDERAL REPUBLIC OF GERMANY,268394291.833,3242,763
2006,FEDERAL SIGNAL,936423,4402,10
2006,FEDERAL WAREHOUSE COMPANY,3582,2,1
2006,FEDERATED SOFTWARE GROUP,31309893,2271,23
2006,FEDEX,1303735210.7689,21784,2123
2006,FEMCO,704129.3599,3513,10
2006,FERGUSON ENTERPRISES,4094163.4004,3487,238
2006,FIBER MATERIALS,3546970,2887,7
2006,FIBERTEK,81053453.5,16126,513
2006,FIDELITY TECHNOLOGIES,32661811.1992,8282,93
2006,FIELD SUPPORT,2203558,301,12
2006,FIGGIE INTERNATIONAL,812731,1057,20
2006,FINMECCANICA,197146758.4847,10054,491
2006,FIRST CAPITOL OF CHICAGO,132786,1136,3
2006,FIRST COAST TECHNICAL INSTITUT,0,1,1
2006,FIRST DATA,768095,1138,4
2006,FIRST KUWAITI GENERAL TRADING & CONTRACTING COMPANY,6152140,3318,9
2006,FISHER SCIENTIFIC CO,27574,1799,4
2006,FLIGHTLINE ELECTRONICS,27881334,1567,26
2006,FLIR SYSTEMS,114445915.4219,7198,433
2006,FLORIDA INTERNATIONAL UNIVERSI,1778570,3373,6
2006,FLUOR,368624022.8887,4223,361
2006,FMC,63538755.36,8556,104
2006,FOCUS TECHNOLOGIES,13186,2,1
2006,FORCE 3,68145017.192,22307,894
2006,FORCE PROTECTION,116110866,1109,29
2006,FORD MOTOR COMPANY,8186903,2399,16
2006,Foreign Contractor,6699779633.9527,11467,18846
2006,FOREIGN UTILITY CONSOLIDATED REPORTING,222259191.2434,2850,284
2006,FORMAC INTERNATIONAL,21951,1136,3
2006,FORMATION,122742,4480,10
2006,FOSS MARITIME COMPANY,5233,2,1
2006,FOSTER FUELS,2656,2,1
2006,FOSTER WHEELER,5747728,6163,74
2006,FOUR POINTS TECHNOLOGY,10922985.5996,13241,103
2006,FUGRO,13538700,3619,23
2006,FUJI PHOTO FILM USA,7383531,8251,94
2006,Fujitsu,1234511.4825,8067,47
2006,FUTRON,13410508,4752,94
2006,G & P TEST ENGINEERING & DESIGN,46287,1798,3
2006,G4S PLC,27431407.8614,13554,81
2006,GALAXY SCIENTIFIC,75783631.7305,440,140
2006,GALE ASSOCIATES,875892,1438,24
2006,GANNETT,87509.6,1296,14
2006,GANNETT FLEMING AFFILIATES,8146693.7402,6701,59
2006,GARLAND INDUSTRIES,1441034,1798,3
2006,GARNER MULTIMEDIA,5e4,2,1
2006,GARTNER,18082393.1307,20706,136
2006,GARY WILLIAMS ENERGY,118374200,1134,3
2006,GATEWAY,31039141,8411,370
2006,GC INVESTMENT,91960,1134,2
2006,GE ROLLS-ROYCE FIGHTER ENGINE TEAM [GE/ROLLS ROYCE],352213692,3,11
2006,GEAC COMPUTER,83719,1134,2
2006,GENCORP,7818903,6118,20
2006,GENE LOGIC COMPANY,80226,1134,2
2006,GENERAL,30920303,5518,47
2006,GENERAL ATOMICS,689891749.5687001,8142,278
2006,GENERAL COMMUNICATIONS,821553,3283,20
2006,GENERAL DYNAMICS,12325543703.5964,28262,13405
2006,GENERAL ELECTRIC,2359168751.22,17953,5108
2006,GENERAL MILLS,158802506,130,16
2006,GENERAL MOTORS,79993121,4255,335
2006,GENERAL TECHNOLOGY,222840.28029999998,3734,7
2006,GENEVAORA,147322,2602,6
2006,GENTEK,3587,2,1
2006,GEO MARINE,7989769.1299,5399,112
2006,GEOMETRICS,464970,2241,5
2006,GEONEX,144638,1902,22
2006,GEORGE G SHARP,20402025.5167,118,99
2006,GEORGE WASHINGTON UNIVERSITY,5463841.2202,4564,69
2006,GEORGIA INSTITUTE OF TECHNOLOGY,59495355,4524,320
2006,"GEOSEMBLE TECHNOLOGIES, INC [STAKE]",99945,2,1
2006,GERBER SCIENTIFIC,282915,4570,38
2006,GESTALT,11652742,8245,22
2006,GETINGE,2489915.3095,8557,115
2006,GHM,883767,1798,3
2006,GIDDENS INDUSTRIES,-431250,2885,6
2006,GILBERT ASSOCIATES,254618158.1604,7622,1729
2006,GILL GROUP,26675886.6197,9268,872
2006,GIOIA ENTERPRISES INTERNATIONA,26033384,4808,90
2006,GLAXOSMITHKLINE,10028053.6999,3308,37
2006,GLOBAL AVIATION,-21004240,1799,30
2006,GLOBAL CONTAINER LINE,6267500,1798,3
2006,GLOBAL CROSSING,1443037,2600,5
2006,GLOBAL INSIGHT,511802,6951,13
2006,GLOBAL KNOWLEDGE,698307.25,9567,22
2006,GLOBAL MARITIME SERVICES,12869094,4885,34
2006,GLOBAL MICROWAVE SYSTEMS,19630,2239,4
2006,GLOBAL STRATEGIES GROUP,83426293.7958,4559,247
2006,GLOBAL TECHNOLOGIES,106020,2,1
2006,GLOBAL TECHNOLOGY RESOURCES,6046662,6993,96
2006,GLOBALSIM,820697,4,2
2006,GLOBECOMM SYSTEMS,2239349,4021,11
2006,GOLDBELT,64039599.297,11440,923
2006,GOMEZ & ASSOCIATE,247060,4507,9
2006,GOODRICH,318349682.3704,4936,1730
2006,GOODWILL INDUS,94736593.3164,5868,75
2006,GOOGLE,156295,1136,3
2006,GORDON N STOWE & ASSOCIATES,182240,2600,5
2006,GOVERNMENT ACQUISITIONS,845078,7902,32
2006,GOVERNMENT OF CANADA,63944,1800,4
2006,GOVPLACE,3481671.7002,18614,227
2006,GP STRATEGIES,16684743.063,6977,200
2006,GPC CONSOLIDATED REPORTING,230307336.9421,5730,989
2006,GRACON,2325602,3514,10
2006,GRANITE CONSTRUCTION COMPANY,66442527.9376,2163,39
2006,GRANT THORNTON,9885521,7072,33
2006,GRAY RESEARCH,7750439,2691,54
2006,GRAYBAR,133827719.3305,10683,7869
2006,GREAT LAKES DREDGE DOCK,138988271,3489,94
2006,GREENLAND CONTRACTORS I/S,80867707,2078,36
2006,GRIMCOM,124293275,3159,178
2006,GRUNLEY CONSTRUCTION CO,14361500,1136,3
2006,GRUNLEY WALSH JOINT VENTURE [Grunley Construction/William V. Walsh Construction],1048804,3121,7
2006,GS CALTEX [Joint Venture Chevron/GS Group],356313455,4398,10
2006,GSC CONSTRUCTION,7632596,2409,44
2006,GSX CHEMI,1187503,3250,245
2006,GTE [VERIZON],379341,5200,10
2006,GTEORATIO,107760,2,1
2006,GTS DURATEK,19315046.9205,2262,135
2006,GTSI,232735574.7125,26637,1760
2006,GULFSTREAM HOLDINGS,2553803,3,10
2006,"GYROCAM SYSTEMS, LLC , UNIVERSAL SYSTEMS & TECHNOLOGY",28688148,4255,13
2006,GZA GEOENVIRONMENTAL TECHNOLOGIES,192e3,1798,3
2006,HAGLER BAILLY SERVICES,19931,2268,4
2006,HALIFAX,272044,6057,14
2006,HALLIBURTON,6115015858.6675005,9765,876
2006,HAMILTON PRODUCTS,2252279,17715,353
2006,HAMILTON SUNDSTRAND,2133410,3443,30
2006,HAMPDEN ENGINE,202312,2887,7
2006,HANSON GROUP,2188501,5677,55
2006,HARCOURT GENERAL,3574315,5,11
2006,HARDING SECURITY ASSOCIATES,28587744.1562,8683,19
2006,HARPER CONSTRUCTION COMPANY,48993863,2471,19
2006,HARPER INDUSTRIES,88810990,3661,125
2006,HARRIS,1760295944.8729,18039,1655
2006,HARRIS ACOUSTIC PRODUCTS,6190720,1363,25
2006,HARSCO,87831,2932,5
2006,HART CROWSER,95307,2268,4
2006,HARTMAN WALSH,-7463,2,1
2006,HARZA ENGINEERING,498303,768,20
2006,HASKELL COMPANY,2674371,2779,57
2006,HATAKEYAMA,542800108,1379,233
2006,HAWAIIAN ELECT,360814,3121,7
2006,HAWORTH,18656835.6016,10078,472
2006,HAYES SEAY MATTERN & MATTERN,6181449,4512,46
2006,HDR,18502607,1090,205
2006,HEALTH NET,2119299081.375,6435,95
2006,HEICO,4431742,2831,19
2006,HELLFIRE SYSTEMS,178154288,1747,29
2006,HELLMUTH OBATA & KASSABAUM,71687,2,1
2006,HENSEL PHELPS CONSTRUCTION,367096317,9093,157
2006,HERCULES,323722,2,1
2006,HERLEY INDUSTRIES,5622435,10999,55
2006,HERMAN MILLER,42133640.295099996,24229,1123
2006,HEROUX DEVTEK,1341382,6717,15
2006,HERSTAL GROUP,132719260.8875,4901,257
2006,HESCO BASTION,49703255,3346,82
2006,HESS,64373774.875,3515,23
2006,HEWLETT PACKARD,246756575.36409998,31595,2817
2006,HG HOLDINGS,172950,1136,3
2006,HIGHLAND ACQUISITION,2261286.4297,2914,20
2006,HIGHMARK,216623532.75,1747,29
2006,HILLENBRAND IND,5023223,10983,116
2006,HILLER INVESTMENTS,1127373,7651,79
2006,HISPANIC ASSOC OF COLLEGES &,65055,1800,4
2006,HITACHI,1984178,7036,49
2006,HITACHI ZOSEN,837391,1134,2
2006,HMD,155339,2239,4
2006,HNTB,6440432.3594,5958,57
2006,HOCHTIEF AG,114471179,2515,49
2006,HOFMANN MONDIAL,87044,4255,9
2006,HOLLYFRONTIER,96934912,2,2
2006,HOLMAN CONSTRUCTION & GENERAL,7151092,1628,29
2006,HOLMES TUCKER INTERNATIONAL,1777369,1995,35
2006,HOMESTEAD VILLAGE,75994,2239,5
2006,HONCAD,95134,2241,5
2006,HONEYWELL,1823008084.5676,15165,8502
2006,HOWDEN GROUP OF AMERICA,85728,4,2
2006,HR SERVICES,1211354.5,1569,27
2006,HR STAFF MANAGEMENT,903356.9805,3512,11
2006,HSU DEVELOPMENT COMPANY,-114248,1134,2
2006,HUGHES,462461,3598,7
2006,HUMANA,2640734701.9921,4624,164
2006,HUNT COMPANIES,438163720,2653,55
2006,HYDROGEOLOGIC,37154092,4502,89
2006,Hydroid,9043484,1137,22
2006,HYPERION SOFTWARE,2676954,4347,35
2006,HYSTER YALE,26941584,6445,95
2006,HYUNDAI,21806504,2,2
2006,I2,7517621.75,11180,114
2006,IAP WORLDWIDE SERVICES,203101144,1459,252
2006,IBM,334211390.4076,26279,875
2006,ICARO INTERNATIONAL SERVICES SA,9370424,3669,99
2006,ICF INTERNATIONAL,2669547,1057,20
2006,ICF KAISER INTERNATIONAL,5934205.4063,6923,35
2006,ICG COMMUNICATIONS,850033,4398,8
2006,ICMA,21600,2,1
2006,"ICON SYSTEMS, INC , SM CONSULTING",34070407.124,6857,201
2006,IDEAL SCANNERS & SYSTEMS,214404,1962,16
2006,IDEDGE,58900,3734,7
2006,IDENTIX COMPANY,1466482,2887,7
2006,IDX SYSTEMS,1784727,1798,3
2006,iGOV,95365939.4086,11086,776
2006,IKON,678762.76,5085,87
2006,IL KWANG INDUSTRIAL,1062902.8519,301,13
2006,ILC INDUSTRIES,13006786.7383,3717,48
2006,ILEX ENGINEERING,104798,2885,6
2006,ILLINOIS AMERICAN,709303,2,1
2006,ILLINOIS TOOL WORKS,1682591.9502,2568,20
2006,IMMIXGROUP,65375054.5049,15528,600
2006,IMO INDUSTRIES,7572869.9917,4377,363
2006,IN Q TEL,5102731,4460,14
2006,IN VISION RESEARCH,-232,2,1
2006,"INDUSTRIAL ECONOMICS, INC.",19180,2,1
2006,INDYNE,114960801,2661,52
2006,INFOPRO,9076753.5699,6415,28
2006,INFORMATION HANDLING SERVICES,17609416.0938,11802,209
2006,INFORMATION TECHNOLOGIES,6039,2,1
2006,INGERSOLL INTE,4e4,2,1
2006,INNOVATIVE LOGISTICS TECHNIQUES,13466574.75,3728,91
2006,Innovative Technical Solutions [Gilbane Building Company],221891352,6187,218
2006,INSIGHT ENTERPRISES,7315548.5,21509,401
2006,INSIGHT TECHNOLOGY,110475088.7715,8384,198
2006,INSTITUTE FOR DEFENSE ANALYSES,130638332,2663,20
2006,INSTITUTE OF INTERNATIONAL EDU,1761028,1134,2
2006,INSTRUMENTARIUM,8449229.0898,5794,119
2006,INTEGRA LIFE SC,68161,6483,13
2006,INTEGRAL SYSTEMS,15831559.3599,6391,43
2006,INTEGRAL TECHN,-15010,1800,4
2006,INTEGRATED RESOURCES,1272775,3514,10
2006,INTEGRATED TECHNOLOGIES,36406,2,1
2006,INTEL,126606,2600,5
2006,INTELLIGENCE ENTERPRISE SOLUTI,18207557.5,6398,103
2006,INTELLIGENT DECISIONS,8358032.0701,14466,134
2006,INTELLIGENT SOFTWARE,35995861,3110,70
2006,INTERAD,275888,2602,6
2006,INTERFACE,765714.5,6064,27
2006,INTERGRAPH [HEXAGON AB],82035774.7291,12916,343
2006,INTERGRATED SOLUTIONS,50910,2,1
2006,INTERLINK COMMUNICATIONS PARTN,118848,2,2
2006,INTERMAGNETICS GENERAL,4730230,1435,14
2006,INTERNATIONAL AIR LEASES,-3996142,2885,6
2006,INTERNATIONAL OIL TRADING,220417200,2239,4
2006,INTERNATIONAL PAPER COMPANY,120745,1239,40
2006,INTERNATIONAL SHIPHOLDING,88532529,2933,24
2006,INTERNATIONAL SOS,9567639,3514,10
2006,INTERNATIONAL SYSTEMS MARKETING,426297.0391,8292,31
2006,INTERNATIONAL TECHNOLOGY,20516184.8101,35,103
2006,INTERPUBLIC GROUP OF COMPANIES,267919410,2752,303
2006,INTERTEK TESTING SERVICES,3e3,1134,2
2006,INTUIT,27538,5200,10
2006,INTUITIVE,5678173,2413,50
2006,INVISION TECHNOLOGIES [GENERAL ELECTRIC],2999142.2969,4398,8
2006,IOWA STATE UNIVERSITY,2142897,4684,12
2006,IPSEN INTERNATIONAL,271252,4685,10
2006,IRIDIUM COMMUNICATIONS,54409910,1800,4
2006,IROBOT,51715923,2676,54
2006,IRON MOUNTAIN,1210342.5899,9890,55
2006,ISO,564747,2669,40
2006,ISRAEL AIRCRAFT INDUSTRIES,5440465,5788,25
2006,ISYS,1579584,1140,5
2006,IT GROUP,9544485,2202,41
2006,IT RESEARCH INSTITUTE,83033491,6806,269
2006,ITEL SOLUTIONS,265052232,1844,308
2006,ITOCHU,32674,1800,4
2006,ITS [QINETIQ GROUP],-56530,2,1
2006,ITT,2635596353.8947,12143,2778
2006,IVEY MECHANICA,7597,2,1
2006,IVILLAGE INTEGRATED PROPERTIES,2500,1134,2
2006,J & J WORLDWIDE SERVICES,162985499.6736,3919,597
2006,J.E. DUNN CONSTRUCTION GROUP,39783784,1798,3
2006,JA JONES CONSTRUCTION [PHILLIP HOLZMANN AG],105952318.6802,4808,351
2006,JACOBS ENGINEERING GROUP,515194355.05370003,11340,1499
2006,JAMES W SEWALL,139228,2,1
2006,JAVELIN [LOCKHEED MARTIN/TEXAS INSTRUMENTS/RAYTHEON],70313218,3218,85
2006,JAY HENGES ENTERPRISES,6192,1134,2
2006,JBL TYPEWRITER,4925,2,1
2006,JBT HOLDING,1696917,3514,10
2006,JCAHO,454850,4141,22
2006,JEANNE BUSSARD,223736,4868,9
2006,JEOL,1847336.1504000002,2809,57
2006,JET INDUSTRIAL ELECTRONICS,1219012,2239,4
2006,JF TAYLOR,44647506,3202,74
2006,JH WILLIAMS,21296,1134,2
2006,JIER SHIN KOREA,77930423,3512,12
2006,JJMA,118868871.8633,2453,1078
2006,JJMA HOLDINGS,57525253,7924,109
2006,JOHN MILNER ASSOCIATS,19169,2,1
2006,JOHN Q HAMMONS HOTELS,16228,2,1
2006,JOHNS HOPKINS UNIVERSITY,714088572.0625,22797,866
2006,JOHNSON & JOHNSON,-53,2,1
2006,JOHNSON CONTROLS,473434464.361,16205,1655
2006,JOHNSON MATTHEY INVESTMENTS,5230,2,1
2006,JOINT VENTURE [Boeing/UTC],53566784,1438,24
2006,JOINT VENTURE [ITT/NORTHROP],2089642,1134,3
2006,JOINT VENTURE [URS/BERGER],9943931,1209,22
2006,JONES & STOKES ASSOCIATES,1646846,1686,32
2006,JONES LANG LASALLE,23125539,5755,87
2006,JORGE SCIENTIFIC,59617845.640599996,3345,55
2006,JUST TO CLEAN,27694,2,1
2006,JVYS [YULISTA/SES],184555373,712,154
2006,JW CHILDS EQUITY PARTNERS,95700,2239,4
2006,K TECHNOLOGY,1135478,2602,6
2006,KAISER AEROPSACE & ELECTRONICS,34337533.92,5897,86
2006,KAISER HILL,2107428,2239,4
2006,KALITTA CHARTERS,92751,3373,8
2006,KAMAN,19003994.1992,7837,109
2006,KANE COMPANY,527796,3123,8
2006,KAREN PHILLIPS,-24997,2,1
2006,KAWASAKI HEAVY INDUSTRIES,656293.0701,3236,27
2006,KCI HOLDINGS,1391917,1057,22
2006,KCI KONECRANES,80278,4039,8
2006,KEA,-6467,1134,2
2006,KEANE,60500473,13739,208
2006,KEDDEG,187293,1286,22
2006,KELLOGG BROWN & ROOT,284702,1134,2
2006,"KELLY AEROSPACE, INC [BUSINESS]; LIMCO PIEDMONT, INC [BUSINESS]",2081460,5472,23
2006,KELLY AVIATION CENTER [Joint Venture Lockheed Martin/Rolls Royce],349909609,3414,85
2006,KELLY SERVICES,145397,5443,80
2006,KEMYONG FARM,351192030,3122,71
2006,KENNETH SUDOL & ASSOCIATES,9600,2,1
2006,KEY BRIDGE FOUNDATION FOR EDUC,-127e3,673,15
2006,KEYSTONE PEER REVIEW ORGANIZATION,-2718099,2239,4
2006,KFORCE,19152535.5,5033,47
2006,KIEWIT,155567379,590,143
2006,KILOHANA,-46243.7813,1134,2
2006,KIMBALL,19791238.5314,13377,695
2006,KIPPER TOOL COMPANY,46608678.1069,11327,356
2006,KIRBYORAT,602749.0701,5918,13
2006,KLA TENCOR,154239,3375,7
2006,KLEINFELDER,7239293,2602,56
2006,KLJ SOLUTIONS,119852,2600,5
2006,KNIGHT PROTECTIVE SERVICES,3839400,2244,16
2006,KNOLL,26002156.5548,8132,577
2006,KNOWLEDGE ANALYSIS TECHNOLOGIE,2754545,1136,3
2006,KNOWLEDGE SHARING SYSTEMS,118395,3596,6
2006,KOMATSU,4919141,5165,161
2006,KONE HOLDINGS,2482871.0104,8180,122
2006,KONGSBERG GRUPPEN,25358383.2969,5640,64
2006,KONIAG DEVELOPMENT,16597774,7030,65
2006,KONTRON AG,470336,4141,26
2006,KOR ELECTRONICS,5732684,3194,22
2006,KOREA AGRICULTUAL COOPERATIVE,762328683,3435,88
2006,KOREA ELECTRIC POWER,28330646.2677,84,114
2006,KPMG,58257333.5078,12824,83
2006,KQ SERVICES,518267,2885,8
2006,KRAFT FOODS,348261749,1661,35
2006,KRATOS DEFENSE & SECURITY,2087377,865,17
2006,KRIMA CONSTRUCTION,7739911.8702,3586,99
2006,KRUEGER INTERNATIONAL,2612268,7894,93
2006,KUK BRS ALASKA VENTURE,29294704,3604,99
2006,KULLMAN INDUSTRIES,0,1134,2
2006,KUWAIT PETROLEUM,1011270204,1503,28
2006,KVAERNER,4239955,2901,16
2006,KWAJALEIN RANGE SERVICES [Joint Venture - Bechtel/Lockheed/Chugach],128993597,955,18
2006,L & L OIL & GAS SERVICES,0,1798,3
2006,L3 COMMUNICATIONS,5460342971.0052,21052,11018
2006,LABEL MASTER,63359,1800,4
2006,LACLEDE GAS COMPANY,382168,1134,2
2006,LAKESHORE TOLTEST,32163455.0598,7934,134
2006,LANDSTAR CARRIER GROUP,1316323,303,15
2006,LANE INDUSTRIES,759676,1800,4
2006,LAPI,13624943,3525,26
2006,LARSON DAVIS I,126722,4179,19
2006,LASON,82164,8435,15
2006,LAW COMPANIES GROUP,1973557,865,17
2006,LAW ENGINEERING & ENVIRONMENTAL SERVICES,528948,438,14
2006,LAWGIBB GROUP,-76202,2885,6
2006,LB & B ASSOCIATES,83980839.6936,7738,906
2006,LB FOSTER COMPANY,3684200,2359,43
2006,LDS TEST & MEASUREMENT,1024798,2559,26
2006,LEADING TECHNOLOGY COMPOSITES,68966,2239,4
2006,LEARNING TREE INTERNATIONAL,962728,5159,13
2006,LECHMOTOREN GMBH,448966,2089,20
2006,LECROY,1188742.7598000001,5915,24
2006,LEGEND TECHNIC,12371,1135,3
2006,LEIDOS,28219806,956,180
2006,LENDEN J LEWIS JR,713088,3121,7
2006,LEO BURNETT USA,85384950,1738,291
2006,LEWIS COMPANIES,-198042,301,12
2006,LEXMARK INTERNATIONAL,185195,8239,19
2006,LFC HOLDINGS,341254,5645,35
2006,LG EVERIST,65497,2,1
2006,LHI,19735220,1902,19
2006,LIEBERT,1035144,8888,109
2006,LIFE CYCLE ENGINEERING,16753159.0221,420,106
2006,LINEAR INDUSTRIES,194520,2241,5
2006,LIRBY,369346,955,18
2006,LISTING DOUGLAS J,20905146,3985,66
2006,LITTON [NORTHROP GRUMMAN],7552005,8264,67
2006,LJB,335471,1798,3
2006,LL BUILDERS,83769,1134,2
2006,LM&O,30581757,1626,27
2006,LOCKHEED MARTIN,26861496570.625603,25001,11509
2006,LOGIAN,33175,1798,3
2006,LOGICON [NORTHROP GRUMMAN],-175030,442,16
2006,LOGIS TECH,13772245,461,25
2006,LOGISTICS MANAGEMENT INSTITUTE,62006882.799399994,7206,271
2006,LONG FENCE COMPANY,163223,3736,8
2006,LONGBOW [LOCKHEED MARTIN/NORTHROP GRUMMAN],175465049.7402,2240,40
2006,LORAL SPACE,1324236,1138,4
2006,LSI,-82124,1134,2
2006,LUCENT TECHNOLOGIES,5533536,7851,14
2006,LUKE & ASSOCIATES,1369049,3,11
2006,LUSTER NATIONA,1751120.7187,1960,33
2006,LYKES LINES,34078430,3121,12
2006,LYNDEN,67376332,355,126
2006,M.C. DEAN,44029906,5766,233
2006,MA MORTENSON COMPANY,222558523,645,138
2006,MACAULAY BROWN,42531425.6875,1191,223
2006,MACRO INTERNATIONAL,4498947,5154,29
2006,MACTEC,8747708.3399,4095,85
2006,MAGELLAN AEROSPACE,77570,3734,7
2006,MAGNETO INDUCTIVE SYSTEMS,968772,1134,2
2006,MAIN ELECTRIC,155560,2239,4
2006,MANAGEMENT ANALYSIS COMPANY,19838231,2078,36
2006,MANAGEMENT CONCEPTS,3603128,11441,45
2006,"MANAGEMENT CONSULTING, INC.",63201645.3116,6198,1047
2006,MANAGEMENT SYSTEMS DESIGNERS,-13376,4,2
2006,MANITOWOC COMPANY,999820,1798,3
2006,Mansfield Oil,12442632.1758,438,25
2006,MANSON CONSTRUCTION,35212099.5,3041,38
2006,Mantech,345003349.4031,13630,1088
2006,MAPCO INC,20973278,4243,260
2006,MARCONI,3834561,6464,39
2006,MARGARET MEITZLER,2500,2,1
2006,MARITIME HELICOPTER SUPPORT [Lockheed Martin/Sikorsky Joint Venture],107483975,2885,12
2006,MARITIME INFORMATION SERVICE,171189,1134,2
2006,MARRIOTT,6251964.1612,7237,263
2006,MARTEK POWER,247548,4712,23
2006,MARTIN'S POINT HEALTH CARE,160004724,3121,7
2006,MASHANTUCKET PEQUOT TRIBAL NAT,16912,2,1
2006,MASON & HANGER,31415060,4012,70
2006,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,240974788,4232,152
2006,MATCOM,1567930,301,12
2006,MAXIMUS,12543674,8483,19
2006,MBB OF AMERICA,-12759572,3133,58
2006,MC VAC ENVIRONMENTAL,136060,1907,36
2006,MCBRIDE & ASSOCIATED,-133581,4280,25
2006,MCC DEVELOPMEN,2476526.1563,3186,20
2006,MCCLANAHAN & BURNHAM,121259,1798,6
2006,MCDERMOTT INTERNATIONAL,158568,4,3
2006,MCGRAW HILL COMPANIES,13085,4,2
2006,MCI/WORLDCOM [VERIZON],4377333.2813,12577,38
2006,MCKESSON,670704176,7858,8632
2006,MCKING CONSULTING,20201,2885,6
2006,MCLANE ADVANCED TECHNOLOGIES,14751828,865,17
2006,MCMUA,1e5,2,1
2006,MCMUNN ASSOCIATES,3096683,6837,26
2006,MCNEIL TECHNOLOGIES,39067683,12757,73
2006,MCR FEDERAL,18893141.5977,14085,123
2006,MDA,8396051,6612,31
2006,MDU RESOURCES GROUP,49609,1798,3
2006,MED ENG SYSTEMS,21499154,8984,131
2006,MEDAPHIS,3232897.0261000004,5721,12
2006,MEDICINE,6001308,6177,57
2006,Medimmune,13609030,2600,6
2006,MEDQUEST,135458,2885,6
2006,MEDSTAR HEALTHCARE,37593,2600,5
2006,MEDTRONIC,5849817,4140,392
2006,MEGGITT CORP USA,77897533.6875,9013,768
2006,MEI TECHNOLOGIES,2739709,768,16
2006,MELLON,-13502,1134,2
2006,MERCK,388796.0806,1913,53
2006,MERCURY AIR GROUP,16771274.1425,1510,35
2006,MERCURY COMPUTER SYSTEMS,646450.0508,1211,22
2006,MERCURY INTERACTIVE,86819,1136,3
2006,MERISTAR HOSPITALITY,367812.5488,6434,40
2006,MERLIN PETROLEUM COMPANY,40918241.5996,604,32
2006,MERRITT TOOL COMPANY,45e3,2,1
2006,METALCRAFT MARINE,117144,1134,2
2006,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",42431877.1406,6068,85
2006,METALS,32400,1134,2
2006,METCALF & ED,-13134,2,1
2006,METHODE ELECTRONICS,83500,1134,2
2006,METRO MACHINE [General Dynamics],121618038.125,2283,41
2006,MEYERINCK GROUP GMBH,44763,1798,3
2006,MHF LOGISTICAL SOLUTIONS,3622403,3318,8
2006,MICHAEL BAKER,26300789.9272,2576,175
2006,MICHEAL BAKER,1551238.5127,1135,21
2006,MICRO NETWORKS,116816,2239,4
2006,MICROCOSM,3682086,5723,13
2006,MICRON,20588047.3149,22860,497
2006,MICRONETICS,330655,565,16
2006,MICROS SYSTEMS,166397,1294,13
2006,MICROSAT SYSTEMS,12009734,8183,43
2006,MICROSEMI,238185,1809,18
2006,MICROSOFT,44357684,17317,155
2006,MICROTECHNOLOGIES,3358107,9242,153
2006,MICROVISION,114e4,2,1
