fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2006,NTS TECHNICAL SYSTEMS,56084,2,2
2006,OCE USAHOLDINGCO,202640,13,13
2006,OCEUSAHOLDING,-17159,2,2
2006,OERLIKON SPACE AG,19105,4,4
2006,OFS/STYLINE IND,156735,6,6
2006,OGDEN,-134240,1,1
2006,OGE ENERGY,25051666,6,6
2006,OHIO STATE UNI,1533313,14,16
2006,OI ANALYTICAL CMS FIELD PROD,88030,1,1
2006,OLIN,103400,2,2
2006,OMEGA TRAINING GROUP,87511,1,1
2006,OMNI HOTELS MANAGEMENT,35551,2,2
2006,OMNICOM GROUP,56991404,42,42
2006,OMV MEDICAL,177839,8,8
2006,OPEN TEXT,1299646,14,14
2006,OPTICS 1,16500,1,1
2006,ORACLE,17152184.0333,71,71
2006,ORBITAL SCIENCES,36433892,46,46
2006,OSHKOSH,2349968,15,15
2006,OSI,1141213,5,5
2006,OUTDOOR VENTURE,23765,1,1
2006,OVID TECHNOLOGIES,153917,4,4
2006,OYO USA,242578,2,2
2006,P & L POWER SERVICES,8820,2,2
2006,P3I,13665237,55,55
2006,PACIFIC ARCHITECTS & ENGINEERS,46515382,34,34
2006,PACIFIC GAS & ELECTRIC COMPANY,1600234,7,7
2006,PACIFIC INSTRUMENTS,222119,6,6
2006,PACIFIC TELECOM,55716,5,5
2006,PALOMAR TECHNOLOGIES,309959,1,1
2006,PAR TECHNOLOGY,12823608,58,58
2006,PARKER HANNIFIN,45703111,249,252
2006,PARSONS,45083603,116,117
2006,PATRIOT TECHNOLOGIES [HARRIS],559208,25,25
2006,PAYLOAD HOLDING,180658,1,1
2006,PC DOCS GROUP,347839,5,5
2006,PCITEC,290772,16,16
2006,PECKHAM,302007,4,4
2006,PEMCO AVIATION GROUP,133499,1,1
2006,PENNSYLVANIA STATE UNIVERSITY,125e3,2,2
2006,PENSKE TRUCK L,35777,7,7
2006,PEPCO,97800,2,2
2006,"PERCEPTEK, INC , EAGLE GROUP INTERNATIONAL, LLC, ACULIGHT CORP , RLM HOLDINGS PTY LTD [50%], NANTERO, INC [FEDERAL GOVERNMENT BUSINESS]",484125,2,2
2006,PERKIN ELMER,629708,26,26
2006,PEROT SYSTEMS [DELL],104500,1,1
2006,PHILIPS,232487,12,12
2006,Phillips Electronic North America Corporation,2056388,36,36
2006,PHOTONICS MANAGEMENT,11803,3,3
2006,PHOTRONIX,1e5,1,1
2006,PHYSICAL OPTIC,199944,2,2
2006,PHYSICAL SCIENCES,749911,3,3
2006,PI CONSTRUCTIO,-5779,1,1
2006,PITNEY BOWES,597617,48,48
2006,PLANNING SYSTEMS,4249929,8,9
2006,PLATINUM EQUITY HOLDINGS,5160,1,1
2006,PMC SOLUTIONS,1799,1,1
2006,POINT BLANK ENTERPRISES,6828960,21,21
2006,POST BUCKLEY SCHUH & JERNIGA,681134,8,8
2006,PRAXAIR,1146006,39,40
2006,PRECISION STANDARD,20600,1,1
2006,PREFERRED SYSTEMS SOLUTIONS,953163,5,5
2006,PRESIDIO TRUST,4486339,16,16
2006,PRIDE INDUSTRIES,23350071.84,55,55
2006,PROGENY SYSTEMS,196339,2,2
2006,PROGRESS SOFTWARE,26177,2,2
2006,PROLOGIC,11458078,20,19
2006,PROPPER INTERNATIONAL,312182,2,2
2006,PROQUEST COMPAN,272273,15,15
2006,PRUDENTIAL,-7667,2,2
2006,PSI INDUSTRIES,31195,3,3
2006,PUBSVCCO OF COL,3823920,13,13
2006,QINETIQ GROUP,2616805,5,5
2006,QIOPTIQ,4057959,8,9
2006,QUALCOMM,16563,1,1
2006,QUANTA SERVICES,67148,1,1
2006,QUEST DIAGNOSTICS,17700,2,2
2006,QWEST,2980912,13,13
2006,RADIAN INT L,-13890,2,2
2006,Radian International LLC,38641611,29,29
2006,RADIANCE TECHNOLOGIES,4298792,6,6
2006,RADIATION MONITORING DEVICES [DYNASIL CORPORATION OF AMERICA],179e3,2,2
2006,RAND,37692852,19,19
2006,RANGE TELEPHONE COOPERATIVE I,2300,3,3
2006,RAYMOND HANDLI,25794,1,1
2006,RAYTHEON,1859327074.6408,1437,1452
2006,RECON/OPTICAL,1716242,3,3
2006,RED RIVER,1966107,63,63
2006,Reed Elsevier,1399442,13,13
2006,REMINGTON ARMS COMPANY,9600,1,1
2006,REPUBLIC SERVICES,2064,3,3
2006,RESEARCH IN MOTION,14498,3,3
2006,RESUN LEASING,696998,16,16
2006,RGB GROUP,-59017,2,2
2006,RICOH,669793,36,36
2006,RLM SERVICES,19885618.8827,124,126
2006,RNL FACILITIES,2855189,2,2
2006,ROBERTSON AND,200402,4,4
2006,ROBERTSON FUEL SYSTEMS,49631,1,1
2006,ROBERTSON PENN,689065,5,5
2006,ROCKWELL AUTOMATION,52759,3,3
2006,ROCKWELL COLLINS,885922795,409,415
2006,ROLLS ROYCE,62218726,64,64
2006,RS INFORMATION SYSTEMS,71987425,183,183
2006,RS MEANS COMPANY,16812,3,3
2006,RUTTEN,354378,2,3
2006,SABRELINER,-74208,1,1
2006,SAFE BOATS INTERNATIONAL,3e3,1,1
2006,SAFENET,10912,1,1
2006,SAFETY KLEEN,213695,26,26
2006,SAGE TECHNOLOGIES,377960,2,2
2006,SAIC,496761758.2734,1491,1503
2006,SAID,2165500,9,9
2006,SAINT GOBAIN,48395,2,2
2006,SANOFI,1233730,13,13
2006,SC COMPANIES,268046,1,1
2006,SCANA,2632834,1,1
2006,SCHAFER,19744993,83,84
2006,SCHINDLER ENTERPRISES,6108,1,1
2006,SCHLUMBERGER T,37188,1,1
2006,SCI SYSTEMS,1344643,12,12
2006,SCIENCE & ENGINEERING SERVICES,30085,2,4
2006,SCIENTIFIC RESEARCH,34046127,64,64
2006,SCION ASSOCIATES,623e3,5,5
2006,SCOTT CONSTRUCTION,427725,1,1
2006,SCRIPTPRO,406120,14,14
2006,SCWARTZ ELECTRO OPTICS,375e3,1,2
2006,SDS INTERNATION,3501073,14,18
2006,SECURE COMPUTING,15758,2,2
2006,SECURITAS AB,1063146,5,5
2006,SEMCOR,-103605,4,4
2006,SEMPRA ENERGY,444971,9,9
2006,SENSOR SYSTEMS,7242,2,2
2006,SENTINEL INDUSTRIES,3047723,59,59
2006,SERCO GROUP PLC,103948938,328,328
2006,SERENA HOTELS,101726,12,12
2006,SERVICE MASTER,12470,2,2
2006,SGL CARBON,154125,2,2
2006,SHAKESPEARE,3512,1,1
2006,SHAW GROUP INC,51000686,106,108
2006,SI INTERNATIONAL [SERCO GROUP PLC],24242219,57,57
2006,SI NOR,1475877,11,11
2006,SIEMENS,9418906.2969,145,145
2006,SIERRA NEVADA,73943128,71,72
2006,SIERRACIN,1456230,2,2
2006,SIGA,872638,1,1
2006,SIGNAL TECHNOL,3086790,16,17
2006,SILICON GRAPHICS,857152,17,17
2006,SIUTHWESTERN BELL,43073,9,9
2006,SKE INTERNATIONAL,16589148,32,32
2006,SKIDMORE OWINGS & MERRILL,5624,1,1
2006,SMALL BUSINESS CONSOLIDATED REPORTING,212895646,26468,1427
2006,SMARTRONIX,8549072,38,38
2006,SMC,240618,3,3
2006,SMITHS GROUP,27878484,114,119
2006,SODEXHO USA,2823152,23,23
2006,SODEXO,10251,1,1
2006,SOFTMART,674150,18,18
2006,SOLAR SECURITY FILMS,82325,1,1
2006,SONIC SOLUTIONS,13839,1,1
2006,SOURIS RIVER TELECOMMUNICATION,344967,2,2
2006,SOUTHEAST SERVICE,799427,3,3
2006,SOUTHERN ELEVATOR GROUP,23484,1,1
2006,SOUTHERN RESEARCH TECHNOLOGIES,670629,6,6
2006,SOUTHWEST AIRLINES,11534922,217,217
2006,SOUTHWEST CHARTER LINES,41968,8,8
2006,SOUTHWEST RESEARCH INSTITUTE,12615466.125,63,63
2006,SOUTHWESTERN BELL,8794,5,5
2006,SPACE ENVIRONMENT,216062,4,4
2006,SPACE VECTOR,92173,2,2
2006,SPARKLE MAINTE,684596,2,2
2006,SPARTA,9325801,46,46
2006,SPATIAL INTEGRATED SYSTEMS,83631,5,5
2006,SPECPRO,9291559,52,52
2006,SPECTRUM HEALTHCARE RESOURCES,50731538.4239,248,248
2006,"SPECTRUM MICROWAVE, INC [SPACE LEVEL POWER PRODUCTS]",3500,1,1
2006,SPENCER REED GROUP,375e3,2,2
2006,SPIRENT COMMUNICATIONS,526899,13,13
2006,SPORTS OFFICIAL,233295,8,8
2006,SPRINT,3484368.0625,106,108
2006,SRA INTERNATIONAL,27186242,144,144
2006,SRC MANAGEMENT,16825675,76,76
2006,SRI INTERNATIONAL,11977519,38,38
2006,SRS TECHNOLOGIES,32061858,110,111
2006,ST JOE PAPER COMPANY,132840,1,1
2006,STANDARD AERO [CANADA HQ],-57611,6,6
2006,STANFORD UNIVERSITY,3355127,12,12
2006,STANLEY,1447257,7,7
2006,STAPLES,7566,1,1
2006,STARFIRE INDUSTRIES MANAGEMENT,474999,2,2
2006,STATE OF MASSACHUSETTS,947326,1,1
2006,STATE UNIVERSITY OF NEW YORK,446296,3,3
2006,STEELCASE,7999030,133,133
2006,STERICYCLE,72482,19,19
2006,STERISORAT,672231.3301,23,23
2006,STERLING,9e3,1,1
2006,STERLING COMPUTERS,9034606.2344,98,98
2006,STERLING MEDICAL,11675770.5596,104,104
2006,STEWART & STEVENSON,4e3,1,1
2006,STG INTERNATIONAL,1737796,10,10
2006,STORAGE TECHNOLOGY,669400,13,13
2006,STORM PRODUCTS,12698,1,1
2006,STRUCTURAL DYN,21794,1,1
2006,STUART C IRBY COMPANY,137116,6,6
2006,SUMARIA SYSTEMS,24954223,75,76
2006,SUMITOMO HEAVY INDUSTRIES,235552,1,1
2006,SUN MICROSYSTEMS,-7557,4,4
2006,SUNDT COMPANIES,4345355,36,36
2006,SUPPLYCORE,14441,3,3
2006,SVT ASSOCIATES,199482,2,2
2006,SWORD & SHIELD ENTERPRISE SECURITY,2381558,13,13
2006,SYBASE,1900774,27,27
2006,Symantec,1792657,32,32
2006,SYNNEX,217053,7,7
2006,SYNTHES USA,17483,7,8
2006,SYRIS SOLUTIONS,-5445,2,2
2006,SYSTEM PLANNING,68324,2,2
2006,SYSTEM TECHNOLOGY SOLUTIONS,30887,1,1
2006,SYSTEMS GROUP,492421,1,1
2006,SYSTEMS PLANNING & ANALYSIS,202242,2,2
2006,TANADQUISX,4974867,16,17
2006,TANDBERG,1910718,47,47
2006,TASKS UNLIMITED,410223.1016,4,4
2006,TAT TECHNOLOGIES,237600,2,2
2006,TDS,4787,1,1
2006,TEAC AMERICA,-5706,1,1
2006,TEBI,199983,2,2
2006,TECH SYM,14393265,34,34
2006,TECHNOLOGY ASSESSMENT & TRANSF,351479,1,1
2006,TECHNOLOGY SERVICESORATIO,2302491,14,14
2006,TECO,789866,2,2
2006,TECTA AMERICA,539943,3,4
2006,TEKTRONIX,1238658,27,27
2006,TELALASKA,1962,1,1
2006,TELECOTE RESEARCH,45026181,117,119
2006,TELEDYNE TECHNOLOGIES,24613846,83,85
2006,TELEFLEX,12230,1,1
2006,TELOS,33858,2,2
2006,TELTARA,705e3,1,1
2006,TENNESSEE VALLEY AUTHORITY,30054275,12,12
2006,TERA RESEARCH,4880,7,8
2006,TERADYNE,38087941,37,37
2006,TESORO,2564138,7,7
2006,TETRA TECH,189056169.92,276,277
2006,TEXAS A&M,18450,2,2
2006,TEXAS RESEARCH,1959705,14,14
2006,TEXTRON,298623509,204,208
2006,THALES,15958885,60,60
2006,THE AEROSPACE,653969926,10,10
2006,THE ALEUT,24901774,88,88
2006,THE ALPINE GROUP,1110651,23,23
2006,THE ASSOCIATED PRESS,18342,1,1
2006,THE BENHAM COMPANIES,436544,26,26
2006,THE BIOMETOCS,25994142,13,13
2006,THE FORGE COMPANY,0,0,1
2006,THE GOODYEAR TIRE & RUBBER COM,22951581,36,37
2006,THE HOME DEPOT,144534,3,3
2006,THE IT GROUP,-459984,7,7
2006,THE LOGISTICS,87490,2,2
2006,THE MAGUIRE,935911,6,6
2006,THE MATHWORKS,2020349,74,74
2006,THE MCCRONE GROUP,5706939,9,9
2006,THE MCGRAW HILL,24998,1,1
2006,THE MITRE,303532891,79,79
2006,THE OF MERCER MER,199999,2,2
2006,THE OF MERCER UNIV,11173135.125,29,29
2006,THE ROSS GROUP,-46584,5,5
2006,THE TRANE COMPANY DIV AMERIC,119214,1,1
2006,THE WASHINGTON POST,27847,3,3
2006,THEODOR WILLE INTERTRADE GMBH,67944,3,3
2006,Thermo Fisher Scientific,7361672,82,82
2006,THOMPSON US HOLDINGS,5317,1,1
2006,THOMSONORGANIZATIONHOLDINGS,64580,2,2
2006,THYSSEN HOLDING,97944,5,5
2006,TIME WARNER CABLE,10246703.24,42,43
2006,TIMKEN CO,242606,4,4
2006,TITAN [L3 Communications],730162,18,18
2006,TK ENGINEERING ASSOCIATES,199859,4,4
2006,TKO RESEARCH,271083,1,2
2006,TLM MANUFACTURING,4751775,34,35
2006,TOLTEST,215438645,126,127
2006,TOSHIBA,495790,18,18
2006,TOYON RESEARCH,2921120,12,12
2006,TRAK COM,24506,2,2
2006,TRANSCANADA PIPELINES,6477673,7,7
2006,TRANSTECHNOLOGY,2714970,11,12
2006,TRITON SYSTEMS,1060772,7,7
2006,TRIUMPH GROUP,852078,2,2
2006,TRIWEST HEALTHCARE ALLIANCE,2013223,20,20
2006,TRUSTED COMPUTER SOLUTIONS,986760,15,15
2006,TRW [NORTHROP GRUMMAN],55750281,20,20
2006,TSA,45893,8,8
2006,TSI Holdings,52279101,173,174
2006,TURNER BROADCA,113716,3,3
2006,TUTOR PERINI,2500,1,2
2006,TYBRIN,161491570,172,174
2006,UAL,304520,4,4
2006,UIC,43338,1,1
2006,ULTRA ELECTRONICS,3246072,5,5
2006,UMBC/DEPT OF INFORMATION SYS,40487,3,3
2006,UNC HOLDINGS I,-3129289,2,2
2006,UNICOR,9517014.6123,525,260
2006,UNIFIRST,9065,3,4
2006,UNISON INDUSTRIES LLC [SLICK AIRCRAFT PRODUCTS],7094965,68,69
2006,UNISYS,5099529,30,30
2006,UNITED AIR LINES,35371,12,12
2006,UNITED LINEN SERVICES,260940,1,1
2006,UNITED TECH,1218550934.8742,1159,1173
2006,UnitedHealth Group,18430,1,1
2006,UNITEK TECHNOLOGY,35236,1,1
2006,UNIVERSAL SPACE NETWORK,485727,1,1
2006,UNIVERSITY OF,439579,8,8
2006,UNIVERSITY OF ALABAMA,690817,12,12
2006,UNIVERSITY OF ARIZONA,331024,5,6
2006,UNIVERSITY OF CALIFORNIA,4576488,65,65
2006,"UNIVERSITY OF CHICAGO, THE",3754,2,2
2006,UNIVERSITY OF COLORADO,771825,7,7
2006,UNIVERSITY OF FLORIDA,2309057,23,23
2006,UNIVERSITY OF HAWAII SYSTEMS,31760931,54,54
2006,UNIVERSITY OF KENTUCKY RESEARCH FOUNDATION,15e4,1,1
2006,UNIVERSITY OF L,1293635,4,4
2006,UNIVERSITY OF MAINE,122490,3,3
2006,UNIVERSITY OF MARYLAND,12e3,1,1
2006,UNIVERSITY OF MICHIGAN,683004,6,6
2006,UNIVERSITY OF MINNESOTA,27889,1,1
2006,UNIVERSITY OF NORTH CAROLINA AT CHAPEL HILL,17281,4,4
2006,UNIVERSITY OF PENNSYLVANIA,1572576,6,6
2006,UNIVERSITY OF SOUTH ALABAMA (USA),118738,2,2
2006,UNIVERSITY OF TENNESSEE,4073622,20,23
2006,UNIVERSITY OF TEXAS,3075667,17,17
2006,UNIVERSITY OF UTAH HEALTH SCIE,556019,6,6
2006,UNIVERSITY OF WASHINGTON PRESS,22408,6,6
2006,UNIVERSITY OF WISCONSIN SYSTEM,33874,3,3
2006,UPS,222595943,233,235
2006,URS,1672115681,944,948
2006,US INVESTIGATIONS SERVICES,2330872,3,3
2006,UTAH STATE UNIVERSITY,2795305,31,31
2006,VAISALA HOLDING,3556503,15,15
2006,VARIAN ASSOCIATES,309599,16,16
2006,VARIAN MEDICAL SYSTEMS,84541,5,5
2006,VECNA TECHNOLOGIES,146500,2,2
2006,VERDIAN,2207450,3,3
2006,VERITAS CAPITAL FUND,9193325,9,9
2006,VERIZON,18771138,118,118
2006,VERSAR,34795925,48,48
2006,VERTIGO,13316,2,2
2006,VIASAT,7687999,34,34
2006,VINNELL-BROWN & ROOT,58224019,15,15
2006,VIRGINIA ELECTRIC & POWER,2112015,5,5
2006,VISION RESEARCH,392298,7,7
2006,VISION SYSTEMS INTERNATIONAL,20367599,12,12
2006,VISTRONIX,1450300,4,4
2006,VISUAL NUMERIC,57953,6,6
2006,VMWARE,21053,1,1
2006,VOUGHT[Northrop Grumman],8555164,8,8
2006,VSE,51e4,1,1
2006,VT GRIFFIN SERVICES,4661636,12,12
2006,WASHINGTON GAS LIGHT COMPANY,3268107,2,2
2006,Washington TRU Solutions [Joint Venture - URS/Weston],118078261,198,199
2006,WASTE INDUSTRIES,2047342,14,14
2006,WASTE MANAGEMENT,4962205.5782,106,111
2006,WEBCO,2384782,6,6
2006,WEST PUBLISHING,286652,9,9
2006,WESTERN ATLAS,806709,24,24
2006,WESTINGHOUSE,-154017,1,1
2006,WHITT CORPAKER,3083960,35,35
2006,WILDFLOWER INTERNATIONAL,113801,5,5
2006,WILLIAMS SCOTSMAN,854908,23,23
2006,WIND RIVER SYSTEMS,168121,8,8
2006,WINDMILL INTERNATIONAL,5278200,30,30
2006,Wireless Facilities,847125,10,11
2006,WOODWARD GOVERNOR,8223360,30,34
2006,WORK SERVICES,44254172,38,38
2006,WORLD WIDE TECHNOLOGY,30141929,242,242
2006,WX111 OXFORD DTC REAL ESTATE,64496,4,4
2006,WYLE LABORATORIES,48834131,206,206
2006,XCEL ENERGY,3586823,1,1
2006,XEROX,1943206,107,107
2006,XILINX,3820812,9,9
2006,XINETICS BUSINESS TRUST,505e3,2,2
2006,XTRAORATI,2301,1,1
2006,YORK INTERNATIONAL,1106296,15,15
2006,ZAPATA ENGINEERING PA,220290,3,3
2006,ZEBRA TECHNOLOGIES,24100,1,1
2006,ZIMMERMAN ASSOCIATES,0,1,1
2007,**VARIABLE,32449996.3984,111,116
2007,3M,556765.8533,37,38
2007,A1 SERVICE,-33024,1,1
2007,AAR,38926927.7988,128,138
2007,AAVID THERMAL TECHNOLOGIES,123866.54,5,5
2007,ABACUS TECHNOLOGY,26457151.7247,109,137
2007,ABECO CONTRACTING,358354,17,21
2007,ABM,333488,12,12
2007,ACCENTURE,33548531.7544,44,44
2007,ACCESS PORTABLE TOILETS,8634,4,4
2007,ACCUTECH SYSTEMS,107907,1,1
2007,ACEPEX MANAGEMENT,5622761,96,106
2007,ACTIONET,655235,6,6
2007,ACULIGHT,3632836,27,27
2007,ADA,1121450,8,8
2007,ADM INTERNATIONAL,657250,22,22
2007,ADT SECURITY SERVICES,1997537.3101,89,89
2007,ADVANTOR HOLDING COMPANY,2418622.3501,106,106
2007,AECOM TECHNOLOGY,4242348,59,66
2007,AEROFLEX,1e4,1,1
2007,AEROQUIP VICKERS,83369.2981,7,7
2007,AEROSPACE TESTING ALLIANCE [Joint Venture - Jacobs Engineering & CSC &General Physics Corporation],274862978.5127,29,29
2007,AEROVIRONMENT,5943559,26,28
2007,AES,41864156.423,125,125
2007,AFOGNAK NATIVE,13531759,13,13
2007,AGILENT TECHNOLOGIES,19386257.6698,161,164
2007,AGILITY DEFENSE & GOVERNMENT SERVICES,-3621120,2,2
2007,AHTNA,1884975,5,10
2007,AIRPORT EQUIPMENT RENTALS,94953,13,13
2007,AKAL SECURITY,23666368,7,7
2007,ALASKA AIR GROUP,9965,2,2
2007,ALCATEL LUCENT,467205,2,2
2007,ALCOA,2248961.5508,13,13
2007,ALEC ACQUISITIONS SUB,226963.2998,7,7
2007,ALIANT COMMUNICATIONS,4621,1,1
2007,ALION SCIENCE & TECHNOLOGY,60698070,227,234
2007,ALL CITIES CONSTR & FENCE,13960518.2607,327,335
2007,ALLEN VANGUARD,244150,1,1
2007,Alliance Contracting,1105610727.1284,825,833
2007,ALLIED AEROSPACE INDUS,291324,3,3
2007,ALLTEL,165980,5,5
2007,ALTIRIS,0,1,1
2007,"ALTUS CAPITAL PARTNERS [GICHNER SYSTEMS GROUP, INC ]",213662,2,2
2007,ALVAREZ & ASSOCIATES LLC,0,1,1
2007,AM GENERAL,0,1,1
2007,AMEC PLC,237849723,432,445
2007,AMERICAN CHEMICAL SOCIETY,62856.3203,2,2
2007,AMERICAN HOSPITAL SERVICE GROUP,34093349.2774,196,194
2007,AMERICAN MEDICA,1223644.1875,12,12
2007,American Science & Engineering,2562480,23,23
2007,AMERICAN STANDARD,3467150,83,83
2007,AMERICAN SYSTEMS,349518.125,4,4
2007,AMERICAN WEST HOLDINGS,148396,7,7
2007,AMERIDATA TECHNOLOGIES,5762398.7472,122,122
2007,AMETEK,3529622.2988,54,58
2007,AMF MECHANICAL,581255,6,10
2007,AMR,2071398.4448,43,43
2007,AMS,228453,1,1
2007,AMSTAR,88142.875,4,4
2007,AMTEC,196572,5,5
2007,ANAMI COMMUNICATIONS,7782,1,1
2007,ANAREN,5760.7998,1,1
2007,ANDREW,368336,1,1
2007,ANIXTER,881070.3008,25,25
2007,APAC FLORIDA,4075631,10,11
2007,API TECHNOLOGIES,85931,4,4
2007,APOGEE ENTERPRISES,72955,3,3
2007,APPLE COMPUTER,36117,2,2
2007,Applera,292641.8409,19,19
2007,APPLIED INDUSTRIAL TECHNOLOGIES,219660.8301,6,6
2007,APPLIED RESEARCH ASSOCIATES,66995485.751,227,243
2007,APPLIED SIGNAL TECHNOLOGY,468744,17,17
2007,APPTIS,11203834.523,129,129
2007,ARAMARK,42929,11,12
2007,ARCADIS,74512,3,6
2007,ARCH WIRELESS,1781,4,4
2007,ARCHITECTURE TECHNOLOGY,2041493,10,10
2007,ARCTIC SLOPE REGIONAL,14414,2,2
2007,ARETE ASSOCIATES,639975,10,10
2007,ARINC [Carlyle Group],49083084.8107,190,192
2007,ARMOR HOLDINGS [BAE],65e3,3,3
2007,ARMSTRONG SERVICES,-29500,1,1
2007,ARTIC SLOPE REGIONAL,19819902,80,81
2007,ASAP SOFTWARE EXPRESS,2310975.6406,25,27
2007,ASCOM HOLDING,66301,6,6
2007,ASI,-1717,4,4
2007,ASSURANCE TECHNOLOGY TRUST,457916,5,5
2007,ASTRONAUTICS OF AMERICA,173525.3867,7,7
2007,ASTRONICS,48486,5,6
2007,AT&T,26394991.721,239,242
2007,ATK,90304181.1935,165,171
2007,ATLANTIC COAST,409552,9,10
2007,ATLANTIC DIVING SUPPLY,8173815.1993,112,115
2007,ATLAS COPCO NORTH AMERICA,23760,2,2
2007,AURORA FLIGHT SCIENCES,2623290,8,8
2007,AUTODESK,7695,1,1
2007,AVAYA,2038868.4063,14,14
2007,AVIALL,19914,4,4
2007,AVID TECHNOLOGY,1198761,24,24
2007,AVNET,62776,6,6
2007,AVOCENT HUNTSVILLE,261647.54,9,9
2007,AVTRON MANUFACTURING,-408023,21,23
2007,AZIMA HOLDINGS,57670,1,1
2007,B & H PHOTO VIDEO,1778251.2002,82,82
2007,B & K RENTALS AN,4950,1,1
2007,BAE SYSTEMS,906094010.2003,1766,1816
2007,BALFOUR BEATTY,434600,1,1
2007,BALL CORP,89670394.059,246,251
2007,BALLARD ASSO,4990,1,1
2007,BART & ASSOCIATES,1315143,1,1
2007,BASIC COMMERCE & INDUSTRIES,0,4,4
2007,BATAVIA,0,1,1
2007,BATTELLE,278846739.2575,884,894
2007,BATTLESPACE FLIGHT SERVICES,12993359,11,11
2007,BAX GLOBAL,-7198792.9688,6,8
2007,BAXTER INTERNATIONAL,21112,1,1
2007,BAY STATE GAS,180533,8,8
2007,BAYER,332051.3496,12,12
2007,BBA AVIATION PLC,452486.3101,11,11
2007,BECHTEL,49038,3,7
2007,"BEHRMAN CAPITAL [PELICAN PRODUCTS, INC ]",1172805,41,41
2007,BELLSOUTH,3246351.1401,51,51
2007,BERING STRAIT,5768668.5401,23,32
2007,BERKSHIRE HATHAWAY,163704224.2393,137,150
2007,BFM AEROSPACE,1149239.6172,5,8
2007,BITWISE DESIGNS,172434,3,3
2007,BLACK & VEATCH HOLDING,0,0,2
2007,BLACK BOX,1813834.7793,34,41
2007,BLACK EEL,6344,1,1
2007,BLACKWATER WORLDWIDE,24165895.2813,12,13
2007,BLUE OCEAN SOFTWARE,12026,2,2
2007,BMC SOFTWARE,1266963.544,41,41
2007,BOB CROWE,911977,119,119
2007,BOEING,11099884917.7252,3216,3331
2007,BONNEVILLE INTERNATIONAL,31e3,2,2
2007,BOOZ ALLEN HAMILTON,717876276.5439,2e3,2019
2007,BRANCH GROUP1049 PG BLVD,15729,1,1
2007,BRISTOL BAY NATIVE,9829217.9971,99,104
2007,BRITISH TELECOMMUNICATIONS,89839.8794,3,3
2007,BROOKS RANGE CONTRACT SERVICES,0,1,1
2007,BROWNING FERRIS,-277680,6,6
2007,BRTRC,0,1,1
2007,BRUTON STREET,1536774,11,14
2007,BURLINGTON INDUSTRIES,0,3,3
2007,BURNS & MCDONNELL,-5860,3,3
2007,BUSINESS PLUS,39351,3,3
2007,BUTLER MANUFACTURING,8156268,5,5
2007,C3I SYSTEMS GROUP,4531011,23,24
2007,CACI,41163218.8951,233,244
2007,CADDELL CONSTRUCTION CO,75263849,5,8
2007,CAE,8095435,17,24
2007,CALIFORNIA INSTITUTE OF TECHNOLOGY,28730,4,4
2007,CALISTA,26195899,59,70
2007,CAMBRIDGE INFORMATION GROUP,70525,2,2
2007,CAMECA USA,41e3,2,2
2007,CAMP DRESSER & MCKEE,351162,13,15
2007,CANADIAN COMMERCIAL CORPORATION,108887381.5712,144,149
2007,CANON,493921,59,47
2007,CAPE ENVIRONME,46545338.4345,133,135
2007,CapRock Communications,10597,1,1
2007,CARAHSOFT TECHNOLOGY,1502045.0489,55,56
2007,CARDINAL HEALTH,2716913.4695,70,73
2007,CARLISLE,3426973,4,4
2007,CARLYLE GROUP,87795.0117,7,7
2007,CARNEGIE MELLON UNIVERSITY,62620306.0527,41,41
2007,CAROTHERS CONSTRUCTION,5062274,11,12
2007,CARRIER,85477,9,9
2007,CARSON ALEXIOU,4823129,10,10
2007,CASEPRO,600770.4063,5,8
2007,CATERPILLAR,52632,3,3
2007,CATERPILLAR MITSUBISHI JV,19841,1,1
2007,CCI,1021461,5,5
2007,CDW,37391845.7665,253,253
2007,CELLULIFE,0,1,1
2007,CENTECH GROUP,100821908.4788,457,465
2007,CENTENNIAL CONTRACTORS ENT,173896,6,11
2007,CENTRAL TEXAS,201131,14,23
2007,CENTURION GROUP,598007,27,33
2007,CENTURYTEL,175546,10,10
2007,CFM INTERNATIONAL,28091746.826,94,98
2007,CGI GROUP,-3287,1,1
2007,CH2M HILL,279577027.5241,793,816
2007,CHARLES BESELER,0,1,4
2007,CHARLES STARK DRAPER LABORATORY,4188268,12,12
2007,CHELTON AVIONICS,0,1,1
2007,CHEMRING GROUP PLC,32881813.9974,26,28
2007,CHENEGA,42280749.1206,173,188
2007,CHEVRON,1168120,6,6
2007,CHOCTAW MANAGEMENT,6511827.1103,22,31
2007,CHUCK FUNKE,1051536,3,3
2007,CHUGACH ALASKA,236257291.9004,1149,1224
2007,CINCINNATI BELL,48715.6016,3,3
2007,CISCO SYSTEMS,80040,3,3
2007,CITRIX SYSTEMS,241494.0723,8,8
2007,CLARCOR,55920,1,1
2007,CLEAN HARBORS,149162.2998,9,9
2007,CLEAN VENTURE,0,0,2
2007,COBHAM PLC,4730216,17,17
2007,COLLAZO ENTERPRISES,14175626.9801,7,7
2007,COLT DEFENSE,498592.5,2,2
2007,COLT INDUSTRIES,4513699.0064,16,16
2007,COLTEC INDUSTRIES,93926.3984,1,1
2007,COMCAST CABLE COMMUNICATIONS,991833.99,39,39
2007,COMPUTER ASSOCIATES,483859.8984,18,18
