fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
1994	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	69	69	72	1352873.0000
1994	Defense	Navy	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	10	10	11	79756.0000
1994	Defense	Navy	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	346	856	4859	2039815236.0000
1994	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	92	110	221	17527183.0000
1994	Defense	Navy	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	7	7	29	3526663.0000
1994	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	65	65	90	-9782737.0000
1994	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	2063	2063	11201	2880403482.0000
1994	Defense	Navy	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	3	3	3	-325764.0000
1994	Defense	Navy	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	294	312	444	36523755.0000
1994	Defense	Navy	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	204	240	1769	401923504.0000
1994	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	0	1	1	20	20	30	3243658.0000
1994	Defense	Other DoD	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	80	81	150	13821645.0000
1994	Defense	Other DoD	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	21	25	43	3310922.0000
1994	Defense	Other DoD	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	1	57	33203482.0000
1994	Defense	Other DoD	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	53	53	558	340417026.0000
1994	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	24	24	25	50671.0000
1994	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	434	434	1450	581869066.0000
1994	Defense	Other DoD	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	4	4	4	-379678.0000
1995	Defense	Air Force	B	Big Five	PID	NULL	NULL	1	1	1	6	6	3548	9804276860.0000
1995	Defense	Air Force	L	Large Vendor	PID	NULL	NULL	1	1	1	87	87	10933	12632487993.0000
1995	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	38	38	39	673871.0000
1995	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	2	2	3	-266980.0000
1995	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	201	215	308	24303472.0000
1995	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	2	-1368.0000
1995	Defense	Air Force	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	51	68	132	10583865.0000
1995	Defense	Air Force	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	103	103	2685	1735850831.0000
1995	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	99	99	99	2406546.0000
1995	Defense	Army	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	2	2	2	-85098.0000
1995	Defense	Army	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	308	322	505	37291344.0000
1995	Defense	Army	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	368	423	2038	928049746.0000
1995	Defense	Army	M	Medium Vendor	PID	NULL	NULL	1	1	1	127	127	2663	2648408219.0000
1995	Defense	Army	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	181	236	2519	699418657.0000
1995	Defense	Army	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	120	120	3638	1268668665.0000
1995	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	2410	2410	12529	3284925723.0000
1995	Defense	Army	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	18	18	18	323959.0000
1995	Defense	Army	S	Always Small Vendor	PID	NULL	NULL	1	1	1	69	69	588	170773585.0000
1995	Defense	DLA	B	Big Five	PID	NULL	NULL	1	1	1	6	6	207	20110903.0000
1995	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	7	626609.0000
1995	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	285	285	774	65487607.0000
1995	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	175	175	811	615481855.0000
1995	Defense	DLA	M	Medium Vendor	PID	NULL	NULL	0	1	1	3	3	5	581863.0000
1995	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	150	150	1305	220234205.0000
1995	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	67	70	741	107874232.0000
1995	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	417	417	1943	863188658.0000
1995	Defense	DLA	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	11	11	13	157689.0000
1995	Defense	DLA	S	Always Small Vendor	PID	NULL	NULL	1	1	1	22	22	330	206487177.0000
1995	Defense	MDA	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	4	4	35	36562518.0000
1995	Defense	MDA	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	2	2	17	4636763.0000
1995	Defense	MDA	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	21	18995332.0000
1995	Defense	MDA	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	15	15	80	42966092.0000
1995	Defense	MilitaryHealth	L	Large Vendor	PID	NULL	NULL	1	1	1	7	7	43	1023847361.0000
1995	Defense	MilitaryHealth	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	1	34	151104516.0000
1995	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	5	5	13	12817526.0000
1995	Defense	Navy	L	Large Vendor	PID	NULL	NULL	0	1	1	3	3	5	206761.0000
1995	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	11	11	14	-2335045.0000
1995	Defense	Navy	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	17	17	19	363776.0000
1995	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	0	0	0	1	1	1	59222.0000
1995	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	0	1	1	13	13	26	1917835.0000
1995	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	1	1	1	113	113	2534	5046968024.0000
1995	Defense	Navy	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	25	26	29	944606.0000
1995	Defense	Navy	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	16	17	22	1521821.0000
1995	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	2	0.0000
1995	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	116	116	145	10380182.0000
1995	Defense	Other DoD	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	88	140	736	270223190.0000
1995	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	9	9	18	1739183.0000
1995	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	41	46	646	151098893.0000
1995	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	10	10	11	453113.0000
1995	Defense	Other DoD	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	1	100000.0000
1996	Defense	Air Force	B	Big Five	PID	NULL	NULL	1	1	1	6	6	5036	11150212902.0000
1996	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	55	55	85	6055337.0000
1996	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	86	86	91	2564226.0000
1996	Defense	Air Force	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	289	522	2811	697180100.0000
1996	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	1	7	261986.0000
1996	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	520	621	4252	1002635079.0000
1996	Defense	Air Force	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	13	13	40	2324240.0000
1996	Defense	Air Force	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	156	156	3855	1621507709.0000
1996	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	32	32	34	754454.0000
1996	Defense	Air Force	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	1620	1742	7403	1941076099.0000
1996	Defense	Air Force	S	Always Small Vendor	PID	NULL	NULL	0	1	1	18	18	24	1386190.0000
1996	Defense	Army	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	1492	1493	7646	2945821614.0000
1996	Defense	Army	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	408	850	4607	1342939274.0000
1996	Defense	Army	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	0	1	4	4	15	-1745664.0000
1996	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	524	1471	10404	2952473472.0000
1996	Defense	Army	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	15	15	54	3752955.0000
1996	Defense	Army	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	183	183	6145	3185286140.0000
1996	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	4	4	10	6016138.0000
1996	Defense	Army	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	2576	2576	13821	3577009848.0000
1996	Defense	Army	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	97	148	847	202998282.0000
1996	Defense	DLA	L	Large Vendor	PID	NULL	NULL	0	1	1	5	5	8	1117936.0000
1996	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	20	20	367	76253940.0000
1996	Defense	DLA	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	29	30	33	-336022.0000
1996	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	335	338	1827	118548126.0000
1996	Defense	DLA	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	75	75	1255	337038254.0000
1996	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	10	10	10	269952.0000
1996	Defense	DLA	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	23	23	40	-1388261.0000
1996	Defense	DLA	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	42	60	143	10723610.0000
1996	Defense	DLA	S	Always Small Vendor	PID	NULL	NULL	0	0	1	1	1	1	28106.0000
1996	Defense	MDA	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	13	13	68	35879815.0000
1996	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	10	10	178	290679545.0000
1996	Defense	MilitaryHealth	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	1	-37788.0000
1996	Defense	Navy	L	Large Vendor	PID	NULL	NULL	0	1	1	6	6	12	952339.0000
1996	Defense	Navy	L	Large Vendor	PID	NULL	NULL	1	1	1	104	104	12538	12857501638.0000
1996	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	126	126	158	14234788.0000
1996	Defense	Navy	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	889	983	4586	2128782810.0000
1996	Defense	Navy	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	295	582	3445	1255013173.0000
1996	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	0	1	1	28	28	38	3651344.0000
1996	Defense	Navy	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	2	-60691.0000
1996	Defense	Navy	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	1819	1963	10599	2586710956.0000
1996	Defense	Navy	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	88	146	1250	312099822.0000
1996	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	0	1	1	21	21	41	3464433.0000
1996	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	3	3	9	458284.0000
1996	Defense	Other DoD	M	Medium Vendor	PID	NULL	NULL	1	1	1	24	24	151	41058070.0000
1996	Defense	Other DoD	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	68	68	523	249940102.0000
1996	Defense	Other DoD	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	0	1	1	1	1	28774.0000
1996	Defense	Other DoD	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	17	20	74	19723578.0000
1997	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	12	12	23	-1048340.0000
1997	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	798	798	1208	88162889.0000
1997	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	178	201	982	250449168.0000
1997	Defense	Air Force	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	2	2	2568	2566311814.0000
1997	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	499	499	3954	879315424.0000
1997	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	143	179	1286	249626952.0000
1997	Defense	Air Force	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	302	703	3867	935283141.0000
1997	Defense	Air Force	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	239	239	5366	2116572128.0000
1997	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	243	243	263	5605553.0000
1997	Defense	Air Force	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	120	139	531	149537994.0000
1997	Defense	Air Force	S	Always Small Vendor	PID	NULL	NULL	1	1	1	75	75	540	138224998.0000
1997	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1148	1148	5973	2662412545.0000
1997	Defense	Army	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	34	34	43	815893.0000
1997	Defense	Army	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	57	113	172	12467932.0000
1997	Defense	Army	M	Medium Vendor	PID	NULL	NULL	0	0	1	1	1	1	27960.0000
1997	Defense	Army	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	6	6	10	215896.0000
1997	Defense	Army	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	111	132	276	16820752.0000
1997	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	85	85	115	-1478886.0000
1997	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	4666	4666	7030	540893114.0000
1997	Defense	Army	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	7	7	10	85315.0000
1997	Defense	Army	S	Always Small Vendor	PID	NULL	NULL	1	1	1	112	112	1418	422095416.0000
1997	Defense	DLA	L	Large Vendor	PID	NULL	NULL	0	1	1	3	3	25	1580853.0000
1997	Defense	DLA	L	Large Vendor	PID	NULL	NULL	1	1	1	85	85	7289	2873044147.0000
1997	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	3	3	4	82263.0000
1997	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	241	241	428	33548301.0000
1997	Defense	DLA	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	82	138	821	265766602.0000
1997	Defense	DLA	M	Medium Vendor	PID	NULL	NULL	1	1	1	49	49	432	469046742.0000
1997	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	197	197	217	5473056.0000
1997	Defense	DLA	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	185	193	562	38908721.0000
1997	Defense	MDA	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	3	3	6	1078955.0000
1997	Defense	MDA	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	9	9	46	20523135.0000
1997	Defense	MDA	S	Always Small Vendor	PID	NULL	NULL	1	1	1	4	4	19	7957127.0000
1997	Defense	MilitaryHealth	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	2	2	9	5600953.0000
1997	Defense	MilitaryHealth	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	3	3	8	-79635.0000
1997	Defense	Navy	B	Big Five	PID	NULL	NULL	1	1	1	6	6	6447	10444123715.0000
1997	Defense	Navy	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	192	214	1228	554534001.0000
1997	Defense	Navy	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	169	298	1492	434347801.0000
1997	Defense	Navy	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	1	35	21739484.0000
1997	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	530	530	4146	1109701160.0000
1997	Defense	Navy	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	340	858	4103	1038647830.0000
1997	Defense	Navy	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	285	285	12024	4206411496.0000
1997	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	233	233	242	6008845.0000
1997	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	0	0	1	3	3	3	85454.0000
1997	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	1	1	1	107	107	1618	548949196.0000
1997	Defense	Other DoD	L	Large Vendor	PID	NULL	NULL	0	1	1	4	4	7	702123.0000
1997	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	3	3	6	-80158.0000
1997	Defense	Other DoD	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	1	29800.0000
1997	Defense	Other DoD	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	52	76	339	62682112.0000
1997	Defense	Other DoD	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	1	141	56044374.0000
1997	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	39	44	161	38847957.0000
1997	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	82	138	745	128141638.0000
1997	Defense	Other DoD	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	1	-252949.0000
1998	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	57	57	62	972549.0000
1998	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	1	25686.0000
1998	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	135	141	232	19228141.0000
1998	Defense	Air Force	M	Medium Vendor	PID	NULL	NULL	0	1	1	25	25	92	5907511.0000
1998	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	2	58560.0000
1998	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	140	167	1118	241213557.0000
1998	Defense	Air Force	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	276	597	3697	931742769.0000
1998	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	249	249	284	7472930.0000
1998	Defense	Air Force	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	162	173	276	18390986.0000
1998	Defense	Army	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	3	3	80	725145299.0000
1998	Defense	Army	L	Large Vendor	PID	NULL	NULL	0	0	1	1	1	1	29204.0000
1998	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	199	199	205	5926735.0000
1998	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1110	1110	6191	2536366767.0000
1998	Defense	Army	M	Medium Vendor	PID	NULL	NULL	1	1	1	223	223	4243	2701971106.0000
1998	Defense	Army	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	632	632	5904	1427789067.0000
1998	Defense	Army	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	180	232	1668	347419739.0000
1998	Defense	Army	N	Sometimes Small Vendor	PID	NULL	NULL	0	0	1	1	1	2	52103.0000
1998	Defense	Army	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	22	31	41	2455431.0000
1998	Defense	Army	S	Always Small Vendor	PID	NULL	NULL	1	1	1	121	121	1020	291469937.0000
1998	Defense	DLA	L	Large Vendor	PID	NULL	NULL	0	1	1	3	3	13	850389.0000
1998	Defense	DLA	L	Large Vendor	PID	NULL	NULL	1	1	1	103	103	8494	2281299544.0000
1998	Defense	DLA	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	2	2	4	0.0000
1998	Defense	DLA	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	1	-1219620.0000
1998	Defense	DLA	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	83	84	226	19748759.0000
1998	Defense	DLA	M	Medium Vendor	PID	NULL	NULL	0	1	1	10	10	23	1883334.0000
1998	Defense	DLA	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	66	73	294	21221400.0000
1998	Defense	DLA	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	199	440	4553	515105580.0000
1998	Defense	DLA	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	15	15	215	12766161.0000
1998	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	184	184	210	5633267.0000
1998	Defense	DLA	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	16	16	20	569478.0000
1998	Defense	DLA	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	15	21	67	3800323.0000
1998	Defense	DLA	S	Always Small Vendor	PID	NULL	NULL	1	1	1	21	21	117	196196056.0000
1998	Defense	MDA	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	3	3	5	11256220.0000
1998	Defense	MDA	M	Medium Vendor	PID	NULL	NULL	1	1	1	3	3	35	26552643.0000
1998	Defense	MilitaryHealth	L	Large Vendor	PID	NULL	NULL	1	1	1	9	9	227	2074280693.0000
1998	Defense	MilitaryHealth	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	1	1	115000.0000
1998	Defense	MilitaryHealth	M	Medium Vendor	PID	NULL	NULL	1	1	1	6	6	129	516375779.0000
1998	Defense	MilitaryHealth	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	4	4	4	299694.0000
1998	Defense	Navy	L	Large Vendor	PID	NULL	NULL	0	1	1	6	6	24	1374575.0000
1998	Defense	Navy	L	Large Vendor	PID	NULL	NULL	1	1	1	118	118	13297	8539761121.0000
1998	Defense	Navy	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	37	57	75	5807448.0000
1998	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	0	0	1	1	1	1	29640.0000
1998	Defense	Navy	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	29	29	29	742641.0000
1998	Defense	Navy	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	20	27	55	3326491.0000
1998	Defense	Navy	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	17	34	459	100612097.0000
1998	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	0	0	0	1	1	1	-31300.0000
1998	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	0	1	1	37	37	65	5251582.0000
1998	Defense	Other DoD	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	1	1	9	16337678.0000
1998	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	179	179	257	19045782.0000
1998	Defense	Other DoD	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	2	2	2	57625.0000
1998	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	47	55	197	29405283.0000
1998	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	17	19	27	3022291.0000
1998	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	30	30	31	860841.0000
1998	Defense	Other DoD	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	27	27	32	2223914.0000
1998	Defense	Other DoD	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	2	2	2	1196571.0000
1998	Defense	Other DoD	S	Always Small Vendor	PID	NULL	NULL	0	0	1	1	1	1	28600.0000
1998	Defense	Other DoD	U	Unlabeled Vendor	Duns	NULL	NULL	1	1	1	1	1	2	2133932.0000
1999	Defense	Air Force	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	14	14	123	28217647.0000
1999	Defense	Air Force	L	Large Vendor	PID	NULL	NULL	1	1	1	111	111	11281	6943105280.0000
1999	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	92	92	97	2485160.0000
1999	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	2	2	4	0.0000
1999	Defense	Air Force	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	137	142	225	17034912.0000
1999	Defense	Air Force	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	31	41	56	4009194.0000
1999	Defense	Air Force	M	Medium Vendor	PID	NULL	NULL	0	0	1	1	1	1	27640.0000
1999	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	381	381	2925	671125686.0000
1999	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	110	123	851	124296685.0000
1999	Defense	Air Force	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	63	89	166	10697968.0000
1999	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	40	40	59	-3212853.0000
1999	Defense	Air Force	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	116	143	600	180983726.0000
1999	Defense	Air Force	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	16	19	38	3962767.0000
1999	Defense	Army	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	3	3	80	1125214765.0000
1999	Defense	Army	L	Large Vendor	Duns	NULL	NULL	1	1	1	1	1	146	138402938.0000
1999	Defense	Army	L	Large Vendor	PID	NULL	NULL	0	1	1	10	10	40	1848829.0000
1999	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	875	875	5600	2411756424.0000
1999	Defense	Army	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	54	79	129	8231923.0000
1999	Defense	Army	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	5	5	8	171756.0000
1999	Defense	Army	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	161	208	1315	427544140.0000
1999	Defense	Army	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	297	835	3409	1053080774.0000
1999	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	4482	4482	7182	550203987.0000
