fiscal_year	Customer	PlatformPortfolio	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
1990	Defense	NULL	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	9	9	NULL	NULL
1990	Defense	Aircraft	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	1249	1249	NULL	723079000.0000
1990	Defense	Aircraft	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	3	3	NULL	28611000.0000
1990	Defense	Aircraft	B	Big Five	PID	NULL	NULL	1	1	1	5	5	NULL	5740989707.0000
1990	Defense	Aircraft	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	1	1	NULL	103874000.0000
1990	Defense	Aircraft	L	Large Vendor	PID	NULL	NULL	1	1	1	42	42	NULL	18504937107.0000
1990	Defense	Aircraft	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	NULL	-248000.0000
1990	Defense	Aircraft	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	63	63	NULL	14684000.0000
1990	Defense	Aircraft	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	33	33	NULL	189837000.0000
1990	Defense	Aircraft	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	3	3	NULL	-295000.0000
1990	Defense	Aircraft	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	37	42	NULL	7350000.0000
1990	Defense	Aircraft	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	33	38	NULL	135526600.0000
1990	Defense	Aircraft	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	24	38	NULL	5728000.0000
1990	Defense	Aircraft	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	109	270	NULL	793326000.0000
1990	Defense	Aircraft	M	Medium Vendor	PID	NULL	NULL	0	1	1	2	2	NULL	1256000.0000
1990	Defense	Aircraft	M	Medium Vendor	PID	NULL	NULL	1	1	1	21	21	NULL	430665000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	7	7	NULL	-1333000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	NULL	130000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	116	116	NULL	35664000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	117	117	NULL	207869000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	NULL	-103000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	60	72	NULL	17668000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	67	82	NULL	147922000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	37	52	NULL	12630000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	156	446	NULL	1112750000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	1	NULL	58000.0000
1990	Defense	Aircraft	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	31	31	NULL	665624734.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	7	7	NULL	-494000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	3	3	NULL	427000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	124	124	NULL	21924000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	62	62	NULL	74143000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	6	6	NULL	-463000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	NULL	87000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	44	48	NULL	5854000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	16	17	NULL	16824000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	4	4	NULL	228000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	8	9	NULL	3410000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PID	NULL	NULL	0	1	1	2	2	NULL	565000.0000
1990	Defense	Aircraft	S	Always Small Vendor	PID	NULL	NULL	1	1	1	3	3	NULL	18598000.0000
1990	Defense	Electronics, Comms, & Sensors	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	2343	2343	NULL	934343000.0000
1990	Defense	Electronics, Comms, & Sensors	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	7	7	NULL	13617000.0000
1990	Defense	Electronics, Comms, & Sensors	B	Big Five	PID	NULL	NULL	0	0	0	1	1	NULL	-35000.0000
1990	Defense	Electronics, Comms, & Sensors	B	Big Five	PID	NULL	NULL	1	1	1	5	5	NULL	2156836000.0000
1990	Defense	Electronics, Comms, & Sensors	L	Large Vendor	PID	NULL	NULL	0	1	1	4	4	NULL	989000.0000
1990	Defense	Electronics, Comms, & Sensors	L	Large Vendor	PID	NULL	NULL	1	1	1	51	51	NULL	9903741781.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	6	6	NULL	-1092000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	NULL	40000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	236	236	NULL	32897000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	91	91	NULL	227327000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	4	4	NULL	-174000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	109	121	NULL	15133000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	79	97	NULL	147768600.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	46	77	NULL	10489000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	182	608	NULL	1266037000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PID	NULL	NULL	0	0	1	1	1	NULL	34000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PID	NULL	NULL	0	1	1	13	13	NULL	3118000.0000
1990	Defense	Electronics, Comms, & Sensors	M	Medium Vendor	PID	NULL	NULL	1	1	1	44	44	NULL	705006000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	NULL	-8157000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	178	178	NULL	18697000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	201	201	NULL	397793000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	0	0	2	2	NULL	-2431000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	83	114	NULL	18601000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	130	183	NULL	427510000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	46	97	NULL	17273000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	247	1244	NULL	3105688000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	6	6	NULL	970000.0000
1990	Defense	Electronics, Comms, & Sensors	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	55	55	NULL	1277011000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	10	10	NULL	-1366000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	NULL	124000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	334	334	1	45084513.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	185	185	NULL	371107000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	4	4	NULL	-63000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	NULL	37000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	90	101	NULL	15080000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	46	60	NULL	78280000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	11	18	NULL	1410000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	16	30	NULL	37785000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	NULL	NULL	0	0	0	1	1	NULL	0.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	NULL	NULL	0	1	1	4	4	NULL	311000.0000
1990	Defense	Electronics, Comms, & Sensors	S	Always Small Vendor	PID	NULL	NULL	1	1	1	21	21	NULL	34705000.0000
1990	Defense	Facilities and Construction	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	8839	8839	NULL	4233465316.0000
1990	Defense	Facilities and Construction	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	5	5	NULL	4390000.0000
1990	Defense	Facilities and Construction	B	Big Five	PID	NULL	NULL	1	1	1	5	5	NULL	30859000.0000
1990	Defense	Facilities and Construction	L	Large Vendor	PID	NULL	NULL	0	1	1	6	6	NULL	324000.0000
1990	Defense	Facilities and Construction	L	Large Vendor	PID	NULL	NULL	1	1	1	59	59	NULL	931212000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	19	19	NULL	-3541000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	542	542	NULL	83894000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	279	279	NULL	890198017.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	8	8	NULL	-11108000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	NULL	-1237000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	283	319	NULL	44762130.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	187	225	NULL	602207000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	68	129	NULL	17198000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	229	673	NULL	989840000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PID	NULL	NULL	0	1	1	19	19	NULL	5265000.0000
1990	Defense	Facilities and Construction	M	Medium Vendor	PID	NULL	NULL	1	1	1	60	60	NULL	678580000.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	5	5	NULL	-1242000.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	200	200	NULL	43956000.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	227	227	NULL	739192000.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	101	137	NULL	28878000.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	108	151	NULL	212130000.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	53	101	NULL	16711000.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	257	1000	NULL	1037551708.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	13	13	NULL	4991000.0000
1990	Defense	Facilities and Construction	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	44	44	NULL	163947000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	1	1	NULL	-67080.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	35	35	NULL	-8020000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	8	8	NULL	44000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	982	982	NULL	147896000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	482	482	NULL	1059694000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	10	10	NULL	-580000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	240	274	NULL	38161000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	99	135	NULL	191584214.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	12	19	NULL	2437000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	17	33	NULL	38626000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PID	NULL	NULL	0	1	1	11	11	NULL	2800000.0000
1990	Defense	Facilities and Construction	S	Always Small Vendor	PID	NULL	NULL	1	1	1	13	13	NULL	38469000.0000
1990	Defense	Land Vehicles	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	653	653	NULL	352453000.0000
1990	Defense	Land Vehicles	B	Big Five	PID	NULL	NULL	1	1	1	4	4	NULL	886441000.0000
1990	Defense	Land Vehicles	L	Large Vendor	PID	NULL	NULL	0	1	1	1	1	NULL	270000.0000
1990	Defense	Land Vehicles	L	Large Vendor	PID	NULL	NULL	1	1	1	28	28	NULL	1714312000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	NULL	-759000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	NULL	47000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	84	84	NULL	15871000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	16	16	NULL	28938000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	2	2	NULL	-62000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	NULL	-100000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	49	52	NULL	10838000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	18	20	NULL	86091000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	18	26	NULL	3306000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	55	105	NULL	262271000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PID	NULL	NULL	0	1	1	1	1	NULL	61000.0000
1990	Defense	Land Vehicles	M	Medium Vendor	PID	NULL	NULL	1	1	1	13	13	NULL	318741000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	NULL	-373000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	67	67	NULL	12576000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	60	60	NULL	133368000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	25	28	NULL	8209000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	38	46	NULL	87483000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	15	20	NULL	1494000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	72	156	NULL	114121000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	1	NULL	33000.0000
1990	Defense	Land Vehicles	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	15	15	NULL	102266000.0000
1990	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	10	10	NULL	-2945000.0000
1990	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	69	69	NULL	8492000.0000
1990	Defense	Land Vehicles	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	21	21	NULL	41595000.0000
1990	Defense	Land Vehicles	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	NULL	-38000.0000
1990	Defense	Land Vehicles	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	17	18	NULL	2934000.0000
1990	Defense	Land Vehicles	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	8	8	NULL	8104000.0000
1990	Defense	Land Vehicles	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	1	1	NULL	176000.0000
1990	Defense	Land Vehicles	S	Always Small Vendor	PID	NULL	NULL	1	1	1	2	2	NULL	1560000.0000
1990	Defense	Missile Defense	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	13	13	NULL	3701000.0000
1990	Defense	Missile Defense	B	Big Five	PID	NULL	NULL	1	1	1	4	4	NULL	411942000.0000
1990	Defense	Missile Defense	L	Large Vendor	PID	NULL	NULL	1	1	1	10	10	NULL	729732000.0000
1990	Defense	Missile Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	2	2	NULL	165000.0000
1990	Defense	Missile Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	6	6	NULL	15034000.0000
1990	Defense	Missile Defense	M	Medium Vendor	PID	NULL	NULL	1	1	1	4	4	NULL	28499000.0000
1990	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	4	4	NULL	318000.0000
1990	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	9	9	NULL	14493000.0000
1990	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	2	3	NULL	259000.0000
1990	Defense	Missile Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	12	12	NULL	12345000.0000
1990	Defense	Missile Defense	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	2	2	NULL	16563000.0000
1990	Defense	Missile Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	NULL	-2143000.0000
1990	Defense	Missile Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	3	3	NULL	189000.0000
1990	Defense	Missile Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	2	2	NULL	-1000.0000
1990	Defense	Missile Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	NULL	38000.0000
1990	Defense	Missile Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	1	1	NULL	45000.0000
1990	Defense	Ordnance and Missiles	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	625	625	NULL	382082000.0000
1990	Defense	Ordnance and Missiles	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	1	1	NULL	125000.0000
1990	Defense	Ordnance and Missiles	B	Big Five	PID	NULL	NULL	1	1	1	5	5	NULL	4190908000.0000
1990	Defense	Ordnance and Missiles	L	Large Vendor	PID	NULL	NULL	1	1	1	39	39	NULL	5527499000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	NULL	-759000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	34	34	NULL	3713000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	26	26	NULL	141483000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	21	21	NULL	4149000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	21	21	NULL	25989000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	14	15	NULL	2177000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	79	133	NULL	274881000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PID	NULL	NULL	0	1	1	2	2	NULL	265000.0000
1990	Defense	Ordnance and Missiles	M	Medium Vendor	PID	NULL	NULL	1	1	1	26	26	NULL	660173000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	NULL	-1073000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	47	47	NULL	2049000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	72	72	NULL	192563000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	24	25	NULL	5566000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	50	56	NULL	184161000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	23	28	NULL	3498000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	112	210	NULL	465652000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	1	NULL	299000.0000
1990	Defense	Ordnance and Missiles	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	28	28	NULL	1334757000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	4	4	NULL	-1310000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	NULL	139000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	55	55	NULL	7228000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	50	50	NULL	76254000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	1	1	NULL	-37000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	15	16	NULL	178000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	14	17	NULL	20517000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	5	5	NULL	386000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	1	1	NULL	200000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	NULL	NULL	0	1	1	2	2	NULL	394000.0000
1990	Defense	Ordnance and Missiles	S	Always Small Vendor	PID	NULL	NULL	1	1	1	6	6	NULL	8646000.0000
1990	Defense	Other Products	NULL	NULL	Duns	NULL	NULL	NULL	NULL	NULL	1966	1966	NULL	3226358000.0000
1990	Defense	Other Products	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	3	3	NULL	16750000.0000
1990	Defense	Other Products	B	Big Five	PID	NULL	NULL	1	1	1	5	5	NULL	14153000.0000
1990	Defense	Other Products	L	Large Vendor	PID	NULL	NULL	0	1	1	3	3	NULL	1116000.0000
1990	Defense	Other Products	L	Large Vendor	PID	NULL	NULL	1	1	1	45	45	NULL	2136767000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	15	15	NULL	-1846000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	441	441	NULL	208043000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	114	114	NULL	588014000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	3	3	NULL	-10680000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	NULL	50000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	231	251	NULL	80452000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	87	100	NULL	561681000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	79	171	NULL	82438000.0000
1990	Defense	Other Products	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	155	482	NULL	975216000.0000
1990	Defense	Other Products	M	Medium Vendor	PID	NULL	NULL	0	1	1	4	4	NULL	31270000.0000
1990	Defense	Other Products	M	Medium Vendor	PID	NULL	NULL	1	1	1	36	36	NULL	1243951000.0000
1990	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	NULL	-2181000.0000
1990	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	136	136	NULL	38715000.0000
1990	Defense	Other Products	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	100	100	NULL	374431000.0000
1990	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	63	75	NULL	21189000.0000
1990	Defense	Other Products	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	54	62	NULL	124058000.0000
