AsOfDate,Program,BorrName,BorrStreet,BorrCity,BorrState,BorrZip,CDC_Name,CDC_Street,CDC_City,CDC_State,CDC_Zip,ThirdPartyLender_Name,ThirdPartyLender_City,ThirdPartyLender_State,ThirdPartyDollars,GrossApproval_Then_Year,ApprovalDate,ApprovalFiscalYear,FirstDisbursementDate,DeliveryMethod,subpgmdesc,TermInMonths,NaicsCode,NaicsDescription,FranchiseCode,FranchiseName,ProjectCounty,ProjectState,SBADistrictOffice,CongressionalDistrict,BusinessType,BusinessAge,LoanStatus,PaidInFullDate,ChargeOffDate,GrossChargeOffAmount,JobsSupported,GrossApproval_OMB24_GDP22,AnyTag,CriticalTech
20230930,504,"LARSON SYSTEMS, INC.",5205 LAKELAND AVENUE,MINNEAPOLIS,MN,55429,Minnesota Business Finance Cor,616 Roosevelt Road,St. Cloud,MN,56301,NA,NA,NA,NA,247000,1992-09-30,1992,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,AITKIN,MN,MINNESOTA DISTRICT OFFICE,03,CORPORATION,NA,CANCLD,NA,NA,0,16,462454.8018301602,TRUE,High Technology
20230930,504,"D.F. ELECTRONICS, INC.",200 NOVNER DRIVE,WOODLAWN,OH,45215,"Alloy Development Co., Inc.",1776 Mentor Avenue,Cincinnati,OH,45212,NA,NA,NA,NA,145000,1992-10-09,1993,08/11/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334412,Bare Printed Circuit Board Manufacturing,NA,NA,HAMILTON,OH,CINCINNATI BRANCH OFFICE,01,CORPORATION,NA,PIF,05/31/2005,NA,0,5,265250.5812545746,TRUE,Microelectronics
20230930,504,"CONCEPTRONIC, INC.",POST ROAD,PORTSMOUTH,NH,03801,Granite State Economic Develop,One Cate Street,Portsmouth,NH,03802,NA,NA,NA,NA,567000,1992-11-04,1993,02/17/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334412,Bare Printed Circuit Board Manufacturing,NA,NA,ROCKINGHAM,NH,NEW HAMPSHIRE DISTRICT OFFICE,01,CORPORATION,NA,PIF,05/31/2005,NA,0,94,1037221.2384230605,TRUE,Microelectronics
20230930,504,"MOXTEK, INC.",452 WEST 1260 NORTH,OREM,UT,84604,Mountain West Small Business F,2595 East 3300 South,Salt Lake City,UT,84109,NA,NA,NA,NA,255000,1992-11-10,1993,04/14/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334517,Irradiation Apparatus Manufacturing,NA,NA,UTAH,UT,UTAH DISTRICT OFFICE,03,CORPORATION,NA,PIF,05/31/2005,NA,0,28,466475.16013735527,TRUE,High Technology
20230930,504,VISIONONE,4131 WESTMARK DRIVE,DUBUQUE,IA,52002,"E.C.I.A. Business Growth, Inc.",7600 Commerce Park,Dubuque,IA,52002,NA,NA,NA,NA,485000,1992-11-12,1993,05/11/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,DUBUQUE,IA,CEDAR RAPIDS BRANCH OFFICE,01,CORPORATION,NA,PIF,05/31/2005,NA,0,166,887217.4614377149,TRUE,Computing
20230930,504,"V.J. TECHNOLOGIES, INC.",89 CARLOUGH COURT,BOHEMIA,NY,11514,Empire State Certified Develop,50 Beaver Street,Albany,NY,12207,NA,NA,NA,NA,212000,1992-12-16,1993,07/14/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Sy",NA,NA,SUFFOLK,NY,MELVILLE BRANCH OFFICE,04,CORPORATION,NA,PIF,03/31/2018,NA,0,14,387814.6429377228,TRUE,SensorCyber
20230930,504,"ASA INTERNATIONAL, LTD.",615 AMHERST STREET,NASHUA,NH,03060,Granite State Economic Develop,One Cate Street,Portsmouth,NH,03802,NA,NA,NA,NA,507000,1992-12-17,1993,05/12/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,HILLSBOROUGH,NH,NEW HAMPSHIRE DISTRICT OFFICE,02,CORPORATION,NA,PIF,05/31/2005,NA,0,222,927462.3772142711,TRUE,Computing
20230930,504,"ASTER, INC.",160 GLASER STREET,FAIRBORN,OH,45324,Citywide Small Business Develo,8 North Main Street,Dayton,OH,45402,NA,NA,NA,NA,75000,1992-12-31,1993,06/16/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541710,"Research and Development in the Physical, Engineering, and Life Scienc",NA,NA,GREENE,OH,COLUMBUS DISTRICT OFFICE,08,CORPORATION,NA,CHGOFF,NA,05/06/2002,43543,9,137198.57651098684,TRUE,High Technology
20230930,504,GOALDAC REALTY CORP.,309 POWER AVENUE,HUDSON,NY,12534,NA,NA,NA,NA,NA,NA,NA,NA,NA,152000,1993-01-06,1993,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,144,334220,Radio and Television Broadcasting and Wireless Communications Equipmen,NA,NA,COLUMBIA,NY,SYRACUSE DISTRICT OFFICE,19,CORPORATION,NA,CANCLD,NA,NA,0,5,278055.78172893333,TRUE,Modern Telecom
20230930,504,L.N.K. INTERNATIONAL INC.,100 RICEFIELD LANE,HAUPPAUGE,NY,11788,Empire State Certified Develop,50 Beaver Street,Albany,NY,12207,NA,NA,NA,NA,560000,1993-01-19,1993,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325412,Pharmaceutical Preparation Manufacturing,NA,NA,SUFFOLK,NY,MELVILLE BRANCH OFFICE,01,CORPORATION,NA,CANCLD,NA,NA,0,146,1024416.0379487018,TRUE,Biotechnology
20230930,504,INTEGRATED CONTROL CORP.,748 PARK AVENUE,HUNTINGTON,NY,11743,Empire State Certified Develop,50 Beaver Street,Albany,NY,12207,NA,NA,NA,NA,168000,1993-01-19,1993,04/13/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Sy",NA,NA,SUFFOLK,NY,MELVILLE BRANCH OFFICE,03,CORPORATION,NA,PIF,05/31/2005,NA,0,14,307324.81138461054,TRUE,SensorCyber
20230930,504,"DIGITAL PC, INC.",7266 COMMERCE DRIVE,MENTOR,OH,44060,Mentor Economic Assistance Cor,8500 Civic Center Boulevard,Mentor,OH,44060,NA,NA,NA,NA,141000,1993-01-29,1993,04/13/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334412,Bare Printed Circuit Board Manufacturing,NA,NA,LAKE,OH,CLEVELAND DISTRICT OFFICE,14,CORPORATION,NA,PIF,05/31/2005,NA,0,8,257933.32384065527,TRUE,Microelectronics
20230930,504,FINANCIAL COMPUTER SUPPORT INC,145 COMMERCE STREET,OAKLAND,MD,21550,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,NA,NA,NA,NA,176000,1993-02-04,1993,09/15/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,GARRETT,MD,BALTIMORE DISTRICT OFFICE,06,CORPORATION,NA,PIF,08/31/2005,NA,0,13,321959.3262124491,TRUE,Computing
20230930,504,"OEM WORLDWIDE, INCORPORATED",121 AIRPORT DRIVE,WATERTOWN,SD,57201,South Dakota Development Corpo,196 E. 6th St.,Sioux Falls,SD,57104,NA,NA,NA,NA,516000,1993-02-11,1993,07/14/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,120,334416,"Electronic Coil, Transformer, and Other Inductor Manufacturing",NA,NA,CODINGTON,SD,SOUTH DAKOTA DISTRICT OFFICE,00,CORPORATION,NA,PIF,05/31/2005,NA,0,120,943926.2063955895,TRUE,Microelectronics
20230930,504,HARTER INDUSTRIES INC,401 GEMINI DRIVE,TEMPE,AZ,85283,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,NA,NA,NA,NA,132000,1993-02-23,1993,08/11/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,MARICOPA,AZ,ARIZONA DISTRICT OFFICE,07,CORPORATION,NA,PIF,05/31/2005,NA,0,16,241469.49465933684,TRUE,High Technology
20230930,504,ORCA INDUSTRIES,100 CARPENTER DRIVE,STERLING,VA,20164,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,NA,NA,NA,NA,328000,1993-02-25,1993,05/12/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334411,Electron Tube Manufacturing,NA,NA,LOUDOUN,VA,WASHINGTON DISTRICT OFFICE,10,CORPORATION,NA,PIF,05/31/2005,NA,0,40,600015.1079413824,TRUE,Microelectronics
20230930,504,"THREE DBM, INC.",733-A LAKEFIELD ROAD,WESTLAKE VILLAGE,CA,93010,California Statewide Certified,426 D Street,Davis,CA,95616,NA,NA,NA,NA,558000,1993-03-01,1993,11/17/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334411,Electron Tube Manufacturing,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,26,CORPORATION,NA,PIF,05/31/2005,NA,0,76,1020757.4092417421,TRUE,Microelectronics
20230930,504,NEWCOME ELECTRONICS SYSTEMS,9005 ANTARES AVENUE,COLUMBUS,OH,43240,Community Capital Development,"5475 Rings Rd, # 110",Dublin,OH,43017,NA,NA,NA,NA,268000,1993-03-08,1993,11/17/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,FRANKLIN,OH,COLUMBUS DISTRICT OFFICE,03,CORPORATION,NA,PIF,05/31/2005,NA,0,27,490256.246732593,TRUE,Computing
20230930,504,ENVIRONMENTAL SERVICE LABORATO,P.O. BOX 1053,DECATUR,AL,35602,Southern Development Council,200 Office Park Dr.,Mountain Brook,AL,35223,NA,NA,NA,NA,309000,1993-03-11,1993,02/16/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541710,"Research and Development in the Physical, Engineering, and Life Scienc",NA,NA,MORGAN,AL,ALABAMA DISTRICT OFFICE,05,CORPORATION,NA,CHGOFF,NA,02/24/1998,285063,9,565258.1352252658,TRUE,High Technology
20230930,504,"REMTRON, INC.",1916 W. MISSION ROAD,ESCONDIDO,CA,92025,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,414000,1993-03-26,1993,07/14/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334220,Radio and Television Broadcasting and Wireless Communications Equipmen,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,50,CORPORATION,NA,PIF,05/31/2005,NA,0,44,757336.1423406474,TRUE,Modern Telecom
20230930,504,DALY & WOLCOTT,WEST WARWICK INDUSTRIAL PARK,WEST WARWICK,RI,02893,Ocean State Business Developme,300 Jefferson Blvd,Warwick,RI,02888,NA,NA,NA,NA,457000,1993-03-26,1993,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,KENT,RI,RHODE ISLAND DISTRICT OFFICE,02,CORPORATION,NA,CANCLD,NA,NA,0,112,835996.6595402799,TRUE,Computing
20230930,504,H T CONTROLS,1040 FOX INDUSTRIAL DRIVE,ARNOLD,MO,63011,Economic Development Corporati,5217 Hwy. B,Hillsboro,MO,63050,NA,NA,NA,NA,114000,1993-04-01,1993,06/15/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,JEFFERSON,MO,ST. LOUIS DISTRICT OFFICE,02,CORPORATION,NA,PIF,05/31/2005,NA,0,20,208541.8362967,TRUE,Computing
20230930,504,SWCA INCORPORATED,23 E FINE,FLAGSTAFF,AZ,86001,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,NA,NA,NA,NA,137000,1993-04-26,1993,09/15/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541710,"Research and Development in the Physical, Engineering, and Life Scienc",NA,NA,COCONINO,AZ,ARIZONA DISTRICT OFFICE,01,PARTNERSHIP,NA,PIF,05/31/2005,NA,0,57,250616.06642673595,TRUE,High Technology
20230930,504,"NTH GENERATION COMPUTING, INC",11409 WEST BERNARDO CT.,SAN DIEGO,CA,92128,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,157000,1993-04-30,1993,08/11/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,52,CORPORATION,NA,PIF,05/31/2005,NA,0,8,287202.3534963325,TRUE,Computing
20230930,504,"MONARCH INTERNATIONAL, INC.",15 COLUMBIA DRIVE,AMHERST,NH,03031,Granite State Economic Develop,One Cate Street,Portsmouth,NH,03802,NA,NA,NA,NA,322000,1993-05-04,1993,07/14/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334514,Totalizing Fluid Meter and Counting Device Manufacturing,NA,NA,HILLSBOROUGH,NH,NEW HAMPSHIRE DISTRICT OFFICE,02,CORPORATION,NA,PIF,05/31/2005,NA,0,38,589039.2218205035,TRUE,High Technology
20230930,504,JADAN INC,3480 E BRITANNIA STE 110,TUCSON,AZ,85106,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,NA,NA,NA,NA,748000,1993-05-04,1993,10/13/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,120,334111,Electronic Computer Manufacturing,NA,NA,PIMA,AZ,ARIZONA DISTRICT OFFICE,NA,CORPORATION,NA,CHGOFF,NA,09/22/1999,625856,36,1368327.1364029087,TRUE,Computing
20230930,504,QUALITY CIRCUITS INC,PROGRESS DRIVE,FERGUS FALLS,MN,56537,Minnesota Business Finance Cor,616 Roosevelt Road,St. Cloud,MN,56301,NA,NA,NA,NA,363000,1993-05-27,1993,04/13/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334412,Bare Printed Circuit Board Manufacturing,NA,NA,OTTER TAIL,MN,MINNESOTA DISTRICT OFFICE,07,PARTNERSHIP,NA,PIF,05/31/2005,NA,0,54,664041.1103131763,TRUE,Microelectronics
20230930,504,1985 PALOMAR OAKS CORPORATION,1985 PALOMAR OAKS WAYS,CARLSBAD,CA,92009,CDC Small Business Finance Cor,2448 Historic Decatur Road,San Diego,CA,92106,NA,NA,NA,NA,322000,1993-06-11,1993,09/15/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334411,Electron Tube Manufacturing,NA,NA,SAN DIEGO,CA,SAN DIEGO DISTRICT OFFICE,49,CORPORATION,NA,PIF,05/31/2005,NA,0,60,589039.2218205035,TRUE,Microelectronics
20230930,504,"LYN-TRON, INC.",S. 6001 THOMAS MALLEN RD.,SPOKANE,WA,99204,Northwest Business Development,9019 E. Appleway Blvd.,Spokane Valley,WA,99212,NA,NA,NA,NA,653000,1993-06-16,1993,09/14/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,SPOKANE,WA,SPOKANE BRANCH OFFICE,05,CORPORATION,NA,PIF,05/31/2005,NA,0,35,1194542.2728223254,TRUE,Computing
20230930,504,"SIERRA VIEDO SYSTEM, INC.",104 NEW MOHAWK DRIVE,NEVADA CITY,CA,95959,California Statewide Certified,426 D Street,Davis,CA,95616,NA,NA,NA,NA,573000,1993-06-29,1993,10/13/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334411,Electron Tube Manufacturing,NA,NA,NEVADA,CA,SACRAMENTO DISTRICT OFFICE,01,CORPORATION,NA,PIF,05/31/2005,NA,0,7,1048197.1245439395,TRUE,Microelectronics
20230930,504,N.S. PHARMACEUTICAL CORP.,NORTH RESEARCH WAY,CENTRAL ISLIP,NY,11722,Empire State Certified Develop,50 Beaver Street,Albany,NY,12207,NA,NA,NA,NA,697000,1993-06-30,1993,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325412,Pharmaceutical Preparation Manufacturing,NA,NA,SUFFOLK,NY,MELVILLE BRANCH OFFICE,01,CORPORATION,NA,CANCLD,NA,NA,0,130,1275032.1043754378,TRUE,Biotechnology
20230930,504,"GOLD COAST CIRCUITS, INC.",920 FERN STREET,WEST PALM BEACH,FL,33401,Florida Business Development C,1715 North Westshore Blvd,Tampa,FL,33607,NA,NA,NA,NA,209000,1993-07-20,1993,07/13/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334412,Bare Printed Circuit Board Manufacturing,NA,NA,PALM BEACH,FL,SOUTH FLORIDA DISTRICT OFFICE,20,CORPORATION,NA,PIF,06/30/2006,NA,0,6,382326.69987728336,TRUE,Microelectronics
20230930,504,"MICRO STAR COMPANY, INC.",10620 GUILFORD ROAD,JESSUP,MD,20794,"Business Finance Group, Inc.",3930 Pender Drive,Fairfax,VA,22030,NA,NA,NA,NA,538000,1993-07-21,1993,08/17/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334111,Electronic Computer Manufacturing,NA,NA,HOWARD,MD,BALTIMORE DISTRICT OFFICE,02,CORPORATION,NA,PIF,05/31/2005,NA,0,16,984171.1221721456,TRUE,Computing
20230930,504,MIJA INDUSTRIES INC,24 ALDRIN RD,PLYMOUTH,MA,02360,Bay Colony Development Corpora,230 Third Avenue,Waltham,MA,02451,NA,NA,NA,NA,991000,1993-07-23,1993,06/15/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,PLYMOUTH,MA,MASSACHUSETTS DISTRICT OFFICE,09,PARTNERSHIP,NA,PIF,05/31/2005,NA,0,35,1812850.524298506,TRUE,High Technology
20230930,504,IMAGE DIAGNOSTICS INC,421 ROUTE 140,STERLING,MA,01564,New England Certified Developm,500 Edgewater Dr.,Wakefield,MA,01880,NA,NA,NA,NA,169000,1993-08-04,1993,07/13/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334517,Irradiation Apparatus Manufacturing,NA,NA,WORCESTER,MA,MASSACHUSETTS DISTRICT OFFICE,02,INDIVIDUAL,NA,PIF,05/31/2005,NA,0,8,309154.12573809037,TRUE,High Technology
20230930,504,"3-D INSTRUMENTS, INC.",15542 CHEMICAL LANE,HUNTINGTON BEACH,CA,92649,Landmark Certified Development,441 East Whittier Boulevard,La Habra,CA,90631,NA,NA,NA,NA,577000,1993-08-06,1993,12/15/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,ORANGE,CA,SANTA ANA DISTRICT OFFICE,48,CORPORATION,NA,PIF,05/31/2005,NA,0,62,1055514.3819578588,TRUE,High Technology
20230930,504,"THE MICROMANIPULATER CO., INC.",FORREST WAY,CARSON CITY,NV,89706,Nevada State Development Corpo,1551 Desert Crossing Ct.,Las Vegas,NV,89144,NA,NA,NA,NA,455000,1993-08-13,1993,04/13/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334413,Semiconductor and Related Device Manufacturing,NA,NA,WASHOE,NV,NEVADA DISTRICT OFFICE,02,CORPORATION,NA,PIF,05/31/2005,NA,0,89,832338.0308333202,TRUE,Microelectronics
20230930,504,"SARCOM, INC.",LOT # 1212 GREEN MEADOWS DRI,WESTERVILLE,OH,43081,Community Capital Development,"5475 Rings Rd, # 110",Dublin,OH,43017,NA,NA,NA,NA,763000,1993-08-16,1993,05/11/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,DELAWARE,OH,COLUMBUS DISTRICT OFFICE,03,CORPORATION,NA,PIF,05/31/2005,NA,0,350,1395766.8517051062,TRUE,Computing
20230930,504,"SYSTEM TECHNOLOGIES, INC.",3190 MITTHOEFFER ROAD,INDIANAPOLIS,IN,46236,Premier Capital Corporation,300 N. Meridian Street,Indianapolis,IN,46204,NA,NA,NA,NA,220000,1993-08-18,1993,06/15/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,MARION,IN,INDIANA DISTRICT OFFICE,05,CORPORATION,NA,PIF,05/31/2005,NA,0,27,402449.1577655614,TRUE,Computing
20230930,504,"DAVIS, LAWRENCE A.",1717 CENTRAL AVENUE,ALBANY,NY,12208,Empire State Certified Develop,50 Beaver Street,Albany,NY,12207,NA,NA,NA,NA,312000,1993-08-19,1993,12/15/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541511,Custom Computer Programming Services,NA,NA,ALBANY,NY,SYRACUSE DISTRICT OFFICE,20,CORPORATION,NA,PIF,06/30/2010,NA,0,31,570746.0782857053,TRUE,Computing
20230930,504,"TUCSON PRINTED CIRCUITS, INC",770 E EVANS BLVD,TUCSON,AZ,85704,Arizona Capital Source,333 N. Wilmot Road,Tucson,AZ,85711,NA,NA,NA,NA,115000,1993-08-23,1993,01/12/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334411,Electron Tube Manufacturing,NA,NA,PIMA,AZ,ARIZONA DISTRICT OFFICE,01,CORPORATION,NA,PIF,12/31/2013,NA,0,15,210371.15065017983,TRUE,Microelectronics
20230930,504,"UTAK LABORATORIES, INC","26752 OAK AVENUE, STE J",CANYON COUNTRY,CA,91351,California Statewide Certified,426 D Street,Davis,CA,95616,NA,NA,NA,NA,321000,1993-08-30,1993,01/12/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325411,Medicinal and Botanical Manufacturing,NA,NA,LOS ANGELES,CA,LOS ANGELES DISTRICT OFFICE,25,CORPORATION,NA,PIF,05/31/2005,NA,0,4,587209.9074670237,TRUE,Biotechnology
20230930,504,"M-TEK/MASS DESIGN, INC.",10 TANGUAY AVENUE,NASHUA,NH,03063,Granite State Economic Develop,One Cate Street,Portsmouth,NH,03802,NA,NA,NA,NA,74000,1993-08-31,1993,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,120,334412,Bare Printed Circuit Board Manufacturing,NA,NA,HILLSBOROUGH,NH,NEW HAMPSHIRE DISTRICT OFFICE,01,CORPORATION,NA,CANCLD,NA,NA,0,26,135369.262157507,TRUE,Microelectronics
20230930,504,"RELIANT TESTING LABORATORY,INC","1410 S. 2400 W., HC 76, BX 369",BERYL,UT,84714,Mountain West Small Business F,2595 East 3300 South,Salt Lake City,UT,84109,NA,NA,NA,NA,119000,1993-09-03,1993,07/13/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541710,"Research and Development in the Physical, Engineering, and Life Scienc",NA,NA,WASHINGTON,UT,UTAH DISTRICT OFFICE,02,CORPORATION,NA,CHGOFF,NA,08/01/1997,119646,26,217688.40806409912,TRUE,High Technology
20230930,504,VIRO-MED LABORATORIES INC,BLUE CIRCLE DRIVE,EDEN PRAIRIE,MN,55443,Twin Cities-Metro Certified De,3495 Vadnais Center Drive,Vadnais Heights,MN,55110,NA,NA,NA,NA,1000000,1993-09-08,1993,07/13/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325414,Biological Product (except Diagnostic) Manufacturing,NA,NA,HENNEPIN,MN,MINNESOTA DISTRICT OFFICE,03,CORPORATION,NA,PIF,11/30/2017,NA,0,162,1829314.3534798245,TRUE,Biotechnology
20230930,504,MICROARTS CORPORATION,655 PORTSMOUTH AVENUE,GREENLAND,NH,03840,Granite State Economic Develop,One Cate Street,Portsmouth,NH,03802,NA,NA,NA,NA,118000,1993-09-09,1993,02/16/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,ROCKINGHAM,NH,NEW HAMPSHIRE DISTRICT OFFICE,01,CORPORATION,NA,PIF,05/31/2005,NA,0,16,215859.0937106193,TRUE,Computing
20230930,504,Omohundo Company,2401 HEYBOURNE RD.,MINDEN,NV,89423,Nevada State Development Corpo,1551 Desert Crossing Ct.,Las Vegas,NV,89144,NA,NA,NA,NA,789000,1993-09-17,1993,NA,504,Sec. 504 - Loan Guarantees - Private Sector Financed,120,334511,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical Sy",NA,NA,DOUGLAS,NV,NEVADA DISTRICT OFFICE,02,CORPORATION,NA,CANCLD,NA,NA,0,800,1443329.0248955816,TRUE,SensorCyber
20230930,504,"GRAPHIC PLASTIC PRODUCTS, INC.","7001 BLUEWATER ROAD, NW",ALBUQUERQUE,NM,87121,Enchantment Land Certified Dev,6500 Jefferson NE,Albuquerque,NM,87109,NA,NA,NA,NA,299000,1993-09-23,1993,02/16/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334412,Bare Printed Circuit Board Manufacturing,NA,NA,BERNALILLO,NM,NEW MEXICO DISTRICT OFFICE,01,CORPORATION,NA,PIF,05/31/2005,NA,0,40,546964.9916904676,TRUE,Microelectronics
20230930,504,DUSOUTH INDUSTRIES,651 STONE ROAD,BENICIA,CA,94510,Bay Area Employment Developmen,1801 Oakland Boulevard,Walnut Creek,CA,94596,NA,NA,NA,NA,459000,1993-09-30,1993,12/15/1993,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334513,"Instruments and Related Products Manufacturing for Measuring, Displayi",NA,NA,SOLANO,CA,SAN FRANCISCO DISTRICT OFFICE,03,CORPORATION,NA,PIF,05/31/2005,NA,0,20,839655.2882472394,TRUE,High Technology
20230930,504,MARLOW & JANICE SHAFFER,850 N HWY 169,MINNEAPOLIS,MN,55427,Twin Cities-Metro Certified De,3495 Vadnais Center Drive,Vadnais Heights,MN,55110,NA,NA,NA,NA,248000,1993-10-04,1994,03/16/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334411,Electron Tube Manufacturing,NA,NA,HENNEPIN,MN,MINNESOTA DISTRICT OFFICE,05,CORPORATION,NA,PIF,05/31/2005,NA,0,54,443995.4504645537,TRUE,Microelectronics
20230930,504,WALLACE-O'FARREL MARKETING INC,11302 164TH ST. E.,PUYALLUP,WA,98374,Evergreen Business Capital,13925 Interurban Ave. S,Seattle,WA,98168,NA,NA,NA,NA,105000,1993-10-08,1994,02/16/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,325411,Medicinal and Botanical Manufacturing,NA,NA,PIERCE,WA,SEATTLE DISTRICT OFFICE,08,CORPORATION,NA,PIF,01/31/2014,NA,0,7,187981.94475313765,TRUE,Biotechnology
20230930,504,PERSONAL TOUCH SYSTEMS,2160 W. 4700 S.,SALT LAKE CITY,UT,84119,Mountain West Small Business F,2595 East 3300 South,Salt Lake City,UT,84109,NA,NA,NA,NA,85000,1993-10-25,1994,08/17/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,541512,Computer Systems Design Services,NA,NA,SALT LAKE,UT,UTAH DISTRICT OFFICE,02,CORPORATION,NA,PIF,05/31/2005,NA,0,13,152175.8600382543,TRUE,Computing
20230930,504,"FINE PITCH TECHNOLOY, INC.",2342 HARRIS WAY,SAN JOSE,CA,95131,Loans from Old Closed Lenders,409 3rd Street S.W.,Washington,DC,20416,NA,NA,NA,NA,632000,1993-11-01,1994,02/16/1994,504,Sec. 504 - Loan Guarantees - Private Sector Financed,240,334412,Bare Printed Circuit Board Manufacturing,NA,NA,SANTA CLARA,CA,SAN FRANCISCO DISTRICT OFFICE,17,CORPORATION,NA,PIF,05/31/2005,NA,0,113,1131472.2769903142,TRUE,Microelectronics
