"","NAICS_Code","NAICS_DESCRIPTION","Mismatch","Action.Obligation","Obligation.2016","RCPTOT","minyear","maxyear","NAICS.display.label"
"884","483113","Coastal and Great Lakes Freight Transportation",NA,302020292.7744,306524428.96864,15286960,2007,2018,"Coastal and great lakes freight transportation"
"885","483114","Coastal and Great Lakes Passenger Transportation",NA,39311652.2657,41214716.6971396,938610,2007,2018,"Coastal and great lakes passenger transportation"
"886","483211","Inland Water Freight Transportation",NA,275457947.4792,286971585.994609,13625323,2007,2018,"Inland water freight transportation"
"887","483212","Inland Water Passenger Transportation",NA,15937235.3258,16683503.2229943,675447,2007,2018,"Inland water passenger transportation"
"888","484110","General Freight Trucking, Local",NA,256862924.1629,272598587.209655,44533323,2007,2018,"General freight trucking, local"
"889","484121","General Freight Trucking, Long-Distance, Truckload",NA,1474906382.8115,1590911181.96189,175601157,2007,2018,"General freight trucking, long-distance, truckload"
"890","484122","General Freight Trucking, Long-Distance, Less Than Truckload",NA,103022574.6759,106504004.448131,75401125,2007,2018,"General freight trucking, long-distance, less than truckload"
"891","484210","Used Household and Office Goods Moving",NA,335202927.4112,356502072.542689,28200473,2007,2018,"Used household and office goods moving"
"892","484220","Specialized Freight (except Used Goods) Trucking, Local",NA,754775780.2615,785542198.445384,67720505,2007,2018,"Specialized freight (except used goods) trucking, local"
"893","484230","Specialized Freight (except Used Goods) Trucking, Long-Distance",NA,1125121529.2875,1196814228.64994,64380061,2007,2018,"Specialized freight (except used goods) trucking, long-distance"
"894","485111","Mixed Mode Transit Systems",NA,14124432.6984,14817173.743702,0,2007,2017,"Mixed mode transit systems"
"895","485112","Commuter Rail Systems",NA,41173613.6496,42801247.9699804,0,2007,2013,"Commuter rail systems"
"896","485113","Bus and Other Motor Vehicle Transit Systems",NA,244782226.5141,259636939.428769,5245184,2007,2018,"Bus and other motor vehicle transit systems"
"897","485119","Other Urban Transit Systems",NA,2635913.6178,2892017.94786797,314601,2007,2017,"Other urban transit systems"
"898","485210","Interurban and Rural Bus Transportation",NA,6081186.2122,6479940.96523975,2814967,2007,2017,"Interurban and rural bus transportation"
"899","485310","Taxi Service",NA,14591203.8498,15693039.1367557,4289482,2007,2017,"Taxi service"
"900","485320","Limousine Service",NA,23395978.1205,24212637.7725153,8238781,2007,2018,"Limousine service"
"901","485410","School and Employee Bus Transportation",NA,677682333.2412,715592737.00857,19518455,2007,2018,"School and employee bus transportation"
"902","485510","Charter Bus Industry",NA,64527869.265,68713533.3939556,5565453,2007,2018,"Charter bus industry"
"903","485991","Special Needs Transportation",NA,40537951.1512,42042189.5637202,6280078,2007,2018,"Special needs transportation"
"904","485999","All Other Transit and Ground Passenger Transportation",NA,167878903.1263,175317508.343045,1965280,2007,2018,"All other transit and ground passenger transportation"
"905","486110","Pipeline Transportation of Crude Oil",NA,201094.2508,216444.637750113,10759551,2007,2014,"Pipeline transportation of crude oil"
"906","486210","Pipeline Transportation of Natural Gas",NA,6375034.0128,7253203.95249087,40158473,2007,2016,"Pipeline transportation of natural gas"
"907","486910","Pipeline Transportation of Refined Petroleum Products",NA,74189293.1378,72671699.1858735,10600102,2007,2017,"Pipeline transportation of refined petroleum products"
"908","486990","All Other Pipeline Transportation",NA,1145995.4376,1154627.22813538,682799,2007,2018,"All other pipeline transportation"
"909","487110","Scenic and Sightseeing Transportation, Land",NA,1044725.6995,1121289.27058649,1817888,2007,2018,"Scenic and sightseeing transportation, land"
"910","487210","Scenic and Sightseeing Transportation, Water",NA,1849015.3293,1976343.55752663,2850398,2007,2018,"Scenic and sightseeing transportation, water"
"911","487990","Scenic and Sightseeing Transportation, Other",NA,254017.1703,273312.176190116,871573,2007,2016,"Scenic and sightseeing transportation, other"
"912","488111","Air Traffic Control",NA,269367413.8593,289932585.670142,388527,2007,2018,"Air traffic control"
"913","488119","Other Airport Operations",NA,629794917.8075,666396342.275082,13072101,2007,2018,"Other airport operations"
"914","488190","Other Support Activities for Air Transportation",NA,44333288575.4253,45926236435.5245,27436224,2007,2018,"Other support activities for air transportation"
"915","488210","Support Activities for Rail Transportation",NA,70994872.2041,75102560.9201389,7672499,2007,2018,"Support activities for rail transportation"
"916","488310","Port and Harbor Operations",NA,698305699.3043,721418447.759146,3581696,2007,2018,"Port and harbor operations"
"917","488320","Marine Cargo Handling",NA,1047008728.5057,1103101409.57159,15150197,2007,2018,"Marine cargo handling"
"918","488330","Navigational Services to Shipping",NA,812586355.6916,870121643.659998,6263635,2007,2018,"Navigational services to shipping"
"919","488390","Other Support Activities for Water Transportation",NA,647495099.8479,676290131.577232,3618221,2007,2018,"Other support activities for water transportation"
"920","488410","Motor Vehicle Towing",NA,41344501.9097,44384444.1467714,9904821,2007,2018,"Motor vehicle towing"
"921","488490","Other Support Activities for Road Transportation",NA,232085519.8841,246573524.484329,4072006,2007,2018,"Other support activities for road transportation"
"922","488510","Freight Transportation Arrangement",NA,2463283836.7829,2552849979.20542,95239002,2007,2018,"Freight transportation arrangement"
"923","488991","Packing and Crating",NA,216542641.5728,231955739.780691,3553664,2007,2018,"Packing and crating"
"924","488999","All Other Support Activities for Transportation",NA,1202196319.5336,1248056156.80029,82342,2007,2018,"All other support activities for transportation"
"925","491110",NA,"Not tracked: Postal Service",353477470.0822,371441795.077487,0,2007,2018,NA
"926","492110","Couriers and Express Delivery Services",NA,1111292221.2878,1141040419.04293,140192470,2007,2018,"Couriers and express delivery services"
"927","492210","Local Messengers and Local Delivery",NA,79372089.206,83839584.4894946,7046221,2007,2018,"Local messengers and local delivery"
"928","493110","General Warehousing and Storage",NA,2730364702.8882,2871228291.66941,32804351,2007,2018,"General warehousing and storage"
"929","493120","Refrigerated Warehousing and Storage",NA,112972083.6639,118978772.760387,7488415,2007,2018,"Refrigerated warehousing and storage"
"930","493130","Farm Product Warehousing and Storage",NA,61093209.7207,67195090.5935772,1601742,2007,2017,"Farm product warehousing and storage"
"931","493190","Other Warehousing and Storage",NA,3010163830.7945,3163055591.01874,8519833,2007,2018,"Other warehousing and storage"
"932","511110","Newspaper Publishers",NA,30289146.9772,33043399.1412033,77353214,2007,2018,"Newspaper publishers"
"933","511120","Periodical Publishers",NA,316389844.8542,333577159.662236,75341212,2007,2018,"Periodical publishers"
"934","511130","Book Publishers",NA,707635908.3845,741448207.240336,54538941,2007,2018,"Book publishers"
"935","511140","Directory and Mailing List Publishers",NA,21340496.0486,23066386.4852217,28633164,2007,2017,"Directory and mailing list publishers"
"936","511191","Greeting Card Publishers",NA,50033.6592,56566.0095209654,8462921,2007,2013,"Greeting card publishers"
"937","511199","All Other Publishers",NA,402815376.7105,421238214.59976,3569505,2007,2018,"All other publishers"
"938","511210","Software Publishers",NA,9436736181.2447,9706354878.57835,306476196,2007,2018,"Software publishers"
"939","512110","Motion Picture and Video Production",NA,401732117.4138,436026913.198446,120081207,2007,2018,"Motion picture and video production"
"940","512120","Motion Picture and Video Distribution",NA,116087423.8744,124208142.122136,3715820,2007,2018,"Motion picture and video distribution"
"941","512131","Motion Picture Theaters (except Drive-Ins)",NA,2104729.1563,2360590.31426687,26059973,2007,2015,"Motion picture theaters (except drive-ins)"
"942","512132","Drive-In Motion Picture Theaters",NA,21931.4404,22952.7794336811,0,2011,2016,NA
"943","512191","Teleproduction and Other Postproduction Services",NA,118761244.0998,125315423.73245,9194098,2007,2018,"Teleproduction and other postproduction services"
"944","512199","Other Motion Picture and Video Industries",NA,114619686.6677,125451108.098415,1318980,2007,2018,"Other motion picture and video industries"
"945","512210","Record Production",NA,2405695.3693,2555327.80177154,552110,2007,2018,"Record production"
"946","512220","Integrated Record Production/Distribution",NA,842289.211,919333.592708468,14490706,2007,2017,"Integrated record production/distribution"
"947","512230","Music Publishers",NA,1981052.0348,2000249.5667364,8641974,2007,2018,"Music publishers"
"948","512240","Sound Recording Studios",NA,7857302.6058,8482839.05453729,1766090,2007,2017,"Sound recording studios"
"949","512290","Other Sound Recording Industries",NA,5185141.9177,5524448.45803842,949855,2007,2017,"Other sound recording industries"
"950","513210",NA,"Reassigned in 2002: Telecom and Information Services",684111.1802,768404.947224456,0,2007,2013,NA
"951","513310",NA,"Reassigned in 2002: Telecom and Information Services",405801481.37,448527548.720973,0,2007,2018,NA
"952","513321",NA,"Reassigned in 2002: Telecom and Information Services",-5532.2699,-5957.77801565534,0,2007,2013,NA
"953","513322",NA,"Reassigned in 2002: Telecom and Information Services",612030.0897,731040.353405587,0,2007,2011,NA
"954","513330",NA,"Reassigned in 2002: Telecom and Information Services",1668281295.4481,1825725332.06301,0,2007,2017,NA
"955","513340",NA,"Reassigned in 2002: Telecom and Information Services",10039456.4818,11557418.6281302,0,2007,2012,NA
"956","513390",NA,"Reassigned in 2002: Telecom and Information Services",32494984.3402,37296487.5446569,0,2007,2016,NA
"957","514110",NA,"Reassigned in 2002: Telecom and Information Services",-17988,-19148.3925910155,0,2011,2011,NA
"958","514120",NA,"Reassigned in 2002: Telecom and Information Services",185291.4492,215226.603340352,0,2007,2012,NA
"959","514191",NA,"Reassigned in 2002: Telecom and Information Services",6093,6663.56832742078,0,2007,2008,NA
"960","514199",NA,"Reassigned in 2002: Telecom and Information Services",159532832.9992,176933432.031498,0,2007,2016,NA
"961","514210",NA,"Reassigned in 2002: Telecom and Information Services",712297787.0201,800893103.443609,0,2007,2017,NA
"962","515111","Radio Networks",NA,55729948.5851,59304787.4840268,9282466,2007,2017,"Radio networks"
"963","515112","Radio Stations",NA,18795354.264,20492977.3375382,27713124,2007,2018,"Radio stations"
"964","515120","Television Broadcasting",NA,99235825.2501,105930950.919026,81124291,2007,2018,"Television broadcasting"
"965","515210","Cable and Other Subscription Programming",NA,100698718.4545,107426736.232834,108522113,2007,2018,"Cable and other subscription programming"
"966","516110",NA,"Reassigned in 2007: Telecom and Information Services",12468356.9268,13942758.2343465,0,2007,2016,NA
"967","517110","Wired Telecommunications Carriers",NA,40196928150.3234,42669578717.1967,576444005,2007,2018,"Wired telecommunications carriers"
"968","517210","Wireless Telecommunications Carriers (except Satellite)",NA,1707387125.5243,1744947761.97763,395980557,2007,2018,"Wireless telecommunications carriers (except satellite)"
"969","517211",NA,"Reassigned in 2007: Telecom and Information Services",3780176.0966,4310374.80897428,0,2007,2017,NA
"970","517212",NA,"Reassigned in 2007: Telecom and Information Services",636705211.814,704545377.150976,0,2007,2018,NA
"971","517310",NA,"Reassigned in 2007: Telecom and Information Services",79254296.0702,89309883.382909,0,2007,2016,NA
"972","517311",NA,"Reassigned in 2007: Telecom and Information Services",2527171.7695,2417652.1280972,0,2018,2018,NA
"973","517312",NA,"Reassigned in 2007: Telecom and Information Services",173608.6101,166084.961350808,0,2018,2018,NA
"974","517410","Satellite Telecommunications",NA,7928209806.1784,8345404342.39662,11251594,2007,2018,"Satellite telecommunications"
"975","517510",NA,"Reassigned in 2007: Telecom and Information Services",22259847.5315,24988381.8143631,0,2007,2015,NA
"976","51791","Other Telecommunications",NA,3800,4213.32741989134,0,2008,2008,NA
"977","517910",NA,"Reassigned in 2007: Telecom and Information Services",1362979115.5057,1467646335.7944,0,2007,2018,NA
"978","517911","Telecommunications Resellers",NA,271120008.7824,286947245.88405,26498767,2007,2018,"Telecommunications resellers"
"979","517919","All Other Telecommunications",NA,2643030317.3989,2734272230.63828,26542925,2007,2018,"All other telecommunications"
"980","518111",NA,"Reassigned in 2007: Telecom and Information Services",89006918.4286,97697039.172988,0,2007,2018,NA
"981","518112",NA,"Reassigned in 2007: Telecom and Information Services",1257422.33,1409580.85802267,0,2007,2016,NA
"982","518210","Data Processing, Hosting, and Related Services",NA,2820472714.1314,2987511244.53472,174646118,2007,2018,"Data processing, hosting, and related services"
"983","519110","News Syndicates",NA,10343230.8346,10897587.1453775,4098349,2007,2018,"News syndicates"
"984","519120","Libraries and Archives",NA,124989664.9484,131788218.7296,4033789,2007,2018,"Libraries and archives"
"985","519130","Internet Publishing and Broadcasting and Web Search Portals",NA,313576371.0299,321071104.332912,119040418,2007,2018,"Internet publishing and broadcasting and web search portals"
"986","519190","All Other Information Services",NA,1224189840.2629,1307439502.91446,4292275,2007,2018,"All other information services"
"987","521110","Monetary Authorities-Central Bank",NA,81562.5596,89861.1442125317,44967000,2007,2015,"Monetary authorities - central bank"
"988","522110","Commercial Banking",NA,65803639.8974,70683116.2188831,993471024,2007,2018,"Commercial banking"
"989","522120","Savings Institutions",NA,28861.26,31973.5672663562,0,2008,2012,"Savings institutions"
"990","522130","Credit Unions",NA,297566.8902,329863.039343399,0,2007,2017,"Credit unions"
"991","522190","Other Depository Credit Intermediation",NA,7926616.1354,8653864.35582625,0,2007,2017,"Other depository credit intermediation"
"992","522210","Credit Card Issuing",NA,32033.4004,32782.0601992073,0,2010,2017,NA
"993","522220","Sales Financing",NA,43343064.7809,45762581.2806736,208770675,2007,2018,"Sales financing"
"994","522291","Consumer Lending",NA,20829,23094.5781128728,0,2008,2008,NA
"995","522292","Real Estate Credit",NA,99350,106018.101983307,0,2009,2011,NA
"996","522298","All Other Nondepository Credit Intermediation",NA,270229.2817,279043.426756562,0,2010,2017,"All other nondepository credit intermediation"
"997","522310","Mortgage and Nonmortgage Loan Brokers",NA,1906520.3825,2058356.61193245,7909362,2008,2017,"Mortgage and nonmortgage loan brokers"
"998","522320","Financial Transactions Processing, Reserve, and Clearinghouse Activities",NA,9352076.7187,9819966.91837369,100504099,2007,2018,"Financial transactions processing, reserve, and clearinghouse activities"
"999","522390","Other Activities Related to Credit Intermediation",NA,64760.4802,70706.1883681399,13946744,2008,2016,"Other activities related to credit intermediation"
"1000","523110","Investment Banking and Securities Dealing",NA,-12696,-14076.9486639317,0,2008,2008,NA
"1001","523120","Securities Brokerage",NA,36675.3708,38651.5043242749,276179941,2007,2016,"Securities brokerage"
"1002","523130","Commodity Contracts Dealing",NA,12334.92,13620.7840028823,6980819,2007,2014,"Commodity contracts dealing"
"1003","523140","Commodity Contracts Brokerage",NA,1946622.1795,2126846.87858605,10959950,2007,2014,"Commodity contracts brokerage"
"1004","523210","Securities and Commodity Exchanges",NA,68070.5,73965.9405319989,0,2007,2010,"Securities and commodity exchanges"
"1005","523910","Miscellaneous Intermediation",NA,3711359379.1483,3983915111.72832,35889325,2007,2017,"Miscellaneous intermediation"
"1006","523930","Investment Advice",NA,8933902.5805,9468997.69374137,55143130,2007,2018,"Investment advice"
"1007","523991","Trust, Fiduciary, and Custody Activities",NA,72979.5088,73259.3624580704,10077091,2007,2017,"Trust, fiduciary, and custody activities"
"1008","523999","Miscellaneous Financial Investment Activities",NA,87475501.4402,96367171.5994083,8185747,2007,2017,"Miscellaneous financial investment activities"
"1009","524113","Direct Life Insurance Carriers",NA,321235.8621,347955.782594562,0,2008,2015,NA
"1010","524114","Direct Health and Medical Insurance Carriers",NA,110990143769.883,116237411555.487,1144882350,2007,2018,"Direct health and medical insurance carriers"
"1011","524126","Direct Property and Casualty Insurance Carriers",NA,17148909.8022,18363006.2015446,867559359,2007,2018,"Direct property and casualty insurance carriers"
"1012","524127","Direct Title Insurance Carriers",NA,477145.5995,507131.657367129,31133332,2007,2017,"Direct title insurance carriers"
"1013","524128","Other Direct Insurance (except Life, Health, and Medical) Carriers",NA,3177471.6139,3395095.25464807,16301835,2007,2017,"Other direct insurance (except life, health, and medical) carriers"
"1014","524130","Reinsurance Carriers",NA,7372244.0391,7692039.11807335,49417476,2009,2016,"Reinsurance carriers"
"1015","524210","Insurance Agencies and Brokerages",NA,5684069.3689,5962872.12048193,212968957,2007,2017,"Insurance agencies and brokerages"
"1016","524291","Claims Adjusting",NA,136363.5703,148803.483230856,7212581,2007,2016,"Claims adjusting"
"1017","524292","Third Party Administration of Insurance and Pension Funds",NA,1237620318.4083,1303814086.71202,175167532,2007,2018,"Third party administration of insurance and pension funds"
"1018","524298","All Other Insurance Related Activities",NA,15972724.0636,16748835.5120547,9267424,2007,2017,"All other insurance related activities"
"1019","525110",NA,"Not tracked: Pension and Other Funds",361549.538,363452.050761962,0,2009,2017,NA
"1020","525120",NA,"Not tracked: Pension and Other Funds",116612.2898,128099.38955351,0,2007,2016,NA
"1021","525190",NA,"Not tracked: Pension and Other Funds",12645673.364,13510836.2731622,0,2009,2016,NA
"1022","525930",NA,"Not tracked: Pension and Other Funds",11049,12679.5960523296,0,2007,2011,NA
"1023","525990","Other Financial Vehicles","Not tracked: Pension and Other Funds",65800,72957.0905865395,0,2008,2009,NA
"1024","531110","Lessors of Residential Buildings and Dwellings",NA,269840856.6499,292387542.453074,153359341,2007,2018,"Lessors of residential buildings and dwellings"
"1025","531120","Lessors of Nonresidential Buildings (except Miniwarehouses)",NA,306708325.9428,324326152.066337,196746921,2007,2018,"Lessors of nonresidential buildings (except miniwarehouses)"
"1026","531130","Lessors of Miniwarehouses and Self-Storage Units",NA,9336772.9779,9875559.25304852,14352092,2007,2018,"Lessors of miniwarehouses and self-storage units"
"1027","531190","Lessors of Other Real Estate Property",NA,58550722.7846,63319699.2815759,12751352,2007,2018,"Lessors of other real estate property"
"1028","531210","Offices of Real Estate Agents and Brokers",NA,291148785.5189,313777869.030115,149451807,2007,2017,"Offices of real estate agents and brokers"
"1029","531311","Residential Property Managers",NA,66069444.6145,71087527.4486664,60025485,2007,2018,"Residential property managers"
"1030","531312","Nonresidential Property Managers",NA,22787203.9202,25765829.2356203,31531808,2007,2017,"Nonresidential property managers"
"1031","531320","Offices of Real Estate Appraisers",NA,10388764.0859,11142159.1971635,10761224,2007,2018,"Offices of real estate appraisers"
"1032","531390","Other Activities Related to Real Estate",NA,186727459.5135,204901300.155923,26795502,2007,2018,"Other activities related to real estate"
"1033","532111","Passenger Car Rental",NA,248414205.6024,262877919.909498,48821394,2007,2018,"Passenger car rental"
"1034","532112","Passenger Car Leasing",NA,788274536.1029,837052600.947005,13147252,2007,2018,"Passenger car leasing"
"1035","532120","Truck, Utility Trailer, and RV (Recreational Vehicle) Rental and Leasing",NA,239992579.8561,256686365.422622,31427375,2007,2018,"Truck, utility trailer, and RV (recreational vehicle) rental and leasing"
"1036","532210","Consumer Electronics and Appliances Rental",NA,103496960.8788,108791505.378194,10873288,2007,2018,"Consumer electronics and appliances rental"
"1037","532220","Formal Wear and Costume Rental",NA,629812.0897,691212.902771397,1431496,2007,2017,"Formal wear and costume rental"
"1038","532230","Video Tape and Disc Rental",NA,570077.5595,642962.067990009,13748699,2007,2017,"Video tape and disc rental"
"1039","532284",NA,NA,143086.3565,136885.445805032,0,2018,2018,NA
"1040","532289",NA,NA,48445.7094,46346.2253898402,0,2018,2018,NA
"1041","532291","Home Health Equipment Rental",NA,5218809.9882,5315808.99683955,11293413,2007,2018,"Home health equipment rental"
"1042","532292","Recreational Goods Rental",NA,84442936.1302,91486318.1466307,1499399,2007,2018,"Recreational goods rental"
"1043","532299","All Other Consumer Goods Rental",NA,67134240.3545,71217202.1543079,7619013,2007,2018,"All other consumer goods rental"
"1044","532310","General Rental Centers",NA,17858118.686,19278313.1128448,6576120,2007,2018,"General rental centers"
"1045","532411","Commercial Air, Rail, and Water Transportation Equipment Rental and Leasing",NA,625124780.5366,676102739.528555,20026732,2007,2018,"Commercial air, rail, and water transportation equipment rental and leasing"
"1046","532412","Construction, Mining, and Forestry Machinery and Equipment Rental and Leasing",NA,448662867.0376,487971442.950565,36583096,2007,2018,"Construction, mining, and forestry machinery and equipment rental and leasing"
"1047","532420","Office Machinery and Equipment Rental and Leasing",NA,1404850678.9163,1491907629.63058,4228650,2007,2018,"Office machinery and equipment rental and leasing"
"1048","532490","Other Commercial and Industrial Machinery and Equipment Rental and Leasing",NA,1047176003.9405,1119040752.40068,43744725,2007,2018,"Other commercial and industrial machinery and equipment rental and leasing"
"1049","533110","Lessors of Nonfinancial Intangible Assets (except Copyrighted Works)",NA,8781772.8414,9102989.51525282,65917662,2007,2017,"Lessors of nonfinancial intangible assets (except copyrighted works)"
"1050","541110","Offices of Lawyers",NA,69663419.1836,75063258.9448728,476653222,2007,2018,"Offices of lawyers"
"1051","541120",NA,NA,793270.1325,784068.934627845,0,2009,2017,NA
"1052","541191","Title Abstract and Settlement Offices",NA,15229463.3772,15766170.8752545,18311556,2007,2018,"Title abstract and settlement offices"
"1053","541199","All Other Legal Services",NA,140755276.9057,149226340.839532,6127007,2007,2018,"All other legal services"
"1054","541211","Offices of Certified Public Accountants",NA,1829328697.807,1865122232.52587,143498523,2007,2018,"Offices of certified public accountants"
"1055","541213","Tax Preparation Services",NA,502504.0299,524345.7247076,11098763,2007,2017,"Tax preparation services"
"1056","541214","Payroll Services",NA,90140216.3161,100172195.514857,58222426,2007,2017,"Payroll services"
"1057","541219","Other Accounting Services",NA,1743621706.3402,1809498937.26719,31550844,2007,2018,"Other accounting services"
"1058","541310","Architectural Services",NA,6292108828.2389,6718508732.99049,65278680,2007,2018,"Architectural services"
"1059","541320","Landscape Architectural Services",NA,100085216.2096,105015000.266687,7161365,2007,2018,"Landscape architectural services"
"1060","541330","Engineering Services",NA,319335326579.926,338345111924.462,395655904,2007,2018,"Engineering services"
"1061","541340","Drafting Services",NA,26416983.2917,28676963.9561977,1916874,2007,2018,"Drafting services"
"1062","541350","Building Inspection Services",NA,221116452.2041,234876217.380445,3834772,2007,2018,"Building inspection services"
"1063","541360","Geophysical Surveying and Mapping Services",NA,314090020.3752,330483693.994093,6234570,2007,2018,"Geophysical surveying and mapping services"
"1064","541370","Surveying and Mapping (except Geophysical) Services",NA,1700706450.0786,1750673113.79956,12354498,2007,2018,"Surveying and mapping (except geophysical) services"
"1065","541380","Testing Laboratories",NA,1835653826.5348,1950272921.7082,27711160,2007,2018,"Testing laboratories"
"1066","541410","Interior Design Services",NA,41003025.9224,43185747.1232331,17470299,2007,2018,"Interior design services"
"1067","541420","Industrial Design Services",NA,173102177.5499,194987539.154074,3170808,2007,2018,"Industrial design services"
"1068","541430","Graphic Design Services",NA,314343114.2907,339483069.554863,15833434,2007,2018,"Graphic design services"
"1069","541490","Other Specialized Design Services",NA,163515463.5957,172688754.080414,2287661,2007,2018,"Other specialized design services"
"1070","541511","Custom Computer Programming Services",NA,30660327126.877,32293065575.679,206128118,2007,2018,"Custom computer programming services"
"1071","541512","Computer Systems Design Services",NA,41600312734.8806,43436277621.2197,262864979,2007,2018,"Computer systems design services"
"1072","541513","Computer Facilities Management Services",NA,11946175116.9376,12650770765.2678,64374962,2007,2018,"Computer facilities management services"
"1073","541519","Other Computer Related Services",NA,53714286829.6056,56716573507.7724,37052358,2007,2018,"Other computer related services"
"1074","541611","Administrative Management and General Management Consulting Services",NA,50575463090.3009,54282081992.6822,171808048,2007,2018,"Administrative management and general management consulting services"
"1075","541612","Human Resources Consulting Services",NA,2604337365.8761,2757303680.1728,30672130,2007,2018,"Human resources consulting services"
"1076","541613","Marketing Consulting Services",NA,865607949.4409,945820398.137557,54228951,2007,2018,"Marketing consulting services"
"1077","541614","Process, Physical Distribution, and Logistics Consulting Services",NA,10622261420.6679,11118384995.7104,22882254,2007,2018,"Process, physical distribution, and logistics consulting services"
"1078","541618","Other Management Consulting Services",NA,5565485848.5462,6031117676.71573,5992430,2007,2018,"Other management consulting services"
"1079","541620","Environmental Consulting Services",NA,4555619929.0349,4836014993.38289,23899906,2007,2018,"Environmental consulting services"
"1080","541690","Other Scientific and Technical Consulting Services",NA,8245297886.8813,8696902530.50465,37609872,2007,2018,"Other scientific and technical consulting services"
"1081","541710",NA,"Reassigned in 2007: R&D Phys/Life/Engineering",101406022754.591,110752790877.922,0,2007,2018,NA
"1082","541711","Research and Development in Biotechnology",NA,3885175544.4131,4062171725.64207,34298134,2007,2018,"Research and development in biotechnology"
"1083","541712","Research and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",NA,155333461421.173,160215737057.695,165835389,2007,2018,"Research and development in the physical, engineering, and life sciences (except biotechnology)"
"1084","541713",NA,NA,3783726.5527,3619751.79632641,0,2018,2018,NA
"1085","541714",NA,NA,2485057.54,2377362.99626901,0,2018,2018,NA
"1086","541715",NA,NA,89073641.3616,85213471.1198699,0,2018,2018,NA
"1087","541720","Research and Development in the Social Sciences and Humanities",NA,9648263967.5751,10501220187.4207,10822804,2007,2018,"Research and development in the social sciences and humanities"
"1088","541810","Advertising Agencies",NA,6469677018.7879,6851049524.1627,65498013,2007,2018,"Advertising agencies"
"1089","541820","Public Relations Agencies",NA,612760359.2192,668928538.051029,19413789,2007,2018,"Public relations agencies"
"1090","541830","Media Buying Agencies",NA,132745972.8397,138014716.592068,11331654,2007,2017,"Media buying agencies"
"1091","541840","Media Representatives",NA,8619530.5629,9100872.45099698,6512983,2007,2018,"Media representatives"
"1092","541850","Outdoor Advertising",NA,39942333.4077,41872809.6273622,16268359,2007,2018,"Display advertising"
"1093","541860","Direct Mail Advertising",NA,33128405.7516,35978385.8391126,22560531,2007,2017,"Direct mail advertising"
"1094","541870","Advertising Material Distribution Services",NA,8248731.9498,8794843.0924704,6873604,2007,2017,"Advertising material distribution services"
"1095","541890","Other Services Related to Advertising",NA,193529554.2309,205924286.619392,26319797,2007,2018,"Other services related to advertising"
"1096","541910","Marketing Research and Public Opinion Polling",NA,225909747.6702,238068354.195565,31870219,2007,2018,"Marketing research and public opinion polling"
"1097","541921","Photography Studios, Portrait",NA,17666323.1789,18625157.0732574,8737048,2007,2018,"Photography studios, portrait"
"1098","541922","Commercial Photography",NA,38112503.6478,41296328.7014853,3497767,2007,2018,"Commercial photography"
"1099","541930","Translation and Interpretation Services",NA,8118726654.4585,8673348039.17035,6081046,2007,2018,"Translation and interpretation services"
"1100","541940","Veterinary Services",NA,94508903.8664,100282674.250801,54101169,2007,2018,"Veterinary services"
"1101","541990","All Other Professional, Scientific, and Technical Services",NA,45101845874.4497,47683389296.435,19371885,2007,2018,"All other professional, scientific, and technical services"
"1102","551112","Offices of Other Holding Companies",NA,109599.9794,121643.841311707,134014113,2007,2014,"Offices of other holding companies"
"1103","551114","Corporate, Subsidiary, and Regional Managing Offices",NA,241404.3998,270448.12958036,20764007,2007,2010,"Corporate, subsidiary, and regional managing offices"
"1104","561110","Office Administrative Services",NA,7457170640.9947,8010319679.55196,82716783,2007,2018,"Office administrative services"
"1105","561210","Facilities Support Services",NA,113150417804.762,120015723263.737,51176958,2007,2018,"Facilities support services"
"1106","561310",NA,"Reassigned in 2007: Employment Placement Agencies",42799784.3892,47537150.9702412,0,2007,2016,NA
"1107","561311","Employment Placement Agencies",NA,41474857.0649,42782961.9663118,10525968,2008,2018,"Employment placement agencies"
"1108","561312","Executive Search Services",NA,339662.08,358579.907971372,5706020,2008,2017,"Executive search services"
"1109","561320","Temporary Help Services",NA,2046935120.1403,2136429124.44213,225779708,2007,2018,"Temporary help services"
"1110","561330","Professional Employer Organizations",NA,213146731.4698,227108617.80658,187821168,2007,2018,"Professional employer organizations"
"1111","561410","Document Preparation Services",NA,180301846.4672,190903806.414175,6802039,2007,2018,"Document preparation services"
"1112","561421","Telephone Answering Services",NA,166145445.9443,177168687.320592,4235509,2007,2018,"Telephone answering services"
"1113","561422","Telemarketing Bureaus and Other Contact Centers",NA,201779581.7671,206187482.105136,31585161,2007,2018,"Telemarketing bureaus and other contact centers"
"1114","561431","Private Mail Centers",NA,21005857.5714,22031613.4310573,4477198,2007,2018,"Private mail centers"
"1115","561439","Other Business Service Centers (including Copy Shops)",NA,32350398.9873,34931330.9889866,13993597,2007,2017,"Other business service centers (including copy shops)"
"1116","561440","Collection Agencies",NA,1169481.3225,1274049.3895668,24624282,2007,2018,"Collection agencies"
"1117","561450","Credit Bureaus",NA,156360238.5771,158374941.323895,15253139,2007,2018,"Credit bureaus"
"1118","561491","Repossession Services",NA,136563,156122.981252828,716681,2007,2009,"Repossession services"
"1119","561492","Court Reporting and Stenotype Services",NA,24651225.6272,26212430.2096297,4364842,2007,2018,"Court reporting and stenotype services"
