fiscal_year,parentid,ObligatedAmount,NumberOfActions,FreqCount
2006,ENGINEERED SYSTEMS,242651,1101,2
2006,ENGINEERING SUPPORT PERSONNEL,24720818,3227,93
2006,ENGINEOUS SOFTWARE,60150,1105,4
2006,ENMRSH,2107178,5108,11
2006,ENSCO,11984157,5312,39
2006,ENSIGN BICKFORD INDUSTRIES,11994747.8594,2803,5
2006,ENSR INTERNATIONAL,2723860.2197,2499,61
2006,ENTERGY,23334438,3236,71
2006,ENVIRONMENTAL CHEMICAL,1004402373.1865,7187,371
2006,ENVIRONMENTAL COMPANY T,199315,2,1
2006,ENVIRONMENTAL SYSTEMS RESEARCH,45291262.6094,12404,620
2006,EOD TECHNOLOGY,123944505,3153,42
2006,EOIR TECHNOLOGIES,53910604,1080,197
2006,EQE,-4875,2,1
2006,EQM,40103538.4301,4460,29
2006,EQUIFAX,40753.590299999996,9942,24
2006,EQUITABLE RESOURCES,6494455,2803,5
2006,ERDAS,9733298.0125,6863,114
2006,ERINYS INTERNATIONAL / IRAQ,45207442.5,741,16
2006,ESCGOV,3708250,4174,8
2006,ESCO ELECTRONICS,106624197.5,5610,110
2006,ESCO ENERGY,11302803,942,19
2006,ESCO TECH,5805155,5033,39
2006,ESP,54384361.4063,2052,38
2006,ESSEX INDUSTRIES,4071308,5766,116
2006,EST GROUP,160329,141,12
2006,ESTERLINE,70200494,3360,10
2006,ETC TECHNICAL,976758,2973,7
2006,EVERETT SHIPYARD,3105907,1168,22
2006,EVERGREEN INTERNATIONAL,10207290,5546,11
2006,EWA,7693911,1750,17
2006,EWA SERVICES,-20482,1103,3
2006,EXIDE ELECTRONICS,52733822.83,12306,1475
2006,EXODYNE,16274298,942,18
2006,EXPANETS,91276.8516,2135,4
2006,EXPRESS SCRIPTS,157908932.375,3349,45
2006,EXTEX,134355,1704,4
2006,EXXON MOBIL,1176559404,5642,74
2006,EyakTek,67781016.0215,9669,452
2006,F5 NETWORKS,313985,5277,11
2006,FAIRBANKS SCALES,47742,2202,4
2006,FALCON SECURITY,28622,1103,3
2006,FATIGUE TECHNOLOGY,2689779,3144,96
2006,FED-CONSULTING,163874,2,1
2006,FEDERAL RADIO SERIVCES,12828,1103,3
2006,FEDERAL REPUBLIC OF GERMANY,268394291.833,3092,763
2006,FEDERAL SIGNAL,936423,4178,10
2006,FEDERAL WAREHOUSE COMPANY,3582,2,1
2006,FEDERATED SOFTWARE GROUP,31309893,2205,23
2006,FEDEX,1303730092.7689,20785,2119
2006,FEMCO,704129.3599,3359,10
2006,FERGUSON ENTERPRISES,4094163.4004,3319,238
2006,FIBER MATERIALS,3546970,2745,7
2006,FIELD SUPPORT,2203558,282,12
2006,FIGGIE INTERNATIONAL,812731,1018,20
2006,FINMECCANICA,197146758.4847,9582,491
2006,FIRST CAPITOL OF CHICAGO,132786,1103,3
2006,FIRST COAST TECHNICAL INSTITUT,0,1,1
2006,FIRST DATA,768095,1105,4
2006,FIRST KUWAITI GENERAL TRADING & CONTRACTING COMPANY,6152140,3161,9
2006,FISHER SCIENTIFIC CO,27574,1703,4
2006,FLIGHTLINE ELECTRONICS,27881334,1490,26
2006,FLIR SYSTEMS,114445915.4219,6865,433
2006,FLORIDA INTERNATIONAL UNIVERSI,1778570,3236,6
2006,FLUOR,345352408.8887,3871,350
2006,FMC,63538755.36,8125,104
2006,FOCUS TECHNOLOGIES,13186,2,1
2006,FORCE 3,68145017.192,21239,894
2006,FORCE PROTECTION,116110866,1061,29
2006,FORD MOTOR COMPANY,8186903,2276,16
2006,Foreign Contractor,6699779633.9527,10965,18846
2006,FOREIGN UTILITY CONSOLIDATED REPORTING,222259191.2434,2731,284
2006,FORMAC INTERNATIONAL,21951,1103,3
2006,FORMATION,122742,4272,10
2006,FOSS MARITIME COMPANY,5233,2,1
2006,FOSTER FUELS,2656,2,1
2006,FOSTER WHEELER,5747728,5853,74
2006,FOUR POINTS TECHNOLOGY,5574971.7998,10723,68
2006,FUGRO,13538700,3443,23
2006,FUJI PHOTO FILM USA,7383531,7898,94
2006,Fujitsu,1234511.4825,7694,47
2006,FUTRON,13410508,4530,94
2006,G & P TEST ENGINEERING & DESIGN,46287,1702,3
2006,G4S PLC,58583404.025,11538,338
2006,GALAXY SCIENTIFIC,75803631.7305,400,139
2006,GALE ASSOCIATES,875892,1380,24
2006,GANNETT,87509.6,1244,14
2006,GANNETT FLEMING AFFILIATES,8146693.7402,6398,59
2006,GARLAND INDUSTRIES,1441034,1702,3
2006,GARNER MULTIMEDIA,5e4,2,1
2006,GARTNER,18082393.1307,19772,136
2006,GARY WILLIAMS ENERGY,118374200,1101,3
2006,GATEWAY,31039141,7992,370
2006,GC INVESTMENT,91960,1101,2
2006,GE ROLLS-ROYCE FIGHTER ENGINE TEAM [GE/ROLLS ROYCE],352213692,3,11
2006,GEAC COMPUTER,83719,1101,2
2006,GENCORP,7818903,5836,20
2006,GENE LOGIC COMPANY,80226,1101,2
2006,GENERAL,30920303,5252,47
2006,GENERAL ATOMICS,689465582.1348,7715,276
2006,GENERAL COMMUNICATIONS,821553,3116,20
2006,GENERAL DYNAMICS,12317047715.9323,26889,13280
2006,GENERAL ELECTRIC,2359168751.22,17053,5108
2006,GENERAL MILLS,158802506,114,16
2006,GENERAL MOTORS,79993121,4044,335
2006,GENERAL TECHNOLOGY,222840.28029999998,3573,7
2006,GENEVAORA,147322,2474,6
2006,GENTEK,3587,2,1
2006,GEO MARINE,7989769.1299,5136,112
2006,GEOMETRICS,464970,2137,5
2006,GEONEX,144638,1842,22
2006,GEORGE G SHARP,20402025.5167,107,99
2006,GEORGE WASHINGTON UNIVERSITY,5463841.2202,4358,69
2006,GEORGIA INSTITUTE OF TECHNOLOGY,59495355,4324,320
2006,"GEOSEMBLE TECHNOLOGIES, INC [STAKE]",99945,2,1
2006,GERBER SCIENTIFIC,282915,4377,38
2006,GESTALT,11652742,7851,22
2006,GETINGE,2489915.3095,8144,115
2006,GHM,883767,1702,3
2006,GIDDENS INDUSTRIES,-431250,2743,6
2006,GILBERT ASSOCIATES,254570229.1604,7267,1727
2006,GILL GROUP,26675886.6197,8818,872
2006,GIOIA ENTERPRISES INTERNATIONA,26033384,4575,90
2006,GLAXOSMITHKLINE,10028053.6999,3158,37
2006,GLOBAL AVIATION,-21004240,1703,30
2006,GLOBAL CONTAINER LINE,6267500,1702,3
2006,GLOBAL CROSSING,1443037,2472,5
2006,GLOBAL INSIGHT,511802,6647,13
2006,GLOBAL KNOWLEDGE,698307.25,9136,22
2006,GLOBAL MARITIME SERVICES,12869094,4651,34
2006,GLOBAL MICROWAVE SYSTEMS,19630,2135,4
2006,GLOBAL STRATEGIES GROUP,83426293.7958,4357,247
2006,GLOBAL TECHNOLOGIES,106020,2,1
2006,GLOBAL TECHNOLOGY RESOURCES,6046662,6639,96
2006,GLOBALSIM,820697,4,2
2006,GLOBECOMM SYSTEMS,2239349,3846,11
2006,GOLDBELT,47197347.297,10152,605
2006,GOMEZ & ASSOCIATE,247060,4337,9
2006,GOODRICH,318349682.3704,4707,1730
2006,GOODWILL INDUS,94736593.3164,5640,75
2006,GOOGLE,156295,1103,3
2006,GORDON N STOWE & ASSOCIATES,182240,2472,5
2006,GOVERNMENT ACQUISITIONS,845078,7550,32
2006,GOVERNMENT OF CANADA,63944,1704,4
2006,GOVPLACE,3481671.7002,17756,227
2006,GP STRATEGIES,16684743.063,6664,200
2006,GPC CONSOLIDATED REPORTING,230307336.9421,5475,989
2006,GRACON,2325602,3360,10
2006,GRANITE CONSTRUCTION COMPANY,66442527.9376,2053,39
2006,GRANT THORNTON,9885521,6752,33
2006,GRAY RESEARCH,7750439,2549,54
2006,GRAYBAR,133827719.3305,10197,7869
2006,GREAT LAKES DREDGE DOCK,138988271,3333,94
2006,GREENLAND CONTRACTORS I/S,80867707,1976,36
2006,GRIMCOM,124293275,3000,178
2006,GRUNLEY CONSTRUCTION CO,14361500,1103,3
2006,GRUNLEY WALSH JOINT VENTURE [Grunley Construction/William V. Walsh Construction],1048804,2973,7
2006,GS CALTEX [Joint Venture Chevron/GS Group],356313455,4174,10
2006,GSX CHEMI,1187503,3093,245
2006,GTE [VERIZON],379341,4944,10
2006,GTEORATIO,107760,2,1
2006,GTS DURATEK,19315046.9205,2143,135
2006,GTSI,232031668.7125,25418,1756
2006,GULFSTREAM HOLDINGS,2553803,3,10
2006,"GYROCAM SYSTEMS, LLC , UNIVERSAL SYSTEMS & TECHNOLOGY",28688148,4074,13
2006,GZA GEOENVIRONMENTAL TECHNOLOGIES,192e3,1702,3
2006,HAGLER BAILLY SERVICES,19931,2202,4
2006,HALIFAX,272044,5780,14
2006,HALLIBURTON,6115015858.6675005,9317,876
2006,HAMILTON PRODUCTS,2252279,16874,353
2006,HAMILTON SUNDSTRAND,2133410,3257,30
2006,HAMPDEN ENGINE,202312,2745,7
2006,HANSON GROUP,2188501,5409,55
2006,HARCOURT GENERAL,3574315,5,11
2006,HARDING SECURITY ASSOCIATES,28587744.1562,8296,19
2006,HARPER CONSTRUCTION COMPANY,48993863,2351,19
2006,HARPER INDUSTRIES,88810990,3488,125
2006,HARRIS,1594272397.8729,17145,1630
2006,HARRIS ACOUSTIC PRODUCTS,6190720,1309,25
2006,HARSCO,87831,2803,5
2006,HART CROWSER,95307,2202,4
2006,HARTMAN WALSH,-7463,2,1
2006,HARZA ENGINEERING,498303,741,20
2006,HASKELL COMPANY,2674371,2638,57
2006,HATAKEYAMA,542800108,1324,233
2006,HAWAIIAN ELECT,360814,2973,7
2006,HAYES SEAY MATTERN & MATTERN,6181449,4311,46
2006,HDR,18502607,1058,205
2006,HEALTH NET,2119299081.375,6136,95
2006,HEICO,4431742,2745,19
2006,HELLFIRE SYSTEMS,178154288,1653,29
2006,HELLMUTH OBATA & KASSABAUM,71687,2,1
2006,HENSEL PHELPS CONSTRUCTION,367096317,8659,157
2006,HERCULES,323722,2,1
2006,HERLEY INDUSTRIES,5622435,10457,55
2006,HERMAN MILLER,42133640.295099996,23089,1123
2006,HEROUX DEVTEK,1341382,6377,15
2006,HERSTAL GROUP,132719260.8875,4706,257
2006,HESCO BASTION,49703255,3187,82
2006,HESS,64373774.875,3361,23
2006,HEWLETT PACKARD,246090540.36409998,30155,2815
2006,HG HOLDINGS,172950,1103,3
2006,HIGHLAND ACQUISITION,2261286.4297,2786,20
2006,HIGHMARK,216623532.75,1653,29
2006,HILLENBRAND IND,4890623,10340,113
2006,HILLER INVESTMENTS,1127373,7299,79
2006,HISPANIC ASSOC OF COLLEGES &,65055,1704,4
2006,HITACHI,1984178,6764,49
2006,HITACHI ZOSEN,837391,1101,2
2006,HMD,155339,2135,4
2006,HNTB,6440432.3594,5682,57
2006,HOCHTIEF AG,114471179,2385,49
2006,HOFMANN MONDIAL,87044,4074,9
2006,HOLLYFRONTIER,96934912,2,2
2006,HOLMAN CONSTRUCTION & GENERAL,7151092,1544,29
2006,HOLMES TUCKER INTERNATIONAL,1737369,1853,34
2006,HOMESTEAD VILLAGE,75994,2135,5
2006,HONCAD,95134,2137,5
2006,HONEYWELL,1794625621.5676,14265,8102
2006,HOWDEN GROUP OF AMERICA,85728,4,2
2006,HR SERVICES,1211354.5,1492,27
2006,HR STAFF MANAGEMENT,903356.9805,3358,11
2006,HSU DEVELOPMENT COMPANY,-114248,1101,2
2006,HUGHES,462461,3406,7
2006,HUMANA,2640734701.9921,4393,164
2006,HUNT COMPANIES,438163720,2537,55
2006,HYDROGEOLOGIC,37154092,4269,89
2006,Hydroid,9043484,1104,22
2006,HYPERION SOFTWARE,2676954,4125,35
2006,HYSTER YALE,26941584,6162,95
2006,HYUNDAI,21806504,2,2
2006,I2,7517621.75,10647,114
2006,IAP WORLDWIDE SERVICES,203101144,1395,252
2006,IBM,310591455.4076,25006,860
2006,ICARO INTERNATIONAL SERVICES SA,9370424,3502,99
2006,ICF INTERNATIONAL,2669547,1018,20
2006,ICF KAISER INTERNATIONAL,5391087.4063,6522,34
2006,ICG COMMUNICATIONS,850033,4174,8
2006,ICMA,21600,2,1
2006,"ICON SYSTEMS, INC , SM CONSULTING",34070407.124,6503,201
2006,IDEDGE,58900,3573,7
2006,IDENTIX COMPANY,1466482,2745,7
2006,IDX SYSTEMS,1784727,1702,3
2006,iGOV,95365939.4086,10635,776
2006,IKON,678762.76,4906,87
2006,IL KWANG INDUSTRIAL,1062902.8519,282,13
2006,ILC INDUSTRIES,13006786.7383,3587,48
2006,ILEX ENGINEERING,104798,2743,6
2006,ILLINOIS AMERICAN,709303,2,1
2006,ILLINOIS TOOL WORKS,1682591.9502,2445,20
2006,IMMIXGROUP,65375054.5049,14783,600
2006,IMO INDUSTRIES,7572869.9917,4148,363
2006,IN Q TEL,5102731,4270,14
2006,IN VISION RESEARCH,-232,2,1
2006,"INDUSTRIAL ECONOMICS, INC.",19180,2,1
2006,INDYNE,114960801,2525,52
2006,INFOPRO,9076753.5699,6114,28
2006,INFORMATION HANDLING SERVICES,17609416.0938,11260,209
2006,INFORMATION TECHNOLOGIES,6039,2,1
2006,INGERSOLL INTE,4e4,2,1
2006,INNOVATIVE LOGISTICS TECHNIQUES,13466574.75,3545,91
2006,Innovative Technical Solutions [Gilbane Building Company],217941698,5697,212
2006,INSIGHT ENTERPRISES,7315548.5,20544,401
2006,INSIGHT TECHNOLOGY,110475088.7715,7974,198
2006,INSTITUTE FOR DEFENSE ANALYSES,130638332,2550,20
2006,INSTITUTE OF INTERNATIONAL EDU,1761028,1101,2
2006,INSTRUMENTARIUM,8449229.0898,5559,119
2006,INTEGRA LIFE SC,68161,6149,13
2006,INTEGRAL SYSTEMS,15831559.3599,6062,43
2006,INTEGRAL TECHN,-15010,1704,4
2006,INTEGRATED RESOURCES,1272775,3360,10
2006,INTEGRATED TECHNOLOGIES,36406,2,1
2006,INTEL,126606,2472,5
2006,INTELLIGENCE ENTERPRISE SOLUTI,18207557.5,6094,103
2006,INTELLIGENT DECISIONS,8358032.0701,13859,134
2006,INTELLIGENT SOFTWARE,35755929,5643,65
2006,INTERAD,275888,2474,6
2006,INTERFACE,765714.5,5826,27
2006,INTERGRAPH [HEXAGON AB],82035774.7291,12255,343
2006,INTERGRATED SOLUTIONS,50910,2,1
2006,INTERLINK COMMUNICATIONS PARTN,118848,2,2
2006,INTERMAGNETICS GENERAL,4730230,1383,14
2006,INTERNATIONAL AIR LEASES,-3996142,2743,6
2006,INTERNATIONAL OIL TRADING,220417200,2135,4
2006,INTERNATIONAL PAPER COMPANY,120745,1195,40
2006,INTERNATIONAL SHIPHOLDING,88532529,2804,24
2006,INTERNATIONAL SOS,9567639,3360,10
2006,INTERNATIONAL SYSTEMS MARKETING,426297.0391,7895,31
2006,INTERNATIONAL TECHNOLOGY,20516184.8101,36,103
2006,INTERPUBLIC GROUP OF COMPANIES,267919410,2627,303
2006,INTERTEK TESTING SERVICES,3e3,1101,2
2006,INTUIT,27538,4944,10
2006,INTUITIVE,5678173,2291,50
2006,INVISION TECHNOLOGIES [GENERAL ELECTRIC],2999142.2969,4174,8
2006,IOWA STATE UNIVERSITY,2142897,4446,12
2006,IPSEN INTERNATIONAL,271252,4447,10
2006,IRIDIUM COMMUNICATIONS,54409910,1704,4
2006,IROBOT,51562703,2193,50
2006,IRON MOUNTAIN,1210342.5899,9406,55
2006,ISO,564747,2556,40
2006,ISRAEL AIRCRAFT INDUSTRIES,5440465,5499,25
2006,ISYS,1579584,1107,5
2006,IT GROUP,9544485,2093,41
2006,IT RESEARCH INSTITUTE,83033491,6477,269
2006,ITEL SOLUTIONS,265052232,1735,308
2006,ITOCHU,32674,1704,4
2006,ITS [QINETIQ GROUP],-56530,2,1
2006,ITT,2636353918.8947,11460,2728
2006,IVEY MECHANICA,7597,2,1
2006,IVILLAGE INTEGRATED PROPERTIES,2500,1101,2
2006,J & J WORLDWIDE SERVICES,162985499.6736,3744,597
2006,J.E. DUNN CONSTRUCTION GROUP,39783784,1702,3
2006,JA JONES CONSTRUCTION [PHILLIP HOLZMANN AG],105952318.6802,4565,351
2006,JACOBS ENGINEERING GROUP,514930999.05370003,10833,1496
2006,JAMES W SEWALL,139228,2,1
2006,JAVELIN [LOCKHEED MARTIN/TEXAS INSTRUMENTS/RAYTHEON],70313218,3069,85
2006,JAY HENGES ENTERPRISES,6192,1101,2
2006,JBL TYPEWRITER,4925,2,1
2006,JBT HOLDING,1696917,3360,10
2006,JCAHO,454850,3977,22
2006,JEANNE BUSSARD,223736,4674,9
2006,JEOL,1847336.1504000002,2691,57
2006,JET INDUSTRIAL ELECTRONICS,1219012,2135,4
2006,JH WILLIAMS,21296,1101,2
2006,JIER SHIN KOREA,77930423,3358,12
2006,JJMA,113044846.8633,2296,1022
2006,JJMA HOLDINGS,57525253,7576,109
2006,JOHN MILNER ASSOCIATS,19169,2,1
2006,JOHN Q HAMMONS HOTELS,16228,2,1
2006,JOHNS HOPKINS UNIVERSITY,707591215.0625,20787,840
2006,JOHNSON & JOHNSON,-53,2,1
2006,JOHNSON CONTROLS,473339464.361,15411,1654
2006,JOHNSON MATTHEY INVESTMENTS,5230,2,1
2006,JOINT VENTURE [Boeing/UTC],53566784,1380,24
2006,JOINT VENTURE [ITT/NORTHROP],2089642,1101,3
2006,JOINT VENTURE [URS/BERGER],9943931,1168,22
2006,JONES & STOKES ASSOCIATES,1646846,1596,32
2006,JONES LANG LASALLE,23125539,5493,87
2006,JORGE SCIENTIFIC,59617845.640599996,3185,55
2006,JUST TO CLEAN,27694,2,1
2006,JVYS [YULISTA/SES],184555373,688,154
2006,JW CHILDS EQUITY PARTNERS,95700,2135,4
2006,K TECHNOLOGY,1135478,2474,6
2006,KAISER AEROPSACE & ELECTRONICS,34337533.92,5626,86
2006,KAISER HILL,2107428,2135,4
2006,KALITTA CHARTERS,92751,3236,8
2006,KAMAN,19003994.1992,7447,109
2006,KANE COMPANY,527796,2975,8
2006,KAREN PHILLIPS,-24997,2,1
2006,KAWASAKI HEAVY INDUSTRIES,656293.0701,3082,27
2006,KCI HOLDINGS,1391917,1018,22
2006,KCI KONECRANES,80278,3839,8
2006,KEA,-6467,1101,2
2006,KEANE,58171807,16079,197
2006,KEDDEG,187293,1235,22
2006,KELLOGG BROWN & ROOT,284702,1101,2
2006,"KELLY AEROSPACE, INC [BUSINESS]; LIMCO PIEDMONT, INC [BUSINESS]",2081460,5220,23
2006,KELLY AVIATION CENTER [Joint Venture Lockheed Martin/Rolls Royce],349909609,3260,85
2006,KELLY SERVICES,145397,5188,80
2006,KEMYONG FARM,351192030,2974,71
2006,KENNETH SUDOL & ASSOCIATES,9600,2,1
2006,KEY BRIDGE FOUNDATION FOR EDUC,-127e3,649,15
2006,KEYSTONE PEER REVIEW ORGANIZATION,-2718099,2135,4
2006,KFORCE,19152535.5,4773,47
2006,KIEWIT,155567379,572,143
2006,KILOHANA,-46243.7813,1101,2
2006,KIMBALL,18058945.5314,12368,599
2006,KIPPER TOOL COMPANY,46608678.1069,10776,356
2006,KIRBYORAT,602749.0701,5633,13
2006,KLA TENCOR,154239,3238,7
2006,KLEINFELDER,4385928,1852,39
2006,KLJ SOLUTIONS,119852,2472,5
2006,KNIGHT PROTECTIVE SERVICES,3839400,2140,16
2006,KNOLL,26002156.5548,7770,577
2006,KNOWLEDGE ANALYSIS TECHNOLOGIE,2754545,1103,3
2006,KNOWLEDGE SHARING SYSTEMS,118395,3404,6
2006,KOMATSU,4919141,4902,161
2006,KONE HOLDINGS,2427604.8603999997,7437,108
2006,KONGSBERG GRUPPEN,25358383.2969,5359,64
2006,KONIAG DEVELOPMENT,16597774,6697,65
2006,KONTRON AG,470336,3971,26
2006,KOR ELECTRONICS,5732684,3077,22
2006,KOREA AGRICULTUAL COOPERATIVE,762328683,3280,88
2006,KOREA ELECTRIC POWER,28330646.2677,75,114
2006,KPMG,58257333.5078,12191,83
2006,KQ SERVICES,518267,2743,8
2006,KRAFT FOODS,348261749,1571,35
2006,KRATOS DEFENSE & SECURITY,2087377,848,17
2006,KRIMA CONSTRUCTION,7739911.8702,3427,99
2006,KUK BRS ALASKA VENTURE,29294704,3443,99
2006,KULLMAN INDUSTRIES,0,1101,2
2006,KUWAIT PETROLEUM,1011270204,1433,28
2006,KVAERNER,4239955,2754,16
2006,KWAJALEIN RANGE SERVICES [Joint Venture - Bechtel/Lockheed/Chugach],128993597,942,18
2006,L & L OIL & GAS SERVICES,0,1702,3
2006,L3 COMMUNICATIONS,5384990012.0052,20053,10900
2006,LABEL MASTER,63359,1704,4
2006,LACLEDE GAS COMPANY,382168,1101,2
2006,LAKESHORE TOLTEST,32163455.0598,7585,134
2006,LANDSTAR CARRIER GROUP,1316323,284,15
2006,LANE INDUSTRIES,759676,1704,4
2006,LAPI,13624943,3370,26
2006,LARSON DAVIS I,126722,3985,19
2006,LASON,82164,8011,15
2006,LAW COMPANIES GROUP,1973557,848,17
2006,LAW ENGINEERING & ENVIRONMENTAL SERVICES,528948,414,14
2006,LAWGIBB GROUP,-76202,2743,6
2006,LB & B ASSOCIATES,83982646.6936,7335,905
2006,LB FOSTER COMPANY,3684200,2248,43
2006,LDS TEST & MEASUREMENT,1024798,2417,26
2006,LEADING TECHNOLOGY COMPOSITES,68966,2135,4
2006,LEARNING TREE INTERNATIONAL,962728,4951,13
2006,LECHMOTOREN GMBH,448966,2043,20
2006,LECROY,1188742.7598000001,5655,24
2006,LEGEND TECHNIC,12371,1102,3
2006,LEIDOS,28219806,943,180
2006,LENDEN J LEWIS JR,713088,2973,7
2006,LEO BURNETT USA,85384950,1648,291
2006,LEWIS COMPANIES,-198042,282,12
2006,LEXMARK INTERNATIONAL,173219,7237,18
2006,LFC HOLDINGS,341254,5386,35
2006,LG EVERIST,65497,2,1
2006,LHI,19735220,1842,19
2006,LIEBERT,1035144,8451,109
2006,LIFE CYCLE ENGINEERING,16753159.0221,397,106
2006,LINEAR INDUSTRIES,194520,2137,5
2006,LIRBY,369346,942,18
2006,LISTING DOUGLAS J,20905146,3791,66
2006,LITTON [NORTHROP GRUMMAN],7552005,7853,67
2006,LJB,335471,1702,3
2006,LL BUILDERS,83769,1101,2
2006,LM&O,30581757,1542,27
2006,LOCKHEED MARTIN,26731613950.985,23754,11356
2006,LOGIAN,33175,1702,3
2006,LOGICON [NORTHROP GRUMMAN],-175030,418,16
2006,LOGIS TECH,13772245,423,25
2006,LOGISTICS MANAGEMENT INSTITUTE,54987042.7994,6638,244
2006,LONG FENCE COMPANY,163223,3575,8
2006,LONGBOW [LOCKHEED MARTIN/NORTHROP GRUMMAN],175465049.7402,2136,40
2006,LORAL SPACE,1324236,1105,4
2006,LSI,-82124,1101,2
2006,LUCENT TECHNOLOGIES,5533536,7506,14
2006,LUKE & ASSOCIATES,1369049,3,11
2006,LUSTER NATIONA,1450020.7187,1805,32
2006,LYKES LINES,34078430,2973,12
2006,LYNDEN,67376332,336,126
2006,M.C. DEAN,44029906,5520,233
2006,MA MORTENSON COMPANY,222558523,608,138
2006,MACAULAY BROWN,42531425.6875,1150,223
2006,MACRO INTERNATIONAL,3147944,4338,27
2006,MACTEC,7904867.3399,3873,84
2006,MAGELLAN AEROSPACE,77570,3573,7
2006,MAGNETO INDUCTIVE SYSTEMS,968772,1101,2
2006,MAIN ELECTRIC,155560,2135,4
2006,MANAGEMENT ANALYSIS COMPANY,19838231,1976,36
2006,MANAGEMENT CONCEPTS,3603128,10954,45
2006,"MANAGEMENT CONSULTING, INC.",60551374.3116,5861,1040
2006,MANAGEMENT SYSTEMS DESIGNERS,-13376,4,2
2006,MANITOWOC COMPANY,999820,1702,3
2006,Mansfield Oil,12442632.1758,414,25
2006,MANSON CONSTRUCTION,35212099.5,2906,38
2006,MANTECH INTL A,339566899.2156,12529,1069
2006,MAPCO INC,20973278,4060,260
2006,MARCONI,3834561,6161,39
2006,MARGARET MEITZLER,2500,2,1
2006,MARITIME HELICOPTER SUPPORT [Lockheed Martin/Sikorsky Joint Venture],107483975,2743,12
2006,MARITIME INFORMATION SERVICE,171189,1101,2
2006,MARRIOTT,6251964.1612,6972,262
2006,MARTEK POWER,247548,4488,23
2006,MARTIN'S POINT HEALTH CARE,160004724,2973,7
2006,MASHANTUCKET PEQUOT TRIBAL NAT,16912,2,1
2006,MASON & HANGER,31415060,3797,70
2006,MASSACHUSETTS INSTITUTE OF TECHNOLOGY,240974788,4035,152
2006,MATCOM,1567930,282,12
2006,MAXIMUS,12543674,8083,19
2006,MBB OF AMERICA,-12759572,2992,58
2006,MC VAC ENVIRONMENTAL,136060,1805,36
2006,MCBRIDE & ASSOCIATED,-133581,4099,25
2006,MCC DEVELOPMEN,2476526.1563,3025,20
2006,MCCLANAHAN & BURNHAM,121259,1702,6
2006,MCDERMOTT INTERNATIONAL,158568,4,3
2006,MCGRAW HILL COMPANIES,13085,4,2
2006,MCI/WORLDCOM [VERIZON],4377333.2813,12010,38
2006,MCKESSON,670704176,7492,8632
2006,MCKING CONSULTING,20201,2743,6
2006,MCLANE ADVANCED TECHNOLOGIES,14751828,848,17
2006,MCMUA,1e5,2,1
2006,MCMUNN ASSOCIATES,3003444,5975,22
2006,MCNEIL TECHNOLOGIES,38565487,11966,70
2006,MCR FEDERAL,15865344.5977,12244,116
2006,MDA,8396051,6312,31
2006,MDU RESOURCES GROUP,49609,1702,3
2006,MED ENG SYSTEMS,21499154,8537,131
2006,MEDAPHIS,3232897.0261000004,5445,12
2006,MEDICINE,6001308,5911,57
2006,Medimmune,13609030,2472,6
2006,MEDQUEST,135458,2743,6
2006,MEDSTAR HEALTHCARE,37593,2472,5
2006,MEGGITT CORP USA,77897533.6875,8567,768
2006,MEI TECHNOLOGIES,2739709,741,16
2006,MELLON,-13502,1101,2
2006,MERCK,388796.0806,1811,53
2006,MERCURY AIR GROUP,16771274.1425,1450,35
2006,MERCURY COMPUTER SYSTEMS,646450.0508,1170,22
2006,MERCURY INTERACTIVE,86819,1103,3
2006,MERISTAR HOSPITALITY,367812.5488,6102,40
2006,MERLIN PETROLEUM COMPANY,40918241.5996,566,32
2006,MERRITT TOOL COMPANY,45e3,2,1
2006,METALCRAFT MARINE,117144,1101,2
2006,"METALMARK CAPITAL, LLC [HUNTER DEFENSE TECHNOLOGIES]",42431877.1406,5805,85
2006,METALS,32400,1101,2
2006,METCALF & ED,-13134,2,1
2006,METHODE ELECTRONICS,83500,1101,2
2006,METRO MACHINE [General Dynamics],121618038.125,2171,41
2006,MEYERINCK GROUP GMBH,44763,1702,3
2006,MHF LOGISTICAL SOLUTIONS,3622403,3161,8
2006,MICHAEL BAKER,26300789.9272,2455,175
2006,MICHEAL BAKER,1551238.5127,1102,21
2006,MICRO NETWORKS,116816,2135,4
2006,MICROCOSM,3682086,5447,13
2006,MICRON,20582547.3149,21768,496
2006,MICRONETICS,330655,545,16
2006,MICROS SYSTEMS,166397,1242,13
2006,MICROSAT SYSTEMS,12009734,7777,43
2006,MICROSEMI,238185,1752,18
2006,MICROSOFT,44357684,16560,155
2006,MICROTECHNOLOGIES,3358107,8829,153
2006,MICROVISION,114e4,2,1
2006,MID ATLANTIC DOOR GROUP,56052,2745,7
2006,MIDCO CONSTRUC,18386417,1542,27
2006,MIDWEST RESEARCH INSTITUTE,28245563,6727,81
2006,MILCOM,128037766.9053,5770,732
2006,MILITARY PERSONNEL SERVICES CORPORATION,57678940.0703,2886,330
2006,MILITARY PRODUCE GROUP,39616742,2551,8
2006,MILLENNIUM DATA SYSTEMS,223969,2743,6
2006,MILLER INDUSTRIES,8e3,1101,2
2006,MILLINGTON TELEPHONE,50686,1101,2
2006,MILPITAS CA,499154,3163,9
2006,MINE SAFETY APPLIANCES COMPANY,20187902,8771,322
2006,MISSION SYSTEMS,1315356,2973,7
2006,MITA INDUSTRIA,2754205.5805,19139,254
