fiscal_year	fiscal_quarter_YTD	contractingofficeagencyid	ProductOrServiceCode	PlatformPortfolio	ProjectID	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	anycommercial	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	EntityID	parentid	IsEntityTraditional	SumOfobligatedAmount	SumOfNumberOfActions	NumberOfRecords
1997	NULL	5700	AC22	Space Systems	NULL	NULL	Limited Competition with multiple offers	Two Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	3754260.0000	11	11
1997	NULL	5700	AC22	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	5343000.0000	6	6
1997	NULL	5700	AC23	Space Systems	NULL	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	295693.0000	1	1
1997	NULL	5700	AC23	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	3985899.0000	1	1
1997	NULL	5700	AC23	Space Systems	NULL	NULL	No Competition (Other Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	4128700.0000	3	3
1997	NULL	5700	AC23	Space Systems	1545	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	-1240286.0000	1	1
1997	NULL	5700	AC24	Space Systems	NULL	NULL	No Competition (Other Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	-223882.0000	1	1
1997	NULL	5700	AC25	Space Systems	1524	NULL	No Competition (Unlabeled Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	69556.0000	1	1
1997	NULL	5700	AC62	Space Systems	1613	NULL	Limited Competition with multiple offers	5-9 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	2759195.0000	3	3
1997	NULL	5700	AC65	Space Systems	1613	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	11444767.0000	6	6
1997	NULL	5700	AR22	Space Systems	NULL	NULL	Limited Competition with multiple offers	Two Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	544650.0000	1	1
1997	NULL	5700	AR33	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	28150000.0000	4	4
1997	NULL	5700	AR33	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	619581.0000	1	1
1997	NULL	5700	AR34	Space Systems	NULL	NULL	Competition with single offer	One Offer	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	-46303.0000	1	1
1997	NULL	5700	AR34	Space Systems	NULL	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	132698393.0000	16	16
1997	NULL	5700	AR34	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	511997.0000	3	3
1997	NULL	5700	AR45	Space Systems	NULL	NULL	Limited Competition with multiple offers	Two Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	665531	NORTHROP GRUMMAN	NULL	262000.0000	1	1
1997	NULL	5700	H118	Space Systems	1539	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	24110297.0000	6	6
1998	NULL	1700	AC21	Space Systems	NULL	NULL	Competition with single offer	One Offer	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	2995000.0000	3	3
1998	NULL	2100	AC23	Space Systems	NULL	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	-49323.0000	1	1
1998	NULL	2100	AC24	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	665531	NORTHROP GRUMMAN	NULL	60886610.0000	9	9
1998	NULL	2100	R425	Space Systems	2114	NULL	No Competition (Other Exception)	No competition	NULL	NULL	Large: Big 5 (Small Subsidiary)	NULL	NULL	NULL	NULL	NULL	NULL	NULL	665531	NORTHROP GRUMMAN	NULL	3250105.0000	12	12
1998	NULL	5700	1377	Space Systems	1543	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	665531	NORTHROP GRUMMAN	NULL	1632477.0000	7	7
1998	NULL	5700	1810	Space Systems	NULL	NULL	Limited Competition with multiple offers	Two Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	2017013.0000	5	5
1998	NULL	5700	1810	Space Systems	1613	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	171294396.0000	20	20
1998	NULL	5700	1810	Space Systems	1613	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	3948127.0000	1	1
1998	NULL	5700	1810	Space Systems	1613	NULL	Unlabeled: Competition; Zero Offers	Unlabeled: Competition; Zero Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	2053920.0000	3	3
1998	NULL	5700	1840	Space Systems	1539	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	495000.0000	1	1
1998	NULL	5700	1840	Space Systems	1539	NULL	No Competition (Unlabeled Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	0.0000	2	2
1998	NULL	5700	AC21	Space Systems	NULL	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	-382965.0000	1	1
1998	NULL	5700	AC22	Space Systems	NULL	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	105158.0000	1	1
1998	NULL	5700	AC22	Space Systems	NULL	NULL	Limited Competition with multiple offers	5-9 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	727695.0000	3	3
1998	NULL	5700	AC22	Space Systems	NULL	NULL	Limited Competition with multiple offers	Two Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	2622000.0000	3	3
1998	NULL	5700	AC23	Space Systems	NULL	NULL	Competition with single offer	One Offer	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	5689582.0000	5	5
1998	NULL	5700	AC23	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	329295.0000	2	2
1998	NULL	5700	AC23	Space Systems	NULL	NULL	No Competition (Other Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	5575000.0000	5	5
1998	NULL	5700	AC24	Space Systems	1545	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	-709930.0000	2	2
1998	NULL	5700	AC62	Space Systems	1613	NULL	Limited Competition with multiple offers	5-9 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	1356524.0000	1	1
1998	NULL	5700	AC65	Space Systems	1613	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	12688167.0000	13	13
1998	NULL	5700	AR33	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	31850000.0000	5	5
1998	NULL	5700	AR34	Space Systems	NULL	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	228641298.0000	18	18
1998	NULL	5700	AR34	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	1087719.0000	2	2
1998	NULL	5700	H118	Space Systems	1539	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	19506997.0000	4	4
1999	NULL	1700	AC21	Space Systems	NULL	NULL	Competition with single offer	One Offer	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	205000.0000	2	2
1999	NULL	2100	5895	Space Systems	2114	NULL	Unlabeled: Competition; Zero Offers	Unlabeled: Competition; Zero Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	665531	NORTHROP GRUMMAN	NULL	85800.0000	1	1
1999	NULL	2100	AC24	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	665531	NORTHROP GRUMMAN	NULL	2890279.0000	1	1
1999	NULL	5700	1377	Space Systems	1543	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	665531	NORTHROP GRUMMAN	NULL	662960.0000	1	1
1999	NULL	5700	1810	Space Systems	NULL	NULL	Limited Competition with multiple offers	Two Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	1886033.0000	6	6
1999	NULL	5700	1810	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	665531	NORTHROP GRUMMAN	NULL	22350068.0000	22	22
1999	NULL	5700	1810	Space Systems	1613	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	72479612.0000	11	11
1999	NULL	5700	1810	Space Systems	1613	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	3735905.0000	4	4
1999	NULL	5700	1810	Space Systems	1613	NULL	Unlabeled: Competition; Zero Offers	Unlabeled: Competition; Zero Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	-1287727.0000	5	5
1999	NULL	5700	1840	Space Systems	1539	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	4777280.0000	3	3
1999	NULL	5700	AC22	Space Systems	NULL	NULL	Limited Competition with multiple offers	5-9 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	850000.0000	4	4
1999	NULL	5700	AC22	Space Systems	NULL	NULL	Limited Competition with multiple offers	Two Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	3013155.0000	3	3
1999	NULL	5700	AC23	Space Systems	NULL	NULL	Competition with single offer	One Offer	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	342300.0000	1	1
1999	NULL	5700	AC23	Space Systems	NULL	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	1136054.0000	2	2
1999	NULL	5700	AC23	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	10-24 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	44423.0000	1	1
1999	NULL	5700	AC23	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	850000.0000	1	1
1999	NULL	5700	AC23	Space Systems	NULL	NULL	No Competition (Other Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	10158820.0000	6	6
1999	NULL	5700	AC24	Space Systems	NULL	NULL	No Competition (Other Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	694408.0000	1	1
1999	NULL	5700	AC24	Space Systems	1545	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	1054892.0000	2	2
1999	NULL	5700	AC65	Space Systems	1613	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	9177426.0000	10	10
1999	NULL	5700	AR33	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	7898143.0000	1	1
1999	NULL	5700	AR34	Space Systems	NULL	NULL	Limited Competition with multiple offers	3-4 Offers	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	111248015.0000	15	15
1999	NULL	5700	AR34	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	12255006.0000	3	3
1999	NULL	5700	AR92	Space Systems	NULL	NULL	No Competition (Other Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	17379000.0000	4	4
1999	NULL	5700	H118	Space Systems	1539	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	33415248.0000	6	6
1999	NULL	9773	AC24	Space Systems	NULL	NULL	No Competition (Only One Source Exception)	No competition	NULL	NULL	Large: Big 5	NULL	NULL	NULL	NULL	NULL	NULL	NULL	683750	BOEING	NULL	39504.0000	1	1
2000	NULL	1700	AC25	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	918137.0000	6	6
2000	NULL	2100	AC23	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL	D	665531	NORTHROP GRUMMAN	1	2792163.0000	6	6
2000	NULL	2100	AC27	Space Systems	NULL	DCA	No Competition (Unlabeled Exception)	No competition	N	Incentive	Large: Big 5		USA	MD	USA	MD	NULL		665531	NORTHROP GRUMMAN	0	56587835.0000	4	4
2000	NULL	5700	1810	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	4550760.0000	6	6
2000	NULL	5700	1810	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	10-24 Offers	N	FFP	Large: Big 5		USA	VA	USA	CA	NULL		683750	BOEING	1	712400.0000	3	3
2000	NULL	5700	1810	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	1066331.0000	2	2
2000	NULL	5700	1810	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	UCA	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	309270.0000	2	2
2000	NULL	5700	1810	Space Systems	NULL	DCA	No Competition (Unlabeled Exception)	No competition	N	Other CB	Large: Big 5		USA	MD	USA	MD	NULL		665531	NORTHROP GRUMMAN	1	4891374.0000	3	3
2000	NULL	5700	1810	Space Systems	1937	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	FFP	Large: Big 5		USA	CA	USA	CA	NULL	D	683750	BOEING	1	115401731.0000	30	30
2000	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other FP	Large: Big 5		USA	CA	USA	CA	NULL	C	683750	BOEING	1	27515475.0000	14	14
2000	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	1998739.0000	4	4
2000	NULL	5700	AC22	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	5396900.0000	5	5
2000	NULL	5700	AC23	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	3415000.0000	2	2
2000	NULL	5700	AC23	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5		USA	MO	USA	MO	NULL		683750	BOEING	1	2908453.0000	1	1
2000	NULL	5700	AC23	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	645227.0000	2	2
2000	NULL	5700	AC23	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	UCA	Large: Big 5		USA	CA	USA	CA	NULL	C	683750	BOEING	1	5303561.0000	8	8
2000	NULL	5700	AC23	Space Systems	NULL	SINGLE AWARD IDC	Limited Competition with multiple offers	10-24 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	45000.0000	1	1
2000	NULL	5700	AC24	Space Systems	NULL	NULL	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5		NULL		USA	CA	NULL		665531	NORTHROP GRUMMAN	NULL	0.0000	0	1
2000	NULL	5700	AC24	Space Systems	NULL	SINGLE AWARD IDC	Full Competition (Multiple Offers)	3-4 Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		665531	NORTHROP GRUMMAN	1	709550.0000	15	15
2000	NULL	5700	AC26	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5 (Small Subsidiary)		USA	NM	USA	NM	NULL		683750	BOEING	1	225318.0000	2	2
2000	NULL	5700	AR33	Space Systems	1521	MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	3-4 Offers	Y	FFP	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	80297184.0000	1	1
2000	NULL	5700	AR34	Space Systems	NULL	DCA	Competition with single offer	One Offer	N	Other FP	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	-450115.0000	1	1
2000	NULL	5700	AR34	Space Systems	NULL	DCA	No Competition (Unlabeled Exception)	No competition	N	FFP	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	29340500.0000	3	3
2000	NULL	5700	AR92	Space Systems	NULL	DCA	No Competition (Unlabeled Exception)	No competition	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	65366448.0000	9	9
2000	NULL	5700	AR92	Space Systems	NULL	DCA	No Competition (Unlabeled Exception)	No competition	N	UCA	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	47253044.0000	3	3
2000	NULL	5700	AR95	Space Systems	1517	DCA	Limited Competition with multiple offers	Two Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	NULL		683750	BOEING	1	13105842.0000	4	4
2000	NULL	5700	H118	Space Systems	1539	DCA	Competition with single offer	One Offer	N	Other CB	Large: Big 5		USA	WA	USA	WA	NULL		683750	BOEING	1	35278986.0000	7	7
2000	NULL	8000	1810	Space Systems	NULL	PO	Full Competition (Multiple Offers)	Two Offers	N	Other FP	Large: Big 5		USA	CA	USA	CA	USA		683750	BOEING	1	73991808.0000	1	1
2000	NULL	8000	1810	Space Systems	NULL	PO	Unlabeled: Competition; Zero Offers	Unlabeled: Competition; Zero Offers	N	FFP	Large: Big 5		USA	AL	USA	CA	USA		683750	BOEING	1	-49000.0000	1	1
2000	NULL	8000	1810	Space Systems	NULL	PO	Unlabeled: No competition; multiple offers	Unlabeled: No competition; multiple offers	N	Other FP	Large: Big 5		USA	CA	USA	CA	USA		683750	BOEING	1	89004000.0000	1	1
2000	NULL	8000	1820	Space Systems	NULL	PO	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	FL	USA	CA	USA		683750	BOEING	1	-3000000.0000	1	1
2000	NULL	8000	AR11	Space Systems	NULL	NULL	Full Competition (Multiple Offers)	10-24 Offers	N	FFP	Large: Big 5		NULL		USA	WA	NULL		683750	BOEING	NULL	25000.0000	0	1
2000	NULL	8000	AR11	Space Systems	NULL	NULL	Full Competition (Multiple Offers)	10-24 Offers	N	Other CB	Large: Big 5		NULL		USA	WA	NULL		683750	BOEING	NULL	50000.0000	0	1
2000	NULL	8000	AR11	Space Systems	NULL	NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	10-24 Offers	N	Other CB	Large: Big 5		NULL		USA	AZ	NULL		683750	BOEING	NULL	10000.0000	0	1
2000	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	25-99 Offers	N	Other CB	Large: Big 5		USA	WA	USA	IL	USA		683750	BOEING	1	194000.0000	2	2
2000	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Incentive	Large: Big 5		USA	CA	USA	CA	USA		665531	NORTHROP GRUMMAN	0	83000.0000	2	2
2000	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Incentive	Large: Big 5		USA	WA	USA	IL	USA		683750	BOEING	1	660000.0000	7	7
2000	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5		USA	WA	USA	IL	USA		683750	BOEING	1	4294000.0000	11	11
2000	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	AZ	USA	AZ	USA		683750	BOEING	1	9000.0000	1	1
2000	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA		683750	BOEING	1	-33000.0000	4	4
2000	NULL	8000	AR11	Space Systems	NULL	DCA	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	WA	USA	IL	USA		683750	BOEING	1	40000.0000	1	1
2000	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	WA	USA	WA	USA		683750	BOEING	0	1778000.0000	4	4
2000	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Incentive	Large: Big 5		USA	MO	USA	MO	USA		683750	BOEING	1	813000.0000	4	4
2000	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	CA	USA	CA	USA		683750	BOEING	1	218748.0000	1	1
2000	NULL	8000	AR11	Space Systems	NULL	DCA	No Competition (Only One Source Exception)	No competition	N	Other CB	Large: Big 5		USA	CA	USA	MO	USA		683750	BOEING	1	1717000.0000	8	8
2000	NULL	8000	AR11	Space Systems	NULL	DCA	Unlabeled: Competition; Zero Offers	Unlabeled: Competition; Zero Offers	N	Other CB	Large: Big 5		USA	WA	USA	IL	USA		683750	BOEING	1	17000.0000	2	2
2000	NULL	8000	AR11	Space Systems	NULL	PO	Full Competition (Multiple Offers)	5-9 Offers	N	Other CB	Large: Big 5		USA	CA	NULL	CA	USA		683750	BOEING	1	694000.0000	9	9
2000	NULL	8000	AR11	Space Systems	NULL	PO	Full Competition (Multiple Offers)	Two Offers	N	Other CB	Large: Big 5		USA	MO	USA	MO	USA		683750	BOEING	1	-31000.0000	1	1
