"CSIScontractID","Action_Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","IsComplete","StartFiscal_Year","topContractingOfficeAgencyID","topContractingOfficeID","topProductOrServiceCode","topPrincipalNAICScode","AgencyID","Customer","SubCustomer","UnmodifiedDays","qDuration","qLowCeiling","qHighCeiling","UnmodifiedContractObligatedAmount","UnmodifiedBase","UnmodifiedCeiling","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","IsModified","ChangeOrderBaseAndAllOptionsValue","SumOfisNewWork","NewWorkBaseAndAllOptionsValue","qNChg","pChangeOrderUnmodifiedBaseAndAll","CBre","qCRais","PlaceCountryISO3","UnmodifiedPlaceCountryISO3","AnyPlaceInternational","PlatformPortfolio","UnmodifiedPlatformPortfolio","ProductOrServiceArea","UnmodifiedProductOrServiceArea","SimpleArea","UnmodifiedSimpleArea","ObligatedAmountIsProducts","ObligatedAmountIsServices","ObligatedAmountIsRnD","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsUrgency","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","IsIDV","Offr","Comp","EffComp","Urg","Veh","IsIncentive","FxCb","Fee","IsUCA","UnmodifiedIsUCA","UCA","SumOfisChangeOrder","ChangeOrderCeilingGrowth","ChangeOrderCeilingRescision","SteadyScopeCeilingModification","AdminCeilingModification","EndingCeilingModification","OtherCeilingModification","ContractBaseAndAllOptionsValue","n_CBre","IsParentCSIScontractID","p_ChangeOrderCeilingGrowth","qGrowth","Why_Outlier","n_CBre_test","p_CBre_test","qp_CBre"
28109614,20790418.9,0,0,2016-07-19,2014-01-15,2016-05-19,2014-01-15,1,2014,"2100","W15P7T","D399","334220","2100","Defense","Army",1,"[0 months,~2 months)","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",1e+05,1e+05,1e+05,2014-01-15,2014-01-15,NA,TRUE,19140727.94,1,1e+06,"[   3,3316]",191.4072794,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,20790418.9,NA,2,1,1,NA,0,1,1,20790418.9,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",10,21015499.6,-1874771.66,25842375.98,0,0,0,45083103.92,21015500.6,NA,211.154986,"[10.00,  Inf]","Obligations at least half Orig+CRai",19140727.94,191.4072794,"[      10,20440194]"
24834780,41627.5499,0,0,2011-06-30,2010-06-10,2010-12-06,2010-06-10,1,2010,"2100","W912J2","R699","561210","2100","Defense","Army",191.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1144.4,1144.4,1144.4,2010-12-17,2010-12-17,NA,TRUE,17309.0503,0,0,"   2",15.1250002621461,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,41627.5499,NA,1,0,0,1,0,0,0,NA,1,NA,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,17309.0503,0,23174.0996,0,0,0,41627.5499,17310.0503,NA,16.1241264418036,"[10.00,  Inf]","Obligations at least half Orig+CRai",17309.0503,15.1250002621461,"[      10,20440194]"
63283769,522.18,0,0,2016-11-07,2015-12-28,2016-01-04,2015-12-28,1,2016,"97AS","SP4520","S222","562211","97AS","Defense","DLA",320,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",10.46,10.46,10.46,2016-11-11,2016-11-11,NA,TRUE,511.72,0,0,"   1",48.9216061185468,"Ceiling Breach","[ 0.150,   Inf]","GBR","GBR","Any International","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,522.18,NA,3,1,1,NA,0,1,1,522.18,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,1,511.72,0,0,0,0,0,522.18,512.72,NA,49.8260038240918,"[10.00,  Inf]","Obligations at least half Orig+CRai",511.72,48.9216061185468,"[      10,20440194]"
27234155,44066.94,0,0,2015-04-23,2013-12-11,2014-10-09,2013-12-11,1,2014,"1700","N00104","5925","335313","1700","Defense","Navy",152.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3500,3500,3500,2014-05-12,2014-05-12,NA,TRUE,40566.94,0,0,"   1",11.5905542857143,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",44066.94,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,40566.94,0,0,0,0,0,44066.94,40567.94,NA,12.5902685714286,"[10.00,  Inf]","Obligations at least half Orig+CRai",40566.94,11.5905542857143,"[      10,20440194]"
9871608,145876.4112,0,0,2010-01-13,2008-07-03,2009-07-29,2008-07-03,1,2008,"5700","FA9401","R799","561210","5700","Defense","Air Force",95,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3797.8799,3797.8799,3797.8799,2008-10-05,2008-10-05,NA,TRUE,130143.7715,0,0,"[   3,3316]",34.2674794692692,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,145876.4112,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","Award Fee",0,0,"Not UCA",3,130143.7715,0,11934.7598,0,0,0,145876.4112,130144.7715,NA,35.2672161644711,"[10.00,  Inf]","Obligations at least half Orig+CRai",130143.7715,34.2674794692692,"[      10,20440194]"
8635804,129624,0,0,2011-12-30,2011-08-22,2011-11-16,2011-08-19,1,2011,"2100","W91QV1","Z125","481211","2100","Defense","Army",17,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",8700,8700,8700,2011-09-07,2011-09-07,NA,TRUE,120924,0,0,"   1",13.8993103448276,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","FRS&C","FRS&C","Services","Services",NA,129624,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,120924,0,0,0,0,0,129624,120925,NA,14.8991954022989,"[10.00,  Inf]","Obligations at least half Orig+CRai",120924,13.8993103448276,"[      10,20440194]"
27099387,15389.04,0,0,2015-06-05,2013-09-23,2014-07-22,2013-09-23,1,2013,"1700","N00104","5925","335313","1700","Defense","Navy",121.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1080,1080,1080,2014-01-21,2014-01-21,NA,TRUE,14309.04,0,0,"[   3,3316]",13.2491111111111,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",15389.04,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",3,20885.88,-6576.84,0,0,0,0,15389.04,20886.88,NA,20.3378518518519,"[10.00,  Inf]","Obligations at least half Orig+CRai",14309.04,13.2491111111111,"[      10,20440194]"
3031984,90414,0,0,2014-01-31,2011-12-08,2013-05-24,2011-12-08,1,2012,"1700","N00104","4820","332911","1700","Defense","Navy",120.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",6000,6000,6000,2012-04-06,2012-04-06,NA,TRUE,84414,0,0,"   1",14.069,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",90414,NA,NA,1,0,1,NA,0,0,1,90414,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,84414,0,0,0,0,0,90414,84415,NA,15.0688333333333,"[10.00,  Inf]","Obligations at least half Orig+CRai",84414,14.069,"[      10,20440194]"
25037169,100556.9609,0,0,2009-07-10,2008-10-28,2009-07-10,2008-09-22,1,2009,"2100","W9124B","D304","517212","2100","Defense","Army",338,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2009-09-30,2009-09-30,NA,TRUE,88106.9609,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,100556.9609,NA,1,0,1,0,0,0,1,100556.9609,0,NA,"IDV","1","Comp.","1 Offer","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,88106.9609,0,12450,0,0,0,100556.9609,88107.9609,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",88106.9609,NA,NA
62240521,60400,0,0,2016-05-27,2015-09-09,2015-09-09,2015-09-09,1,2015,"1700","N00104","4320","333911","1700","Defense","Navy",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,60400,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines",NA,"Other",NA,"Products",NA,60400,NA,NA,1,NA,0,NA,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,60400,0,0,0,0,0,60400,60401,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",60400,NA,NA
24777978,32852171,0,0,2015-12-27,2010-06-28,2015-04-24,2010-06-28,1,2010,"2100","W912DQ","F108","562910","2100","Defense","Army",1826,"(~2 years+]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",78258,78258,78258,2015-06-27,2015-06-27,NA,TRUE,18443253,6,7700000,"[   3,3316]",235.672429655754,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,32852171,NA,4,0,1,0,0,0,1,32852171,0,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",3,18443253,0,14330660,0,0,0,32852171,18443254,NA,236.672416877508,"[10.00,  Inf]","Obligations at least half Orig+CRai",18443253,235.672429655754,"[      10,20440194]"
3519019,6948,0,0,2009-12-01,2009-08-22,2009-09-25,2009-08-14,1,2009,"1700","N65236","7035","334119","1700","Defense","Navy",102.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",450,450,450,2009-12-01,2009-12-01,NA,TRUE,6498,0,0,"   1",14.44,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","Electronics & Communications","Electronics & Communications","Products","Products",6948,NA,NA,1,0,0,0,1,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Urgency Except.","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,6498,0,0,0,0,0,6948,6499,NA,15.4377777777778,"[10.00,  Inf]","Obligations at least half Orig+CRai",6498,14.44,"[      10,20440194]"
26396567,2272803.8025,0,0,2014-09-30,2013-09-26,2014-09-11,2013-09-26,1,2013,"1700","N62649","J020","336611","1700","Defense","Navy",370,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,1,1,2014-09-30,2014-09-30,NA,TRUE,2272802.8025,0,0,"[   3,3316]",2272802.8025,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,2272803.8025,NA,1,1,1,NA,0,1,1,2272803.8025,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",1,"Cost-Based","Incentive",0,0,"Not UCA",4,2783721.99,-510919.1875,0,0,0,0,2272803.8025,2783722.99,NA,2783721.99,"[10.00,  Inf]","Obligations at least half Orig+CRai",2272802.8025,2272802.8025,"[      10,20440194]"
18883209,178997.935,0,0,2009-06-27,2008-09-19,2009-05-29,2008-09-19,1,2008,"1700","N00253","L099","541990","1700","Defense","Navy",15,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",790.64,790.64,790.64,2008-10-03,2008-10-03,NA,TRUE,178247.295,0,0,"[   3,3316]",225.446846858241,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","PAMS","PAMS","Services","Services",NA,178997.935,NA,2,1,1,NA,0,1,1,178997.935,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",7,211432.2246,-33184.9296,0,-40,0,0,178997.935,211393.2246,NA,268.41781923505,"[10.00,  Inf]","Obligations at least half Orig+CRai",178207.295,225.396254932713,"[      10,20440194]"
62236822,105650,0,0,2016-05-31,2015-05-11,2015-12-10,2015-05-11,1,2015,"1700","N00104","4140","333413","1700","Defense","Navy",261.041666666667,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3900,3900,3900,2016-01-26,2016-01-26,NA,TRUE,101750,0,0,"   1",26.0897435897436,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",105650,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,101750,0,0,0,0,0,105650,101751,NA,27.0894871794872,"[10.00,  Inf]","Obligations at least half Orig+CRai",101750,26.0897435897436,"[      10,20440194]"
28284652,40099.33,0,0,2014-02-28,2014-01-16,2014-03-11,2014-01-16,1,2014,"2100","W15QKN","S203","722310","2100","Defense","Army",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3375.36,3375.36,3375.36,2014-02-15,2014-02-15,NA,TRUE,36723.97,0,0,"   1",10.8800157612818,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,40099.33,NA,7,0,1,NA,0,0,1,40099.33,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,36723.97,0,0,0,0,0,40099.33,36724.97,NA,11.879719496587,"[10.00,  Inf]","Obligations at least half Orig+CRai",36723.97,10.8800157612818,"[      10,20440194]"
27598007,146374.35,0,0,2014-09-30,2014-08-12,2014-09-26,2014-08-11,1,2014,"2100","W91364","7110","337214","2100","Defense","Army",50,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",9362,9362,9362,2014-09-30,2014-09-30,NA,TRUE,103387.52,0,0,"[   3,3316]",11.0433155308695,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","Other","Other","Products","Products",146374.35,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,103387.52,0,33624.83,0,0,0,146374.35,103388.52,NA,12.0432087160863,"[10.00,  Inf]","Obligations at least half Orig+CRai",103387.52,11.0433155308695,"[      10,20440194]"
7910481,37450,0,0,2010-06-30,2009-04-07,2010-03-09,2009-04-07,1,2009,"2100","W25G1V","AD21","333999","2100","Defense","Army",9,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",250,250,250,2009-04-15,2009-04-15,NA,TRUE,19400,0,0,"   1",77.6,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","R&D","R&D","R&D","R&D",NA,NA,37450,1,1,1,NA,0,1,1,37450,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,19400,0,0,17800,0,0,37450,19401,NA,78.596,"[10.00,  Inf]","Obligations at least half Orig+CRai",19400,77.6,"[      10,20440194]"
60360839,1540773.25,0,0,2016-07-13,2014-12-18,2016-02-25,2014-12-18,1,2015,"2100","W31P4Q","6625","334515","2100","Defense","Army",512.958333333333,"(~1 year,~2 years]","[1.0e+06,3.0e+07)","[1.0e+06,1.0e+07)",1540773.25,1540773.25,1540773.25,2016-05-13,2016-05-13,NA,TRUE,30068188,0,0,"   1",19.5149987189874,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","Other","Other","Products","Products",1540773.25,NA,NA,5,1,1,NA,0,1,1,1540773.25,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,30068188,0,0,0,0,0,31608961.25,30068189,NA,20.5149980699626,"[10.00,  Inf]","Other Unexplained 10x Ceiling Breach",30068188,19.5149987189874,"[      10,20440194]"
24597030,20690811.7993,1,0,2014-03-31,2012-04-27,2014-01-07,2012-05-01,1,2012,"2100","W900KK","J069","541330","2100","Defense","Army",369,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",529879.6875,816649,816649,2013-04-30,2013-04-30,NA,TRUE,11494597.62,20,9570701.03,"[   3,3316]",14.0753219804347,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","ERS","ERS","Services","Services",NA,20690811.7993,NA,2,1,1,NA,0,1,1,20690811.7993,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",13,11494597.62,0,9229316.655,0,-230368.029,60804,21370999.246,11494598.62,NA,15.0753207559184,"[10.00,  Inf]","Obligations at least half Orig+CRai",11494597.62,14.0753219804347,"[      10,20440194]"
24865259,222467.2006,1,0,2013-08-06,2011-04-05,2012-03-03,2011-04-04,1,2011,"2100","W912P8","C211","541330","2100","Defense","Army",87,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5301.5,5301.5,5301.5,2011-06-30,2011-06-30,NA,TRUE,74970.4922,6,157613.6484,"   1",14.1413736112421,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,222467.2006,NA,25,1,1,NA,0,1,1,222467.2006,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,74970.4922,0,157613.6484,0,-15418.44,0,222467.2006,74971.4922,NA,15.1411849853815,"[10.00,  Inf]","Obligations at least half Orig+CRai",74970.4922,14.1413736112421,"[      10,20440194]"
18194220,0,0,0,2011-05-27,2011-05-09,2012-01-13,2011-05-09,1,2011,"97AK","HC1013","D399","517110","97AK","Defense","Other DoD",9,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2011-05-17,2011-05-17,NA,TRUE,2681.4399,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,0,NA,2,1,1,NA,0,1,1,0,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,2681.4399,0,0,0,0,0,2681.4399,2682.4399,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",2681.4399,NA,NA
25880693,4505450,0,0,2015-06-30,2013-06-19,2015-09-30,2013-06-19,1,2013,"1700","N61340","6910","333319","1700","Defense","Navy",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,15554,1,56288,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Products",NA,"Other",NA,"Products",NA,4505450,NA,NA,1,NA,1,NA,0,1,1,4505450,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",3,15554,0,56288,0,0,0,71842,15555,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",15554,NA,NA
18194273,3004.24,0,0,2011-06-22,2011-04-25,2011-09-21,2011-04-25,1,2011,"97AK","HC1013","D399","517110","97AK","Defense","Other DoD",18,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2011-05-12,2011-05-12,NA,TRUE,3004.24,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,3004.24,NA,2,1,1,NA,0,1,1,3004.24,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,3004.24,0,0,0,0,0,3004.24,3005.24,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",3004.24,NA,NA
60615763,445,0,0,2015-12-01,2015-02-04,2015-02-09,2015-02-04,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,445,0,0,"   2",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction",NA,"FRS&C",NA,"Services",NA,NA,445,NA,5,NA,1,NA,0,0,1,445,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,445,0,0,0,0,0,445,446,NA,Inf,"[10.00,  Inf]","No Unmodified Ceiling",445,NA,NA
18782349,24266,0,0,2010-10-20,2010-03-02,2010-04-01,2010-03-02,1,2010,"1700","N00164","5999","334220","1700","Defense","Navy",23.9583333333333,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1575,1575,1575,2010-03-25,2010-03-25,NA,TRUE,22691,0,0,"   1",14.4069841269841,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","Electronics & Communications","Electronics & Communications","Products","Products",24266,NA,NA,1,1,1,NA,0,1,1,24266,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,22691,0,0,0,0,0,24266,22692,NA,15.4063492063492,"[10.00,  Inf]","Obligations at least half Orig+CRai",22691,14.4069841269841,"[      10,20440194]"
19005825,284756.64,0,0,2013-03-03,2010-12-14,2011-09-30,2010-12-13,1,2011,"1700","N40080","S216","561210","1700","Defense","Navy",321.958333333333,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",13750,13750,13750,2011-10-31,2011-10-31,NA,TRUE,188535.75,0,0,"[   3,3316]",13.7116909090909,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,284756.64,NA,2,1,1,NA,0,1,1,284756.64,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,188535.75,0,82500,-29.11,0,0,284756.64,188536.75,NA,14.7116181818182,"[10.00,  Inf]","Obligations at least half Orig+CRai",188535.75,13.7116909090909,"[      10,20440194]"
24983493,6690955.4766,0,0,2013-01-12,2008-01-11,2010-01-12,2008-01-11,1,2008,"2100","W91WAW","R499","517110","2100","Defense","Army",368,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",3e+05,3e+05,3e+05,2009-01-12,2013-01-12,NA,TRUE,6382909.5,7,-2445347.5781,"[   3,3316]",21.276365,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,6690955.4766,NA,4,0,1,0,0,0,1,6690955.4766,0,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,6382909.5,0,4704276.2344,0,0,-4524085.0625,6863100.6719,6382910.5,NA,22.2763616666667,"[10.00,  Inf]","Obligations at least half Orig+CRai",6382909.5,21.276365,"[      10,20440194]"
24798436,562572.9688,0,0,2013-09-30,2009-09-14,2011-07-28,2010-05-20,1,2009,"2100","W912DY","N059","541512","2100","Defense","Army",456.041666666667,"(~1 year,~2 years]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",22802,22802,22802,2010-12-13,2010-12-13,NA,TRUE,539770.9688,0,0,"[   3,3316]",23.6720887992281,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ERS","ERS","Services","Services",NA,562572.9688,NA,5,0,1,0,0,0,1,562572.9688,0,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,539770.9688,0,0,0,0,0,562572.9688,539771.9688,NA,24.672044943426,"[10.00,  Inf]","Obligations at least half Orig+CRai",539770.9688,23.6720887992281,"[      10,20440194]"
24650419,736271.378,1,0,2011-01-31,2010-03-24,2010-09-23,2010-02-01,1,2010,"2100","W911S8","S209","812320","2100","Defense","Army",8,"[0 months,~2 months)","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",49115.1016,49115.1016,49115.1016,2010-03-31,2010-03-31,NA,TRUE,699500.4063,1,-4.46,"[   3,3316]",14.2420637138619,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,736271.378,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",5,699500.4063,0,-4.46,0,-12339.6699,0,736271.378,699496.9463,NA,15.2420433535253,"[10.00,  Inf]","Obligations at least half Orig+CRai",699495.9463,14.2419729067607,"[      10,20440194]"
