fiscal_year	contractingofficeagencyid	ContractingOfficeID	ContractingOfficeName	ContractingAgencyText	fundingrequestingagencyid	fundingrequestingofficeid	ProductOrServiceCode	PlatformPortfolio	ProjectID	majorprogramcode	VehicleClassification	CompetitionClassification	ClassifyNumberOfOffers	informationtechnologycommercialitemcategory	commercialitemacquisitionprocedures	commercialitemtestprogram	PricingUCA	VendorSize	fundedbyforeignentity	PlaceISOalpha3	pop_state_code	placeofperformancezipcode	VendorISOalpha3	VendorStateCode	OriginISOalpha3	placeofmanufacture	IsSiliconValley	majorprogramcode	IsZipTraditionalSiliconValley	EntityText	EntityID	vendorname	EntityVendorName	descriptionofcontractrequirement	contract_transaction_unique_key	contract_award_unique_key	obligatedAmount	numberOfActions
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	VA	201872432	USA	VA	USA	C	NULL		NULL	080159027	1168699	DIGITAL MOBILIZATIONS, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0589_0_FA861221D0089_0	CONT_AWD_FA861221F0589_9700_FA861221D0089_9700	1000.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	CA	941071919	USA	CA	USA	C	NULL		NULL	080183826	1168783	NANOVMS, INC.	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0557_0_FA861220D0057_0	CONT_AWD_FA861220F0557_9700_FA861220D0057_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	NY	100144609	USA	NY	USA	C	NULL		NULL	080267386	1169107	VIDROVR INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0585_0_FA861221D0085_0	CONT_AWD_FA861221F0585_9700_FA861221D0085_9700	3795.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	NY	NULL		NULL		NULL	080267386	1169107	VIDROVR INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0085_0_-NONE-_-NONE-	CONT_IDV_FA861221D0085_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	NY	NULL		NULL		NULL	080267386	1169107	VIDROVR INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0085_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0085_9700	0.0000	NULL
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Small	X	USA	FL	334324833	USA	FL	USA	C	NULL		NULL	080452390	1169948	IMMERSIVE WISDOM, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0515_P00001_FA861220D0015_0	CONT_AWD_FA861220F0515_9700_FA861220D0015_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	FL	334324833	USA	FL	USA	C	NULL		NULL	080452390	1169948	IMMERSIVE WISDOM, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM POST AWARD CONFERENCE	9700_9700_FA861220F0515_0_FA861220D0015_0	CONT_AWD_FA861220F0515_9700_FA861220D0015_9700	2200.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	MD	NULL		NULL		NULL	080557084	1170572	ENVEIL, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0133_0_-NONE-_-NONE-	CONT_IDV_FA861221D0133_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	MD	207592536	USA	MD	USA	C	NULL		NULL	080557084	1170572	ENVEIL, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0635_0_FA861221D0133_0	CONT_AWD_FA861221F0635_9700_FA861221D0133_9700	2324.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Small	X	USA	VA	201551967	USA	VA	USA	C	NULL		NULL	080622114	1170896	OMNI FED LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0539_P00001_FA861220D0039_0	CONT_AWD_FA861220F0539_9700_FA861220D0039_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	VA	201551967	USA	VA	USA	C	NULL		NULL	080622114	1170896	OMNI FED LLC	NULL	INITIAL ORDER/PROGRAM OVERVIEW	9700_9700_FA861220F0539_0_FA861220D0039_0	CONT_AWD_FA861220F0539_9700_FA861220D0039_9700	3800.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2254		MULTIPLE AWARD IDC	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	25-99 Offers		D	N	FFP	Small	X	NULL			USA	VA	NULL		NULL		NULL	080622114	1170896	OMNI FED LLC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861220D0039_P00002_-NONE-_-NONE-	CONT_IDV_FA861220D0039_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	NY	100042415	USA	NY	USA	C	NULL		NULL	080706249	1171467	AI.REVERIE, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0606_0_FA861221D0104_0	CONT_AWD_FA861221F0606_9700_FA861221D0104_9700	2400.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	FA8612	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	NY	NULL		NULL		NULL	080706249	1171467	AI.REVERIE, INC.	NULL	TERMINATION FOR CONVENIENCE	9700_-NONE-_FA861221D0104_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0104_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	NY	NULL		NULL		NULL	080706249	1171467	AI.REVERIE, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0104_0_-NONE-_-NONE-	CONT_IDV_FA861221D0104_9700	0.0000	NULL
2021	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	N	FFP	Small	X	USA	CA	926128905	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ANDURIL SBIR II	9700_-NONE-_FA865020C9300_P00006_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	5000000.0000	1
2021	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	N	FFP	Small	X	USA	CA	926128905	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM SENSING NETWORK - WAWF REVISION	9700_-NONE-_FA865020C9300_P00007_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	0.0000	1
2021	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	N	FFP	Small	X	USA	CA	926128905	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM SENSING NETWORK	9700_-NONE-_FA865020C9300_P00008_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	0.0000	1
2020	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDAZ	AC67	Aircraft	2255		DCA	No Competition (Other Exception)	No competition	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ANDURIL ADVANCED BATTLE MANAGEMENT SYSTEM DECEMBER DEMO	9700_-NONE-_FA872620C0005_P00002_-NONE-_0	CONT_AWD_FA872620C0005_9700_-NONE-_-NONE-	0.0000	1
2020	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM SENSING NETWORK - DD FORM 254 REVISION	9700_-NONE-_FA865020C9300_P00005_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	0.0000	1
2020	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDAZ	AC67	Aircraft	2255		DCA	No Competition (Other Exception)	No competition	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	TOWER UPGRADE ECP	9700_-NONE-_FA872620C0005_P00004_-NONE-_0	CONT_AWD_FA872620C0005_9700_-NONE-_-NONE-	3000000.0000	1
2020	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM SENSING NETWORK	9700_-NONE-_FA865020C9300_P00002_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	0.0000	1
2020	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDDH	AC67	Aircraft	2255		DCA	No Competition (Other Exception)	No competition	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	SENSOR FEED INTEGRATION ECP	9700_-NONE-_FA872620C0005_P00001_-NONE-_0	CONT_AWD_FA872620C0005_9700_-NONE-_-NONE-	5000000.0000	1
2020	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDDH	AC67	Aircraft	2255		DCA	No Competition (Other Exception)	No competition	Z	D	0	FFP	Small	X	USA	MA	018017222	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ANDURIL DEMO SUPPORT	9700_-NONE-_FA872620C0005_P00003_-NONE-_0	CONT_AWD_FA872620C0005_9700_-NONE-_-NONE-	0.0000	1
2020	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC67	Aircraft	2255		DCA	No Competition (Other Exception)	No competition	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	TOWER UPGRADE	9700_-NONE-_FA872620C0005_P00005_-NONE-_0	CONT_AWD_FA872620C0005_9700_-NONE-_-NONE-	0.0000	1
2020	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM SENSING NETWORK	9700_-NONE-_FA865020C9300_P00001_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	6000000.0000	1
2020	5700	FA8726	FA8726  AFLCMC HNK C3IN	DEPT OF THE AIR FORCE	5700	F2BDDH	AC67	Aircraft	2255		DCA	No Competition (Other Exception)	No competition	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ANDURIL ADVANCED BATTLE MANAGEMENT SYSTEM DECEMBER DEMO	9700_-NONE-_FA872620C0005_0_-NONE-_0	CONT_AWD_FA872620C0005_9700_-NONE-_-NONE-	3915000.0000	1
2020	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SENSING SYSTEM	9700_-NONE-_FA865020C9300_P00003_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	-11800000.0000	1
2020	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM SENSING NETWORK	9700_-NONE-_FA865020C9300_0_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	6000000.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0566_0_FA861220D0066_0	CONT_AWD_FA861220F0566_9700_FA861220D0066_9700	3800.0000	1
2020	5700	FA8650	FA8650  USAF AFMC AFRL/RQK	DEPT OF THE AIR FORCE	5700	F4FBEQ	AD92	Electronics, Comms, & Sensors	2255		DCA	Competition with single offer	One Offer	Z	D	0	FFP	Small	X	USA	CA	926121603	USA	CA	USA	C	NULL		NULL	080788349	1171865	ANDURIL INDUSTRIES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM SENSING NETWORK - STRATEGIC FUND INCREASE (STRATFI) ADD WORK	9700_-NONE-_FA865020C9300_P00004_-NONE-_0	CONT_AWD_FA865020C9300_9700_-NONE-_-NONE-	12800000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	VA	NULL		NULL		NULL	080921865	1172794	RADIANT MISSION SOLUTIONS INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0095_0_-NONE-_-NONE-	CONT_IDV_FA861221D0095_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Medium <1B	X	USA	VA	201511733	USA	VA	USA	C	NULL		NULL	080921865	1172794	RADIANT MISSION SOLUTIONS INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0595_0_FA861221D0095_0	CONT_AWD_FA861221F0595_9700_FA861221D0095_9700	3734.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	080943302	1172947	CROWDAI, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0117_0_-NONE-_-NONE-	CONT_IDV_FA861221D0117_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	CA	940432723	USA	CA	USA	C	NULL		NULL	080943302	1172947	CROWDAI, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0619_0_FA861221D0117_0	CONT_AWD_FA861221F0619_9700_FA861221D0117_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers		D	0	FFP	Small	X	USA	NY	112051095	USA	NY	USA	C	NULL		NULL	081066403	1174050	SIMPLESENSE INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861220F0525_P00001_FA861220D0025_0	CONT_AWD_FA861220F0525_9700_FA861220D0025_9700	0.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	PA	165011829	USA	NY	USA	C	NULL		NULL	081066403	1174050	SIMPLESENSE INC.	NULL	POST AWARD CONFERENCE	9700_9700_FA861220F0525_0_FA861220D0025_0	CONT_AWD_FA861220F0525_9700_FA861220D0025_9700	2922.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	NJ	NULL		NULL		NULL	081218565	1175285	PERSPECTA LABS INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0138_0_-NONE-_-NONE-	CONT_IDV_FA861221D0138_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Medium <1B	X	USA	NJ	079202021	USA	NJ	USA	C	NULL		NULL	081218565	1175285	PERSPECTA LABS INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0640_0_FA861221D0138_0	CONT_AWD_FA861221F0640_9700_FA861221D0138_9700	3450.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Medium <1B	X	NULL			USA	NJ	NULL		NULL		NULL	081218565	1175285	PERSPECTA LABS INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0138_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0138_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	OH	454337104	USA	DC	USA	C	NULL		NULL	081307652	1176023	POLYSENTRY INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_9700_FA861221F0659_0_FA861221D0155_0	CONT_AWD_FA861221F0659_9700_FA861221D0155_9700	1000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	DC	NULL		NULL		NULL	081307652	1176023	POLYSENTRY INC	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0155_0_-NONE-_-NONE-	CONT_IDV_FA861221D0155_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	CA	943057408	USA	CA	USA	C	NULL		NULL	087917164	1177285	GEOSITE INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0579_0_FA861221D0079_0	CONT_AWD_FA861221F0579_9700_FA861221D0079_9700	2390.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	087917164	1177285	GEOSITE INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0079_0_-NONE-_-NONE-	CONT_IDV_FA861221D0079_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	087917164	1177285	GEOSITE INC.	NULL	GFP MOD	9700_-NONE-_FA861221D0079_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0079_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	968003587	1190937	RHOMBUS POWER, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0083_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0083_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	CA	NULL		NULL		NULL	968003587	1190937	RHOMBUS POWER, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_-NONE-_FA861221D0083_0_-NONE-_-NONE-	CONT_IDV_FA861221D0083_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	100+ Offers	Z	D	N	FFP	Small	X	USA	CA	940350001	USA	CA	USA	C	NULL		NULL	968003587	1190937	RHOMBUS POWER, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM	9700_9700_FA861221F0583_0_FA861221D0083_0	CONT_AWD_FA861221F0583_9700_FA861221D0083_9700	3800.0000	1
2020	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AD93	Other R&D and Knowledge Based	2255		MULTIPLE AWARD IDC	Limited Competition with multiple offers	25-99 Offers	Z	D	0	FFP	Small	X	USA	VA	201487008	USA	VA	USA	C	NULL		NULL	969168942	1191089	VIVSOFT TECHNOLOGIES LLC	NULL	PROGRAM OVERVIEW	9700_9700_FA861220F0575_0_FA861220D0075_0	CONT_AWD_FA861220F0575_9700_FA861220D0075_9700	2000.0000	1
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	NY	NULL		NULL		NULL	051550991	1192806	AEROCINE VENTURES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEMS	9700_-NONE-_FA861221D0102_P00001_-NONE-_-NONE-	CONT_IDV_FA861221D0102_9700	0.0000	NULL
2021	5700	FA8612	FA8612  AFLCMC PZP ABMS	DEPT OF THE AIR FORCE	5700	F4FDAQ	AC13	Aircraft	2254		NULL	Limited Competition with multiple offers (Overrode blank Fair Opportunity)	100+ Offers		D	N	FFP	Small	X	NULL			USA	NY	NULL		NULL		NULL	051550991	1192806	AEROCINE VENTURES, INC.	NULL	ADVANCED BATTLE MANAGEMENT SYSTEM SUPPORT - MULTIPLE AWARD IDIQ	9700_-NONE-_FA861221D0102_P00002_-NONE-_-NONE-	CONT_IDV_FA861221D0102_9700	0.0000	NULL
