"CSIScontractID","Action_Obligation","IsClosed","IsTerminated","LastCurrentCompletionDate","MinOfSignedDate","MaxBoostDate","MinOfEffectiveDate","IsComplete","StartFiscal_Year","topContractingOfficeAgencyID","topContractingOfficeID","topProductOrServiceCode","topPrincipalNAICScode","AgencyID","Customer","SubCustomer","UnmodifiedDays","qDuration","qLowCeiling","qHighCeiling","UnmodifiedContractObligatedAmount","UnmodifiedBase","UnmodifiedCeiling","UnmodifiedCurrentCompletionDate","UnmodifiedUltimateCompletionDate","UnmodifiedLastDateToOrder","IsModified","ChangeOrderBaseAndAllOptionsValue","SumOfisNewWork","NewWorkBaseAndAllOptionsValue","qNChg","pChangeOrderUnmodifiedBaseAndAll","CBre","qCRais","PlaceCountryISO3","UnmodifiedPlaceCountryISO3","AnyPlaceInternational","PlatformPortfolio","UnmodifiedPlatformPortfolio","ProductOrServiceArea","UnmodifiedProductOrServiceArea","SimpleArea","UnmodifiedSimpleArea","ObligatedAmountIsProducts","ObligatedAmountIsServices","ObligatedAmountIsRnD","UnmodifiedNumberOfOffersReceived","UnmodifiedIsFullAndOpen","UnmodifiedIsSomeCompetition","UnmodifiedIsOnlyOneSource","UnmodifiedIsUrgency","IsFullAndOpen","IsSomeCompetition","ObligatedAmountIsSomeCompetition","IsOnlyOneSource","IsFollowonToCompetedAction","IsIDV","Offr","Comp","EffComp","Urg","Veh","IsIncentive","FxCb","Fee","IsUCA","UnmodifiedIsUCA","UCA","SumOfisChangeOrder","ChangeOrderCeilingGrowth","ChangeOrderCeilingRescision","SteadyScopeCeilingModification","AdminCeilingModification","EndingCeilingModification","OtherCeilingModification","p_CBre","Why_Outlier","p_ChangeOrderCeilingGrowth"
3022256,13373,0,0,2011-02-04,2010-02-24,2010-08-19,2010-02-24,1,2010,"1700","N00104","4130","333415","1700","Defense","Navy",210.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1024,1024,1024,2010-09-22,2010-09-22,NA,TRUE,12349,0,0,"   1",12.0595703125,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",13373,NA,NA,1,0,0,1,0,0,0,NA,1,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,12349,0,0,0,0,0,13.05859375,"Obligations at least half Orig+CRai",13.05859375
60905466,93324,0,0,2016-03-02,2015-04-17,2015-05-05,2015-04-17,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",322.041666666667,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",2790,2790,2790,2016-03-03,2016-03-03,NA,TRUE,90534,0,0,"   1",32.4494623655914,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,93324,NA,5,0,1,NA,0,0,1,93324,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,90534,0,0,0,0,0,33.4491039426523,"Obligations at least half Orig+CRai",33.4491039426523
63853202,107779.6531,0,0,2016-03-18,2016-02-15,2016-02-18,2016-02-15,1,2016,"97AS","SPE4A6","6830","325120","97AS","Defense","DLA",15,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",106.2,106.2,106.2,2016-02-29,2016-02-29,NA,TRUE,107673.4531,0,0,"   2",1013.87432297552,"Ceiling Breach","[ 0.150,   Inf]","ARE","ARE","Any International","Other Products","Other Products","Other","Other","Products","Products",107779.6531,NA,NA,2,1,1,NA,0,1,1,107779.6531,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","Other Fee",NA,NA,NA,2,107673.4531,0,0,0,0,0,1014.86490677966,"Obligations at least half Orig+CRai",1014.86490677966
28109614,20790418.9,0,0,2016-07-19,2014-01-15,2016-05-19,2014-01-15,1,2014,"2100","W15P7T","D399","334220","2100","Defense","Army",1,"[0 months,~2 months)","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",1e+05,1e+05,1e+05,2014-01-15,2014-01-15,NA,TRUE,19140727.94,1,1e+06,"[   3,3316]",191.4072794,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,20790418.9,NA,2,1,1,NA,0,1,1,20790418.9,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",10,21015499.6,-1874771.66,25842375.98,0,0,0,211.154986,"Obligations at least half Orig+CRai",211.154986
24834780,41627.5499,0,0,2011-06-30,2010-06-10,2010-12-06,2010-06-10,1,2010,"2100","W912J2","R699","561210","2100","Defense","Army",191.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1144.4,1144.4,1144.4,2010-12-17,2010-12-17,NA,TRUE,17309.0503,0,0,"   2",15.1250002621461,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,41627.5499,NA,1,0,0,1,0,0,0,NA,1,NA,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,17309.0503,0,23174.0996,0,0,0,16.1241264418036,"Obligations at least half Orig+CRai",16.1241264418036
63283769,522.18,0,0,2016-11-07,2015-12-28,2016-01-04,2015-12-28,1,2016,"97AS","SP4520","S222","562211","97AS","Defense","DLA",320,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",10.46,10.46,10.46,2016-11-11,2016-11-11,NA,TRUE,511.72,0,0,"   1",48.9216061185468,"Ceiling Breach","[ 0.150,   Inf]","GBR","GBR","Any International","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,522.18,NA,3,1,1,NA,0,1,1,522.18,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",NA,NA,NA,1,511.72,0,0,0,0,0,49.8260038240918,"Obligations at least half Orig+CRai",49.8260038240918
27234155,44066.94,0,0,2015-04-23,2013-12-11,2014-10-09,2013-12-11,1,2014,"1700","N00104","5925","335313","1700","Defense","Navy",152.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3500,3500,3500,2014-05-12,2014-05-12,NA,TRUE,40566.94,0,0,"   1",11.5905542857143,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",44066.94,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,40566.94,0,0,0,0,0,12.5902685714286,"Obligations at least half Orig+CRai",12.5902685714286
9871608,145876.4112,0,0,2010-01-13,2008-07-03,2009-07-29,2008-07-03,1,2008,"5700","FA9401","R799","561210","5700","Defense","Air Force",95,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3797.8799,3797.8799,3797.8799,2008-10-05,2008-10-05,NA,TRUE,130143.7715,0,0,"[   3,3316]",34.2674794692692,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,145876.4112,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","Award Fee",0,0,"Not UCA",3,130143.7715,0,11934.7598,0,0,0,35.2672161644711,"Obligations at least half Orig+CRai",35.2672161644711
8635804,129624,0,0,2011-12-30,2011-08-22,2011-11-16,2011-08-19,1,2011,"2100","W91QV1","Z125","481211","2100","Defense","Army",17,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",8700,8700,8700,2011-09-07,2011-09-07,NA,TRUE,120924,0,0,"   1",13.8993103448276,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Aircraft","Aircraft","FRS&C","FRS&C","Services","Services",NA,129624,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,120924,0,0,0,0,0,14.8991954022989,"Obligations at least half Orig+CRai",14.8991954022989
27099387,15389.04,0,0,2015-06-05,2013-09-23,2014-07-22,2013-09-23,1,2013,"1700","N00104","5925","335313","1700","Defense","Navy",121.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1080,1080,1080,2014-01-21,2014-01-21,NA,TRUE,14309.04,0,0,"[   3,3316]",13.2491111111111,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Electronics & Communications","Electronics & Communications","Products","Products",15389.04,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",3,20885.88,-6576.84,0,0,0,0,20.3378518518519,"Obligations at least half Orig+CRai",20.3378518518519
3031984,90414,0,0,2014-01-31,2011-12-08,2013-05-24,2011-12-08,1,2012,"1700","N00104","4820","332911","1700","Defense","Navy",120.958333333333,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",6000,6000,6000,2012-04-06,2012-04-06,NA,TRUE,84414,0,0,"   1",14.069,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",90414,NA,NA,1,0,1,NA,0,0,1,90414,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",NA,1,"UCA",1,84414,0,0,0,0,0,15.0688333333333,"Obligations at least half Orig+CRai",15.0688333333333
25037169,100556.9609,0,0,2009-07-10,2008-10-28,2009-07-10,2008-09-22,1,2009,"2100","W9124B","D304","517212","2100","Defense","Army",338,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2009-09-30,2009-09-30,NA,TRUE,88106.9609,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,100556.9609,NA,1,0,1,0,0,0,1,100556.9609,0,NA,"IDV","1","Comp.","1 Offer","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,88106.9609,0,12450,0,0,0,Inf,"No Unmodified Ceiling",Inf
62240521,60400,0,0,2016-05-27,2015-09-09,2015-09-09,2015-09-09,1,2015,"1700","N00104","4320","333911","1700","Defense","Navy",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,60400,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines",NA,"Other",NA,"Products",NA,60400,NA,NA,1,NA,0,NA,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,60400,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
24777978,32852171,0,0,2015-12-27,2010-06-28,2015-04-24,2010-06-28,1,2010,"2100","W912DQ","F108","562910","2100","Defense","Army",1826,"(~2 years+]","[1.5e+04,1.0e+05)","[1.5e+04,1.0e+05)",78258,78258,78258,2015-06-27,2015-06-27,NA,TRUE,18443253,6,7700000,"[   3,3316]",235.672429655754,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,32852171,NA,4,0,1,0,0,0,1,32852171,0,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",3,18443253,0,14330660,0,0,0,236.672416877508,"Obligations at least half Orig+CRai",236.672416877508
3519019,6948,0,0,2009-12-01,2009-08-22,2009-09-25,2009-08-14,1,2009,"1700","N65236","7035","334119","1700","Defense","Navy",102.041666666667,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",450,450,450,2009-12-01,2009-12-01,NA,TRUE,6498,0,0,"   1",14.44,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","Electronics & Communications","Electronics & Communications","Products","Products",6948,NA,NA,1,0,0,0,1,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Urgency Except.","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,6498,0,0,0,0,0,15.4377777777778,"Obligations at least half Orig+CRai",15.4377777777778
26396567,2272803.8025,0,0,2014-09-30,2013-09-26,2014-09-11,2013-09-26,1,2013,"1700","N62649","J020","336611","1700","Defense","Navy",370,"(~1 year,~2 years]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,1,1,2014-09-30,2014-09-30,NA,TRUE,2272802.8025,0,0,"[   3,3316]",2272802.8025,"Ceiling Breach","[ 0.150,   Inf]","JPN","JPN","Any International","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,2272803.8025,NA,1,1,1,NA,0,1,1,2272803.8025,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",1,"Cost-Based","Incentive",0,0,"Not UCA",4,2783721.99,-510919.1875,0,0,0,0,2783721.99,"Obligations at least half Orig+CRai",2783721.99
19240261,23175.1309,0,0,2007-09-14,2007-07-27,2007-09-24,2007-08-09,1,2007,"1700","N40027","J998","336611","1700","Defense","Navy",43,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2007-09-07,2007-09-07,NA,TRUE,22857.1309,1,318,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","ERS","ERS","Services","Services",NA,23175.1309,NA,3,1,1,NA,0,1,1,23175.1309,NA,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",3,22857.1309,0,318,0,0,0,Inf,"No Unmodified Ceiling",Inf
18883209,178997.935,0,0,2009-06-27,2008-09-19,2009-05-29,2008-09-19,1,2008,"1700","N00253","L099","541990","1700","Defense","Navy",15,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",790.64,790.64,790.64,2008-10-03,2008-10-03,NA,TRUE,178247.295,0,0,"[   3,3316]",225.446846858241,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","PAMS","PAMS","Services","Services",NA,178997.935,NA,2,1,1,NA,0,1,1,178997.935,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",7,211432.2246,-33184.9296,0,-40,0,0,268.41781923505,"Obligations at least half Orig+CRai",268.41781923505
62236822,105650,0,0,2016-05-31,2015-05-11,2015-12-10,2015-05-11,1,2015,"1700","N00104","4140","333413","1700","Defense","Navy",261.041666666667,"[~7 months-~1 year]","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3900,3900,3900,2016-01-26,2016-01-26,NA,TRUE,101750,0,0,"   1",26.0897435897436,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Ships & Submarines","Ships & Submarines","Other","Other","Products","Products",105650,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,101750,0,0,0,0,0,27.0894871794872,"Obligations at least half Orig+CRai",27.0894871794872
28284652,40099.33,0,0,2014-02-28,2014-01-16,2014-03-11,2014-01-16,1,2014,"2100","W15QKN","S203","722310","2100","Defense","Army",31,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",3375.36,3375.36,3375.36,2014-02-15,2014-02-15,NA,TRUE,36723.97,0,0,"   1",10.8800157612818,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,40099.33,NA,7,0,1,NA,0,0,1,40099.33,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,36723.97,0,0,0,0,0,11.879719496587,"Obligations at least half Orig+CRai",11.879719496587
27598007,146374.35,0,0,2014-09-30,2014-08-12,2014-09-26,2014-08-11,1,2014,"2100","W91364","7110","337214","2100","Defense","Army",50,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",9362,9362,9362,2014-09-30,2014-09-30,NA,TRUE,103387.52,0,0,"[   3,3316]",11.0433155308695,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","Other","Other","Products","Products",146374.35,NA,NA,1,0,0,0,0,0,0,NA,0,0,"def_detail/Pur","1","No Comp.","No Comp.","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",4,103387.52,0,33624.83,0,0,0,12.0432087160863,"Obligations at least half Orig+CRai",12.0432087160863
7910481,37450,0,0,2010-06-30,2009-04-07,2010-03-09,2009-04-07,1,2009,"2100","W25G1V","AD21","333999","2100","Defense","Army",9,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",250,250,250,2009-04-15,2009-04-15,NA,TRUE,19400,0,0,"   1",77.6,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","R&D","R&D","R&D","R&D",NA,NA,37450,1,1,1,NA,0,1,1,37450,NA,NA,"def_detail/Pur","1","Comp.","1 Offer","Not Urgency","Def/Pur",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,19400,0,0,17800,0,0,78.596,"Obligations at least half Orig+CRai",78.596
60360839,1540773.25,0,0,2016-07-13,2014-12-18,2016-02-25,2014-12-18,1,2015,"2100","W31P4Q","6625","334515","2100","Defense","Army",512.958333333333,"(~1 year,~2 years]","[1.0e+06,3.0e+07)","[1.0e+06,1.0e+07)",1540773.25,1540773.25,1540773.25,2016-05-13,2016-05-13,NA,TRUE,30068188,0,0,"   1",19.5149987189874,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","Other","Other","Products","Products",1540773.25,NA,NA,5,1,1,NA,0,1,1,1540773.25,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,30068188,0,0,0,0,0,20.5149980699626,"Other Unexplained 10x Ceiling Breach",20.5149980699626
24774923,3090179.6914,0,0,2008-08-31,2007-06-19,2010-09-28,2007-06-19,1,2007,"2100","W9128F","Z300","237990","2100","Defense","Army",409,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",149821,149821,149821,2008-07-31,2008-07-31,NA,TRUE,2891073,0,0,"   1",19.2968475714352,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","FRS&C","FRS&C","Services","Services",NA,3090179.6914,NA,2,0,1,0,0,0,1,3090179.6914,0,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,2891073,0,49285.6914,0,0,0,20.2968408968035,"Obligations at least half Orig+CRai",20.2968408968035
10038403,155511,0,0,2008-09-25,2007-08-01,2007-11-21,2007-07-31,1,2007,"5700","FA7014","R499","541611","5700","Defense","Air Force",86,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",12930,12930,12930,2007-10-25,2007-10-25,NA,TRUE,142581,0,0,"   2",11.0271461716937,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,155511,NA,1,0,0,0,0,0,0,NA,0,0,"IDV","1","No Comp.","No Comp.","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,142581,0,0,0,0,0,12.0270688321732,"Obligations at least half Orig+CRai",12.0270688321732
9302019,1117538,0,0,2007-10-30,2007-04-09,2007-07-23,2007-04-05,1,2007,"2100","W912DY","R425","236220","2100","Defense","Army",5,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",374,374,374,2007-04-13,2007-04-13,NA,TRUE,1117164,0,0,"   2",2987.06951871658,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other R&D and Knowledge Based","Other R&D and Knowledge Based","PAMS","PAMS","Services","Services",NA,1117538,NA,3,0,1,0,0,0,1,1117538,0,NA,"IDV","3-4","Comp.","2+ Offers","Not Urgency","MULTIPLE AWARD IDC",0,"Combination or Other","Combination",0,0,"Not UCA",2,1117164,0,0,0,0,0,2988.06684491979,"Obligations at least half Orig+CRai",2988.06684491979
24597030,20690811.7993,1,0,2014-03-31,2012-04-27,2014-01-07,2012-05-01,1,2012,"2100","W900KK","J069","541330","2100","Defense","Army",369,"(~1 year,~2 years]","[1.0e+05,1.0e+06)","[1.0e+05,1.0e+06)",529879.6875,816649,816649,2013-04-30,2013-04-30,NA,TRUE,11494597.62,20,9570701.03,"[   3,3316]",14.0753219804347,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Services","Other Services","ERS","ERS","Services","Services",NA,20690811.7993,NA,2,1,1,NA,0,1,1,20690811.7993,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",13,11494597.62,0,9229316.655,0,-230368.029,60804,15.0753207559184,"Obligations at least half Orig+CRai",15.0753207559184
24865259,222467.2006,1,0,2013-08-06,2011-04-05,2012-03-03,2011-04-04,1,2011,"2100","W912P8","C211","541330","2100","Defense","Army",87,"[~2 months,~7 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",5301.5,5301.5,5301.5,2011-06-30,2011-06-30,NA,TRUE,74970.4922,6,157613.6484,"   1",14.1413736112421,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction","Facilities and Construction","PAMS","PAMS","Services","Services",NA,222467.2006,NA,25,1,1,NA,0,1,1,222467.2006,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,74970.4922,0,157613.6484,0,-15418.44,0,15.1411849853815,"Obligations at least half Orig+CRai",15.1411849853815
18194220,0,0,0,2011-05-27,2011-05-09,2012-01-13,2011-05-09,1,2011,"97AK","HC1013","D399","517110","97AK","Defense","Other DoD",9,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2011-05-17,2011-05-17,NA,TRUE,2681.4399,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,0,NA,2,1,1,NA,0,1,1,0,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,2681.4399,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
25880693,4505450,0,0,2015-06-30,2013-06-19,2015-09-30,2013-06-19,1,2013,"1700","N61340","6910","333319","1700","Defense","Navy",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,15554,1,56288,"[   3,3316]",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Other Products",NA,"Other",NA,"Products",NA,4505450,NA,NA,1,NA,1,NA,0,1,1,4505450,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Cost-Based","Fixed Fee",0,0,"Not UCA",3,15554,0,56288,0,0,0,Inf,"No Unmodified Ceiling",Inf
18194273,3004.24,0,0,2011-06-22,2011-04-25,2011-09-21,2011-04-25,1,2011,"97AK","HC1013","D399","517110","97AK","Defense","Other DoD",18,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,2011-05-12,2011-05-12,NA,TRUE,3004.24,0,0,"   1",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","ICT","ICT","Services","Services",NA,3004.24,NA,2,1,1,NA,0,1,1,3004.24,NA,NA,"IDV","2","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,3004.24,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
60615763,445,0,0,2015-12-01,2015-02-04,2015-02-09,2015-02-04,1,2015,"97AS","SP4500","S222","562211","97AS","Defense","DLA",NA,NA,"[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",0,0,0,NA,NA,NA,TRUE,445,0,0,"   2",Inf,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Facilities and Construction",NA,"FRS&C",NA,"Services",NA,NA,445,NA,5,NA,1,NA,0,0,1,445,NA,NA,"IDV","5+","Comp.","2+ Offers","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",2,445,0,0,0,0,0,Inf,"No Unmodified Ceiling",Inf
18782349,24266,0,0,2010-10-20,2010-03-02,2010-04-01,2010-03-02,1,2010,"1700","N00164","5999","334220","1700","Defense","Navy",23.9583333333333,"[0 months,~2 months)","[0.0e+00,1.5e+04)","[0.0e+00,1.5e+04)",1575,1575,1575,2010-03-25,2010-03-25,NA,TRUE,22691,0,0,"   1",14.4069841269841,"Ceiling Breach","[ 0.150,   Inf]","USA","USA","Just U.S.","Electronics, Comms, & Sensors","Electronics, Comms, & Sensors","Electronics & Communications","Electronics & Communications","Products","Products",24266,NA,NA,1,1,1,NA,0,1,1,24266,NA,NA,"IDV","1","Comp.","1 Offer","Not Urgency","SINGLE AWARD IDC",0,"Fixed-Price","FFP or No Fee",0,0,"Not UCA",1,22691,0,0,0,0,0,15.4063492063492,"Obligations at least half Orig+CRai",15.4063492063492
