Fiscal_year,Vendor,StandardizedTopContractor,ContractorDisplayName,Small,jointventure,warningflag,UnknownCompany,Top100Federal,fundedbyforeignentity,isforeignownedandlocated,isforeigngovernment,isinternationalorganization,organizationaltype,PlaceCountryText,OriginIsUnitedStates,OriginCountryText,VendorIsUnitedStates,VendorCountryText,placeofmanufactureText,vendorcountrycode,SumOfnumberOfActions,SumOfobligatedAmount
2001,600024012,PLASTOKIT,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,1485285
2001,600024863,RAFAEL ARMAMENT DEVELOPMENT AU,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,122686
2001,600437610,"RAFAEL, ARMAMENT DEVELOPMENT A",All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,5,1111233
2001,532663903,RINA KAKIMIAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,84000
2001,600041321,RSL ELECTRONICS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,32152
2001,787545789,RSL ELECTRONICS USA,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,1,52250
2001,600155857,S MADANES INSURANCE AGENCY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,2,19000
2001,600026389,SASSOWER J,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,146000
2001,600027056,SHEBA MEDICAL CENTER,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,30000
2001,600027056,SHEBA MEDICAL CENTER,All Other,0,NULL,1,NULL,NULL,,0,1,0,FOREIGN GOVERNMENT,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,994000
2001,954614558,SHTICHEN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,0,UNITED STATES,1,ISRAEL,NULL,ISRAEL,1,28000
2001,514795996,SIGMA MOTORS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,0,UNITED STATES,1,ISRAEL,NULL,ISRAEL,1,28000
2001,514795996,SIGMA MOTORS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,0,UNITED STATES,1,ISRAEL,NULL,ISRAEL,1,37000
2001,600149116,SOLEL BONEH BUILDING & INFRAST,600149116^,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,39129844
2001,600028641,TADIRAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,NOT A MANUFACTURED END PRODUCT,,12,2976790
2001,999938038,TADIRAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,1,,"PERFORMED OR MANUFACTURED IN US, BUT SERVICES PERFORMED BY A FOREIGN CONCERN OR MORE THAN 50% FOREIGN CONTENT",,1,1099935
2001,514472133,TADIRAN ELECTRONIC SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,149944
2001,600133854,TECHNION R & D FOUNDATION,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,100000
2001,288639081,TEL AVIV UNIVERSITY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,40000
2001,600048417,TEL AVIV UNIVERSITY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,33000
2001,600048417,TEL AVIV UNIVERSITY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,2,0
2001,600029482,TELKOOR,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,480000
2001,600030407,URDAN INDUSTRIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,2732940
2001,600031165,YAANA SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,156348
2001,600740534,YAHEL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,73000
2002,Foreign Contractor,NULL,All Other,0,0,0,1,0,,0,0,0,,NULL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,1,336510
2002,Foreign Contractor,NULL,All Other,0,0,0,1,0,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,21,1268000
2002,ABB SUSA/A ARENSON [Joint Venture - ABB/A. Arenson],NULL,All Other,0,1,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,3,202582
2002,American Red Cross,NULL,All Other,0,0,0,0,0,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,152000
2002,DELL,NULL,Dell,0,0,0,0,1,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,132000
2002,GENERAL ELECTRIC,NULL,General Electric,0,0,0,0,1,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,3,1803259
2002,ISRAEL AIRCRAFT INDUSTRIES,NULL,All Other,0,0,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,3,2538218
2002,KPMG,NULL,All Other,0,0,0,0,0,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,122000
2002,LOCKHEED MARTIN,NULL,Lockheed Martin,0,0,0,0,1,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,26
2002,NORTHROP GRUMMAN,NULL,Northrop Grumman,0,0,0,0,1,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,1000
2002,SAIC,NULL,SAIC,0,0,0,0,1,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,1330000
2002,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,,0,0,0,,CANADA,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,164241
2002,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,9,988643
2002,TRACOR,NULL,All Other,0,0,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,3,490754
2002,600213169,AL BEN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,68000
2002,600748180,AMIR MANN AMI SHINAR,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,3,1834000
2002,7123065,AMPOL SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,1,38900
2002,946766730,APPLIED SPECTRAL IMAGING,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,48000
2002,600151955,ASSOCIATED STEEL FOUNDRIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,121288
2002,514858380,AUTO RAD,All Other,0,NULL,1,NULL,NULL,,0,0,0,,JAPAN,1,JAPAN,1,ISRAEL,NULL,ISRAEL,1,31000
2002,957709892,AUTOMATION CREATIONS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,188000
2002,600748008,AVI ALL FOR YOUTH,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,2,38000
2002,600748115,BARKAI ADAM ENGINEERING,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,28000
2002,600740716,BAUMER & MODEL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,180000
2002,537603359,BBC CHARTERING & LOGISTIC GMB,All Other,0,NULL,1,NULL,NULL,,0,0,0,,NORWAY,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,225000
2002,600039994,BEN GURION UNIVERSITY OF THE N,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,63750
2002,531883924,BITUHIT INSURANCE AGENCY SCHWA,All Other,0,NULL,1,NULL,NULL,,0,0,0,,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2002,531883924,BITUHIT INSURANCE AGENCY SCHWA,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,8,301000
2002,600014492,BLADES TECHNOLOGIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,18,8167050
2002,600015853,CAMTEK SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,71410
2002,15545127,CC INTELLIGENT SOLUTIONS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,140
2002,600143978,CHEMTRONICS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,-112400
2002,797414711,COMVERSE GOVERNMENT SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,5,903000
2002,514606110,CROWNE PLAZA TEL AVIV HOTEL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,27000
2002,600117592,CYCLONE AVIATION PRODUCTS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,15,9187809
2002,600117592,CYCLONE AVIATION PRODUCTS,All Other,0,NULL,1,NULL,NULL,X,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,MFG OUTSIDE U.S. - QUALIFYING COUNTRY (DOD ONLY),ISR: ISRAEL,1,152505
2002,618193213,DANIEL J KEATING COMPANY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,2,30000
2002,600007637,DORI U ENGINEERING WORKS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,32799000
2002,600016000,ELCO INDUSTRIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,1400000
2002,600058135,ELDAN RENT A CARLTD,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,51000
2002,600008866,ELISRA ELECTRONIC SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2002,600459671,ES SHIMRON I MOLHO PERSKY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,62000
2002,514902436,ESHET AIR CONDITIONING,All Other,0,NULL,1,NULL,NULL,,0,0,0,,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2002,514902436,ESHET AIR CONDITIONING,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,1000
2002,954618617,FOREIGN CONTRACTOR CONSOLIDATE,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,1,8950
2002,600409429,GLOBUS PACKING & INTERNATIONAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,120000
2002,21558296,GROWEST SALES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,71000
2002,514608983,HISTOUR ALTIV,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,0,UNITED STATES,1,ISRAEL,NULL,ISRAEL,1,600000
2002,49998594,HOLLAND GARDEN NURSERIES & LAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,2,29000
2002,618404321,IMI SERVICES USA,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,2,79000
2002,600014914,ISRAEL INSTITUTE FOR BIOLOGICA,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,126070
2002,600065049,ISRAEL MILITARY INDUSTRIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,6,14952300
2002,600090286,KINETICS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,3,669891
2002,600740948,KIOSK YOSEF HAMATI,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,75000
2002,600748065,KITON RESTAURANT,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,48000
2002,600740567,KOCHVEY HARECHEV,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,0,UNITED STATES,1,ISRAEL,NULL,ISRAEL,1,44000
2002,600132815,LAUFER AVIATION,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,289044
2002,939721601,LEGARZA EXPLORATION,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,2,39000
2002,6798417,M GORDON CONSTRUCTION,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,4,-920000
2002,600748123,MEGUREI CARMIT RISHON LEZION M,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,35000
2002,600740419,MENAHEM ARAZY PAINTERS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,40000
2002,608561015,MISTRAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,1,28601
2002,600020671,MIVNEH TAMAM,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,-108515
2002,600740625,MOSHAV BEIT NEHEMIA,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,0,UNITED STATES,1,ISRAEL,NULL,ISRAEL,1,60000
2002,600748032,MV DR BLOCH INTERNATIONAL M,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,91000
2002,532149523,NANONICS IMAGING,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,109819
2002,600740336,NAZARETH SWIMMING POOL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,151740
2002,600748016,NO DATA FROM D & B,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,NULL,,1,28000
2002,600748024,NO DATA FROM D & B,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,NULL,,1,42000
2002,600284152,PACIFIC VEHICLES IMPORTERS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,JAPAN,1,ISRAEL,NULL,ISRAEL,2,42000
2002,963008230,PGSUS LIMITED LIABILITY COMPAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,MFG IN U.S.,UNITED STATES,10,11854212
2002,623448073,POLYCOM,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,203000
2002,600024863,RAFAEL ARMAMENT DEVELOPMENT AU,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,149400
2002,600437610,"RAFAEL, ARMAMENT DEVELOPMENT A",All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,4,8475966
2002,532137775,RELLI TECHNOLOGYLTD,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,39600
2002,787545789,RSL ELECTRONICS USA,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,1,1144800
2002,600026389,SASSOWER J,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,146000
2002,600027056,SHEBA MEDICAL CENTER,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,30000
2002,999083306,SHEMER MICHAEL GARDENERS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2002,999083306,SHEMER MICHAEL GARDENERS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,3,5000
2002,954614558,SHTICHEN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,28000
2002,600740641,SIGMA MOTORS LTD/UMI ISRAEL,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,0,UNITED STATES,1,ISRAEL,NULL,ISRAEL,1,48000
2002,600748057,SISMAN GROCERY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,GERMANY,1,ISRAEL,NULL,ISRAEL,1,32000
2002,600149116,SOLEL BONEH BUILDING & INFRAST,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,173953
2002,156992745,SPECTRUM SYSTEMS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,61000
2002,119285109,SYSOREX FEDERAL,All Other,0,NULL,1,NULL,NULL,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,65000
2002,600028641,TADIRAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,NOT A MANUFACTURED END PRODUCT,,8,3258132
2002,999938038,TADIRAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,1,,"PERFORMED OR MANUFACTURED IN US, BUT SERVICES PERFORMED BY A FOREIGN CONCERN OR MORE THAN 50% FOREIGN CONTENT",,1,7453962
2002,600043939,TECHNION ISRAEL INSTITUTE OF T,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,,1,ISRAEL,NULL,ISRAEL,1,42000
2002,600043939,TECHNION ISRAEL INSTITUTE OF T,All Other,0,NULL,1,NULL,NULL,,0,0,0,,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2002,600133854,TECHNION R & D FOUNDATION,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,64000
2002,600048417,TEL AVIV UNIVERSITY,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,3,100000
2002,600029482,TELKOOR POWER SUPPLIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,1,1365175
2002,600030407,URDAN INDUSTRIES,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,6,1130663
2002,189261782,VERSAMED,All Other,0,NULL,1,NULL,NULL,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,176000
2002,600055594,WALES WEAPON SYSTEMS ENGINEERING & LOGISTICS,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,PERFORMED OR MANUFACTURED OUTSIDE US,ISRAEL,1,1510670
2002,999959869,WEIZMAN,All Other,0,NULL,1,NULL,NULL,,0,0,0,,ISRAEL,1,ISRAEL,1,ISRAEL,NULL,ISRAEL,1,52000
2003,Foreign Contractor,NULL,All Other,0,0,0,1,0,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,8,225478
2003,ABB SUSA/A ARENSON [Joint Venture - ABB/A. Arenson],NULL,All Other,0,1,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,8,560512
2003,CANADIAN COMMERCIAL CORPORATION,NULL,All Other,0,0,0,0,0,,0,0,0,,CANADA,1,ISRAEL,1,CANADA,PERFORMED OR MANUFACTURED OUTSIDE US,CANADA,1,1097596
2003,DYNAMICS RESEARCH,NULL,All Other,0,0,0,0,0,,0,0,0,CORPORATE NOT TAX EXEMPT,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,195000
2003,ELBIT SYSTEMS,NULL,All Other,0,0,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,15,1249675
2003,GENERAL ELECTRIC,NULL,General Electric,0,0,0,0,1,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,33620
2003,HILLENBRAND IND,NULL,All Other,0,0,0,0,0,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,41003
2003,INST OF LIFE SCI HEBREW UNIV,NULL,All Other,0,0,0,0,0,,0,0,0,,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2003,INST OF LIFE SCI HEBREW UNIV,NULL,All Other,0,0,0,0,0,,0,0,0,,ISRAEL,1,,1,ISRAEL,NULL,ISRAEL,1,25000
2003,ISRAEL AIRCRAFT INDUSTRIES,NULL,All Other,0,0,0,0,0,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,57000
2003,ISRAEL AIRCRAFT INDUSTRIES,NULL,All Other,0,0,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,14,9890641
2003,ISRAEL AIRCRAFT INDUSTRIES,NULL,All Other,0,0,0,0,0,,1,0,1,INTERNATIONAL ORG,,1,,1,ISRAEL,NULL,ISRAEL,0,0
2003,ISRAEL AIRCRAFT INDUSTRIES,NULL,All Other,0,0,0,0,0,,1,0,1,INTERNATIONAL ORG,ISRAEL,1,ISRAEL,1,ISRAEL,PERFORMED OR MANUFACTURED OUTSIDE US,ISRAEL,2,810594
2003,ISRAEL AIRCRAFT INDUSTRIES,NULL,All Other,0,0,0,0,0,X,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,2,424996
2003,JJMA,NULL,All Other,0,0,0,0,0,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,3,127926.1797
2003,LOCKHEED MARTIN,NULL,Lockheed Martin,0,0,0,0,1,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,1,894380
2003,NORTHROP GRUMMAN,NULL,Northrop Grumman,0,0,0,0,1,,0,0,0,,UNITED STATES,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,1,226080
2003,NOVA GROUP,NULL,All Other,0,0,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,PERFORMED OR MANUFACTURED OUTSIDE US,UNITED STATES,2,50000
2003,TAT TECHNOLOGIES,NULL,All Other,0,0,0,0,0,,0,0,0,,ISRAEL,1,ISRAEL,1,,PERFORMED OR MANUFACTURED OUTSIDE US,,19,2839301
2003,TEXTRON,NULL,Textron,0,0,0,0,1,,0,0,0,,ISRAEL,1,ISRAEL,0,UNITED STATES,NULL,UNITED STATES,2,16574
