CSIStransactionID	CSIScontractID	fiscal_year	Customer	SubCustomer	ServicesCategory	PlatformPortfolio	ProductOrServiceCodeText	VendorSize	CompetitionClassification	ClassifyNumberOfOffers	includesMOSA	projectname	obligatedAmount	numberOfActions
40715983	26819895	1993	Defense	Other DoD	Products	Electronics, Comms, & Sensors	TELEPHONE AND TELEGRAPH EQUIPMENT	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	79542.0000	NULL
94485838	72240123	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	68652.5938	1
2761214	18684131	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-8632.0000	1
19307336	18684299	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
94412834	72187274	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Unlabeled: No competition; multiple offers	Unlabeled: No competition; multiple offers	1	LCS 	0.0000	1
15542799	18800833	2010	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	-1200000.0000	1
23618690	18686824	2010	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (BASIC)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	518106.0000	1
11842381	18684297	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	50000.0000	1
38171821	26819895	1993	Defense	Other DoD	Products	Electronics, Comms, & Sensors	TELEPHONE AND TELEGRAPH EQUIPMENT	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	1981417.0000	NULL
94485835	72240123	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	Two Offers	1	LCS 	67088.8594	1
27818457	18684200	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-56589.0000	1
17454814	18684275	2007	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	3500000.0000	1
40156236	26819895	1993	Defense	Other DoD	Products	Electronics, Comms, & Sensors	TELEPHONE AND TELEGRAPH EQUIPMENT	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	26430.0000	NULL
38638040	26819895	1993	Defense	Other DoD	ICT	Electronics, Comms, & Sensors	IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	-3000000.0000	NULL
12330137	18686825	2010	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (BASIC)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	6184178.0000	1
32742705	18684297	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	531944.0000	1
25605372	18684275	2007	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	250000.0000	1
31954918	18684107	2011	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
94485895	72240138	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Competition with single offer	One Offer	1	LCS 	40276.4609	1
94485832	72240122	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	155123.0000	1
29632536	19265830	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	2500.0000	1
7852961	18684114	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
38207112	26819895	1993	Defense	Other DoD	Products	Electronics, Comms, & Sensors	TELEPHONE AND TELEGRAPH EQUIPMENT	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	32767.0000	NULL
8316037	18684160	2011	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
14447384	18684136	2011	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
17750528	18684275	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-150000.0000	1
274733	18684255	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
41175910	26819895	1993	Defense	Other DoD	ICT	Electronics, Comms, & Sensors	IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	34318.0000	NULL
94485829	72240122	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	-12490.0000	1
26415566	18684279	2007	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
21024140	18684279	2007	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	20000.0000	1
37406733	26819895	1993	Defense	Other DoD	Products	Electronics, Comms, & Sensors	TELEPHONE AND TELEGRAPH EQUIPMENT	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	69813.0000	NULL
37735228	26819895	1993	Defense	Other DoD	ICT	Electronics, Comms, & Sensors	IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	26851.0000	NULL
1940308	18800833	2010	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	133061.0000	1
9465821	19265830	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	2827.0000	1
27575320	18684244	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	0.0000	1
11970690	18684130	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	195000.0000	1
32385671	18684241	2007	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-1164.0000	1
40832324	26819895	1993	Defense	Other DoD	ICT	Electronics, Comms, & Sensors	IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	111705.0000	NULL
40893486	26819895	1993	Defense	Other DoD	ICT	Electronics, Comms, & Sensors	IT AND TELECOM- OTHER IT AND TELECOMMUNICATIONS	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	800000.0000	NULL
94485826	72240122	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	Limited Competition with multiple offers	3-4 Offers	1	LCS 	4601860.0000	1
28675429	18800833	2010	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Medium <1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
7973490	18686822	2010	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (BASIC)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
16346578	18684107	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	145991.0000	1
9108126	18684275	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-150000.0000	1
16022285	18684248	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	100000.0000	1
94485866	72240128	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	No Competition (Only One Source Exception)	No competition	1	LCS 	102999.0000	1
5333974	18684192	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	6025.0000	1
23814235	18684111	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	215240.0000	1
37730333	26819895	1993	Defense	Other DoD	Products	Electronics, Comms, & Sensors	MISC COMMUNICATION EQ	Medium <1B	Limited Competition with multiple offers	Two Offers	1	1GDC	42829.0000	NULL
33520510	18684136	2010	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	347774.0000	1
33219443	18686822	2009	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (BASIC)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	2140000.0000	1
23660859	18684279	2007	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	300000.0000	1
94485863	72240128	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	No Competition (Only One Source Exception)	No competition	1	LCS 	84898.0000	1
24183099	18686824	2010	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (BASIC)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
19107599	18776985	2004	Defense	Navy	Products	Ships & Submarines	DEMOLITION MATERIALS	Medium <1B	No Competition (Other Exception)	No competition	1	LCS 	131650.0000	1
24451617	18686825	2010	Defense	Navy	R&D	Ships & Submarines	DEFENSE SHIPS (BASIC)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	8750000.0000	1
5795882	18684136	2008	Defense	Navy	Products	Ships & Submarines	SUBMARINES	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	SSN 774 	105000.0000	1
94485820	72240120	2018	Defense	Navy	ERS	Ships & Submarines	NON-NUCLEAR SHIP REPAIR (WEST)	Small	No Competition (Other Exception)	No competition	1	LCS 	45950.0000	1
23592289	18801207	2006	Defense	Navy	PAMS	Ships & Submarines	ENGINEERING AND TECHNICAL SERVICES	Large	Competition with single offer	One Offer	1	LCS 	95000.0000	1
59562973	63276085	2016	Defense	Navy	Products	Aircraft	MISCELLANEOUS AIRCRAFT ACCESSORIES AND COMPONENTS	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	94992080.0000	1
59061255	63196487	2016	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	6000000.0000	1
93412465	71246850	2018	Defense	Navy	Products	Ships & Submarines	TRAINING AIDS	Small	No Competition (Other Exception)	No competition	1	LCS 	0.0000	1
63264631	63196487	2016	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	0.0000	1
13200354	18973506	2011	Defense	Navy	R&D	Aircraft	DEFENSE AIRCRAFT (ENGINEERING)	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	BAMS 	0.0000	1
31248385	18801402	2005	Defense	Navy	R&D	Ships & Submarines	ENGINEERING (OPERATIONAL)	Medium <1B	Limited Competition with multiple offers	10-24 Offers	1	LCS 	70000.0000	1
32384524	18801402	2005	Defense	Navy	R&D	Ships & Submarines	ENGINEERING (OPERATIONAL)	Medium <1B	Limited Competition with multiple offers	10-24 Offers	1	LCS 	95000.0000	1
13344376	18846223	2011	Defense	Navy	Products	Ships & Submarines	OFFICE DEVICES AND ACCESSORIES	Large	Competition with single offer	One Offer	1	SSN 774 	3483.0000	1
30114004	18801402	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium <1B	Limited Competition with multiple offers	10-24 Offers	1	LCS 	75000.0000	1
20400238	18846086	2008	Defense	Navy	Products	Ships & Submarines	MISCELLANEOUS OFFICE MACHINES	Large	Competition with single offer	One Offer	1	SSN 774 	4112.0000	1
25577505	18846089	2011	Defense	Navy	Products	Ships & Submarines	OFFICE DEVICES AND ACCESSORIES	Large	Competition with single offer	One Offer	1	SSN 774 	13528.0000	1
4042646	18801402	2008	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium <1B	Limited Competition with multiple offers	10-24 Offers	1	LCS 	0.0000	1
69983502	18846086	2017	Defense	Navy	Products	Ships & Submarines	MISCELLANEOUS OFFICE MACHINES	Large	Competition with single offer	One Offer	1	SSN 774 	-1076.0000	1
31131087	18784213	2009	Defense	Navy	Products	Aircraft	SHIPBOARD ALARM AND SIGNAL SYSTEMS	Medium >1B	Limited Competition with multiple offers	3-4 Offers	1	BAMS 	0.0000	1
62441822	63088517	2016	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large	Limited Competition with multiple offers	5-9 Offers	1	417	0.0000	1
33726694	18784213	2008	Defense	Navy	Products	Aircraft	SHIPBOARD ALARM AND SIGNAL SYSTEMS	Medium <1B	Limited Competition with multiple offers	3-4 Offers	1	BAMS 	208282.0000	1
42000045	27833570	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	492000.0000	1
44373516	62377319	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Other Exception)	No competition	1	SSN 774 	-2388.9500	1
44373519	62377333	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Other Exception)	No competition	1	SSN 774 	42013.0000	1
41986071	27796664	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	72000.0000	1
44367022	62377340	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	-3163.2200	1
92760960	27796664	2018	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	318929.4375	1
42000384	27833570	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	800000.0000	1
44370549	62377326	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Other Exception)	No competition	1	SSN 774 	26000.0000	1
44365365	62377333	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Other Exception)	No competition	1	SSN 774 	130987.0000	1
41999542	27833570	2015	Defense	Other DoD	Products	Ships & Submarines	SHIP AND BOAT PROPULSION COMPONENTS	Medium <1B	No Competition (Only One Source Exception)	No competition	1	SSN 774 	658000.0000	1
36126874	18802144	2013	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	276224.0000	1
37320030	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	492000.0000	1
33982405	18802144	2013	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
36706905	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	-511812.0000	1
39894635	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	23800.0000	1
36678859	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	198000.0000	1
37773873	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	140524.0000	1
35075923	18802144	2013	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	267500.0000	1
37215546	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	0.0000	1
41119708	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	133000.0000	1
37066189	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	95000.0000	1
36880498	18802144	2014	Defense	Navy	PAMS	Ships & Submarines	PROGRAM MANAGEMENT/SUPPORT SERVICES	Medium >1B	Limited Competition with multiple offers	Two Offers	1	LCS 	28000.0000	1
92883770	63011159	2018	Defense	Navy	Products	Ships & Submarines	UNDERWATER MINE AND COMPONENTS, INERT	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
63099831	63011159	2016	Defense	Navy	Products	Ships & Submarines	UNDERWATER MINE AND COMPONENTS, INERT	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
92883769	63011159	2018	Defense	Navy	Products	Ships & Submarines	UNDERWATER MINE AND COMPONENTS, INERT	Large: Big 6	No Competition (Only One Source Exception)	No competition	1	LCS 	0.0000	1
12772709	18681279	2004	Defense	Navy	R&D	Ships & Submarines	R&D- DEFENSE OTHER: SERVICES (ADVANCED DEVELOPMENT)	Large	No Competition (Other Exception)	No competition	1	LCS 	20000.0000	1
66761291	63101453	2017	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large: Big 6	Full Competition (Multiple Offers)	5-9 Offers	1	417	0.0000	1
66761148	63101453	2017	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large: Big 6	Full Competition (Multiple Offers)	5-9 Offers	1	417	0.0000	1
66355296	63101453	2017	Defense	Navy	Products	Electronics, Comms, & Sensors	ADPE SYSTEM CONFIGURATION	Large: Big 6	Full Competition (Multiple Offers)	5-9 Offers	1	417	0.0000	1
