fiscal_year	Customer	SubCustomer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	IsEntityAbove2018constant10ThousandThreshold	EntityCount	AllContractorCount	numberOfActions	ObligatedAmount
1990	Defense	DLA	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	39	39	NULL	996674000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	Duns	NULL	NULL	0	0	0	0	3	3	NULL	118000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	Duns	NULL	NULL	0	0	1	1	1	1	NULL	364000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	Duns	NULL	NULL	0	1	1	NULL	10	10	NULL	1971000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	Duns	NULL	NULL	0	1	1	1	239	239	NULL	56640000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	82	82	NULL	140904000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	14	14	NULL	2538000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	12	12	NULL	60337000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	2	2	NULL	-1416000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	320	361	NULL	104382000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	356	663	NULL	900553000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	4	4	NULL	1093000.0000
1990	Defense	DLA	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	1	32	32	NULL	320076000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	NULL	12	12	NULL	-2828000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	0	32	32	NULL	-2826000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	NULL	1	1	NULL	4000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	0	5	5	NULL	194000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	1	3	3	NULL	374000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	NULL	98	98	NULL	12694000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	1	547	547	NULL	84029000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	NULL	2	2	NULL	5507000.0000
1990	Defense	DLA	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	92	92	NULL	132984000.0000
1990	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	22	22	NULL	4103000.0000
1990	Defense	DLA	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	10	10	NULL	7543000.0000
1990	Defense	DLA	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	12	12	NULL	-4697000.0000
1990	Defense	DLA	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	1	0	1	1	NULL	87000.0000
1990	Defense	DLA	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	430	439	NULL	92457000.0000
1990	Defense	DLA	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	87	89	NULL	154143000.0000
1990	Defense	DLA	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	1	1	NULL	53000.0000
1990	Defense	DLA	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	5	5	NULL	93725000.0000
1990	Defense	Navy	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	5	NULL	27603000.0000
1990	Defense	Navy	B	Big Five	PID	NULL	NULL	1	1	1	1	6	6	NULL	5636127707.0000
1990	Defense	Navy	L	Large Vendor	PID	NULL	NULL	0	1	1	1	5	5	NULL	1025000.0000
1990	Defense	Navy	L	Large Vendor	PID	NULL	NULL	1	1	1	1	79	79	NULL	19599424888.0000
1990	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	0	0	0	NULL	5	5	NULL	-4994000.0000
1990	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	0	0	0	0	60	60	NULL	-2478000.0000
1990	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	0	0	1	0	6	6	NULL	472000.0000
1990	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	0	0	1	1	5	5	NULL	294000.0000
1990	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	0	1	1	NULL	122	122	NULL	12667000.0000
1990	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	1275	1275	NULL	177685000.0000
1990	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	1	1	1	NULL	10	10	NULL	4242000.0000
1990	Defense	Navy	M	Medium Vendor	Duns	NULL	NULL	1	1	1	1	404	404	NULL	1008220000.0000
1990	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	4	4	NULL	-278000.0000
1990	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	107	107	NULL	10808000.0000
1990	Defense	Navy	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	101	101	NULL	209954958.0000
1990	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	19	19	NULL	2636000.0000
1990	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	1	1	1	1	NULL	40000.0000
1990	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	702	785	2	85913806.0000
1990	Defense	Navy	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	707	1290	NULL	2212019200.0000
1990	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	0	1	1	1	26	26	NULL	4762000.0000
1990	Defense	Navy	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	80	80	NULL	4879366493.0000
1990	Defense	Navy	N	Sometimes Small Vendor	Duns	NULL	NULL	0	0	0	NULL	3	3	NULL	-730000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	Duns	NULL	NULL	0	0	0	0	6	6	NULL	-6570000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	Duns	NULL	NULL	0	0	1	0	1	1	NULL	0.0000
1990	Defense	Navy	N	Sometimes Small Vendor	Duns	NULL	NULL	0	1	1	NULL	14	14	NULL	1772000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	Duns	NULL	NULL	0	1	1	1	453	453	NULL	100803000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	227	227	NULL	417979784.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	1	1	NULL	-70000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	28	28	NULL	5306000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	34	34	NULL	101155000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	4	4	NULL	-5312000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	0	1	0	1	1	NULL	-1073000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	467	570	NULL	107931000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	785	1996	NULL	4927677708.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	11	11	NULL	2753000.0000
1990	Defense	Navy	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	1	76	76	NULL	925629734.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	NULL	29	29	NULL	-3211000.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	0	67	67	NULL	-6363000.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	NULL	2	2	NULL	38000.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	0	5	5	NULL	76000.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	1	3	3	NULL	470000.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	NULL	297	297	NULL	29607000.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	1	2687	2687	NULL	399375878.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	NULL	18	18	NULL	19751000.0000
1990	Defense	Navy	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	723	723	NULL	986927654.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	5	5	NULL	-369000.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	0	1	1	NULL	49000.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	248	248	1	40523433.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	190	190	NULL	346030184.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	26	26	NULL	-2652000.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	1	0	3	3	NULL	94000.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	1	1	5	5	NULL	501000.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	764	784	NULL	115889000.0000
1990	Defense	Navy	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	431	480	NULL	1044355978.0000
1990	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	9	9	NULL	1240000.0000
1990	Defense	Navy	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	30	30	NULL	657575000.0000
1990	Defense	Other DoD	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	2	NULL	8290000.0000
1990	Defense	Other DoD	B	Big Five	PID	NULL	NULL	1	1	1	1	5	5	NULL	31910000.0000
1990	Defense	Other DoD	L	Large Vendor	PID	NULL	NULL	1	1	1	1	47	47	NULL	1349233000.0000
1990	Defense	Other DoD	M	Medium Vendor	Duns	NULL	NULL	0	1	1	NULL	6	6	NULL	561000.0000
1990	Defense	Other DoD	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	52	52	NULL	5054000.0000
1990	Defense	Other DoD	M	Medium Vendor	Duns	NULL	NULL	1	1	1	1	26	26	NULL	72471000.0000
1990	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	1	1	NULL	-1010000.0000
1990	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	11	11	NULL	738000.0000
1990	Defense	Other DoD	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	7	7	NULL	38598000.0000
1990	Defense	Other DoD	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	2	2	NULL	-89000.0000
1990	Defense	Other DoD	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	1	1	1	1	NULL	11000.0000
1990	Defense	Other DoD	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	53	56	NULL	6611000.0000
1990	Defense	Other DoD	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	138	156	NULL	401166000.0000
1990	Defense	Other DoD	M	Medium Vendor	PID	NULL	NULL	0	1	1	1	6	6	NULL	1232000.0000
1990	Defense	Other DoD	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	37	37	NULL	253497000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	Duns	NULL	NULL	0	1	1	NULL	1	1	NULL	61000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	Duns	NULL	NULL	0	1	1	1	18	18	NULL	1951000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	NULL	2	2	NULL	83557000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	13	13	NULL	11153000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	2	2	NULL	98000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	8	8	NULL	10647000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	1	1	NULL	-110000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	35	35	NULL	4008000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	169	255	NULL	625880000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	1	1	NULL	195000.0000
1990	Defense	Other DoD	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	1	24	24	NULL	106799000.0000
1990	Defense	Other DoD	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	NULL	1	1	NULL	-45000.0000
1990	Defense	Other DoD	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	0	4	4	NULL	-388000.0000
1990	Defense	Other DoD	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	1	1	1	NULL	48000.0000
1990	Defense	Other DoD	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	NULL	10	10	NULL	723000.0000
1990	Defense	Other DoD	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	1	159	159	NULL	22596000.0000
1990	Defense	Other DoD	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	NULL	2	2	NULL	1094000.0000
1990	Defense	Other DoD	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	69	69	NULL	137006000.0000
1990	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	17	17	NULL	2727000.0000
1990	Defense	Other DoD	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	22	22	NULL	36097000.0000
1990	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	2	2	NULL	-75000.0000
1990	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	36	37	NULL	5272000.0000
1990	Defense	Other DoD	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	65	71	NULL	98469000.0000
1990	Defense	Other DoD	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	7	7	NULL	17183000.0000
1991	Defense	Air Force	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	5	NULL	146859000.0000
1991	Defense	Air Force	B	Big Five	PID	NULL	NULL	1	1	1	1	5	5	NULL	9190484000.0000
1991	Defense	Air Force	L	Large Vendor	PID	NULL	NULL	0	1	1	1	2	2	NULL	266000.0000
1991	Defense	Air Force	L	Large Vendor	PID	NULL	NULL	1	1	1	1	84	84	NULL	18735052000.0000
1991	Defense	Air Force	M	Medium Vendor	Duns	NULL	NULL	0	0	0	0	17	17	NULL	-3256000.0000
1991	Defense	Air Force	M	Medium Vendor	Duns	NULL	NULL	0	0	1	0	3	3	NULL	337000.0000
1991	Defense	Air Force	M	Medium Vendor	Duns	NULL	NULL	0	0	1	1	16	16	NULL	464000.0000
1991	Defense	Air Force	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	763	763	NULL	111385000.0000
1991	Defense	Air Force	M	Medium Vendor	Duns	NULL	NULL	1	1	1	1	416	416	NULL	736382000.0000
1991	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	3	3	NULL	-146000.0000
1991	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	1	1	NULL	25000.0000
1991	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	202	202	NULL	24532000.0000
1991	Defense	Air Force	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	242	242	NULL	799718000.0000
1991	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	3	3	NULL	-156000.0000
1991	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	178	204	NULL	16019000.0000
1991	Defense	Air Force	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	432	801	NULL	1615644000.0000
1991	Defense	Air Force	M	Medium Vendor	PID	NULL	NULL	0	0	0	0	1	1	NULL	97000.0000
1991	Defense	Air Force	M	Medium Vendor	PID	NULL	NULL	0	1	1	1	10	10	NULL	1845000.0000
1991	Defense	Air Force	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	75	75	NULL	1696949000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	Duns	NULL	NULL	0	0	0	0	2	2	NULL	-1831000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	Duns	NULL	NULL	0	1	1	1	136	136	NULL	32657000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	NULL	1	1	NULL	1838763000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	145	145	NULL	192557000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	1	1	NULL	-449000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	107	107	NULL	24067000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	206	206	NULL	560717000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	90	119	NULL	19158000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	457	1308	NULL	3231456000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	3	3	NULL	764000.0000
1991	Defense	Air Force	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	1	81	81	NULL	2953998000.0000
1991	Defense	Air Force	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	0	91	91	NULL	-11999000.0000
1991	Defense	Air Force	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	0	12	12	NULL	-112000.0000
1991	Defense	Air Force	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	1	48	48	NULL	-2277000.0000
1991	Defense	Air Force	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	1	2440	2440	NULL	358434000.0000
1991	Defense	Air Force	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	864	864	NULL	869119000.0000
1991	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	18	18	NULL	-6989000.0000
1991	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	7	7	NULL	48000.0000
1991	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	541	541	NULL	74913000.0000
1991	Defense	Air Force	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	415	415	NULL	693735000.0000
1991	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	6	6	NULL	-1377000.0000
1991	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	1	1	5	5	NULL	128000.0000
1991	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	168	185	NULL	25845000.0000
1991	Defense	Air Force	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	156	200	NULL	396245000.0000
1991	Defense	Air Force	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	16	16	NULL	5697000.0000
1991	Defense	Air Force	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	19	19	NULL	62043000.0000
1991	Defense	Army	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	7	NULL	59515000.0000
1991	Defense	Army	B	Big Five	PID	NULL	NULL	1	1	1	1	6	6	NULL	3801571000.0000
1991	Defense	Army	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	1	1	1	NULL	256592000.0000
1991	Defense	Army	L	Large Vendor	Duns	NULL	NULL	1	1	1	1	1	1	NULL	256097000.0000
1991	Defense	Army	L	Large Vendor	PID	NULL	NULL	0	1	1	1	9	9	NULL	1704000.0000
1991	Defense	Army	L	Large Vendor	PID	NULL	NULL	1	1	1	1	81	81	NULL	10989626000.0000
1991	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	0	0	0	35	35	NULL	-3941000.0000
1991	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	0	1	0	7	7	NULL	-149000.0000
1991	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	0	1	1	41	41	NULL	961000.0000
1991	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	1833	1833	NULL	290056000.0000
1991	Defense	Army	M	Medium Vendor	Duns	NULL	NULL	1	1	1	1	814	814	NULL	2020160000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	0	3	3	NULL	-96000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	0	1	1	NULL	70000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	1	7	7	NULL	155000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	1	402	402	NULL	48912000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	1	311	311	NULL	970330000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	0	0	5	5	NULL	-414000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	1	0	1	1	NULL	109000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	0	0	1	1	2	2	NULL	52000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	0	1	1	1	237	298	NULL	37652000.0000
1991	Defense	Army	M	Medium Vendor	PDuns-2+	NULL	NULL	1	1	1	1	518	1014	NULL	2204073000.0000
1991	Defense	Army	M	Medium Vendor	PID	NULL	NULL	0	0	1	1	1	1	NULL	26000.0000
1991	Defense	Army	M	Medium Vendor	PID	NULL	NULL	0	1	1	1	19	19	NULL	2869000.0000
1991	Defense	Army	M	Medium Vendor	PID	NULL	NULL	1	1	1	1	80	80	NULL	1811598000.0000
1991	Defense	Army	N	Sometimes Small Vendor	Duns	NULL	NULL	0	0	0	0	1	1	NULL	-173000.0000
1991	Defense	Army	N	Sometimes Small Vendor	Duns	NULL	NULL	0	0	1	1	1	1	NULL	26000.0000
1991	Defense	Army	N	Sometimes Small Vendor	Duns	NULL	NULL	0	1	1	1	141	141	NULL	33903000.0000
1991	Defense	Army	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	NULL	1	1	NULL	277533000.0000
1991	Defense	Army	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	219	219	NULL	704456000.0000
1991	Defense	Army	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	129	129	NULL	28809000.0000
1991	Defense	Army	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	235	235	NULL	746810000.0000
1991	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	2	2	NULL	53000.0000
1991	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	0	1	1	1	2	NULL	-1282000.0000
1991	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	136	185	NULL	34111000.0000
1991	Defense	Army	N	Sometimes Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	498	1387	NULL	3902192000.0000
1991	Defense	Army	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	1	11	11	NULL	2659000.0000
1991	Defense	Army	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	1	90	90	NULL	3466126000.0000
1991	Defense	Army	S	Always Small Vendor	Duns	NULL	NULL	0	0	0	0	126	126	NULL	-20445000.0000
1991	Defense	Army	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	0	22	22	NULL	258000.0000
1991	Defense	Army	S	Always Small Vendor	Duns	NULL	NULL	0	0	1	1	72	72	NULL	1158000.0000
1991	Defense	Army	S	Always Small Vendor	Duns	NULL	NULL	0	1	1	1	4167	4167	NULL	580102000.0000
1991	Defense	Army	S	Always Small Vendor	Duns	NULL	NULL	1	1	1	1	1361	1361	NULL	1992439000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	0	34	34	NULL	-9737000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	0	5	5	NULL	-219000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1	10	10	NULL	-12812000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	1	773	773	NULL	124736000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	1	548	548	NULL	918865000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	0	0	11	11	NULL	-12439000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	1	0	3	3	NULL	320000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	0	1	1	5	5	NULL	149000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-2+	NULL	NULL	0	1	1	1	231	252	NULL	37512000.0000
1991	Defense	Army	S	Always Small Vendor	PDuns-2+	NULL	NULL	1	1	1	1	185	232	NULL	327716000.0000
1991	Defense	Army	S	Always Small Vendor	PID	NULL	NULL	0	1	1	1	15	15	NULL	1583000.0000
1991	Defense	Army	S	Always Small Vendor	PID	NULL	NULL	1	1	1	1	37	37	NULL	130202000.0000
1991	Defense	DLA	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	2	NULL	3788000.0000
1991	Defense	DLA	B	Big Five	PID	NULL	NULL	1	1	1	1	6	6	NULL	11191000.0000
1991	Defense	DLA	L	Large Vendor	PID	NULL	NULL	0	1	1	1	3	3	NULL	5267000.0000
1991	Defense	DLA	L	Large Vendor	PID	NULL	NULL	1	1	1	1	62	62	NULL	3164449000.0000
1991	Defense	DLA	M	Medium Vendor	Duns	NULL	NULL	0	0	0	0	9	9	NULL	-813000.0000
1991	Defense	DLA	M	Medium Vendor	Duns	NULL	NULL	0	0	1	0	1	1	NULL	82000.0000
1991	Defense	DLA	M	Medium Vendor	Duns	NULL	NULL	0	0	1	1	3	3	NULL	180000.0000
1991	Defense	DLA	M	Medium Vendor	Duns	NULL	NULL	0	1	1	1	267	267	NULL	51543000.0000
