fiscal_year	Customer	EntitySizeCode	EntitySizeText	EntityCategory	AnyEntityUSplaceOfPerformance	AnyEntityForeignPlaceOfPerformance	IsEntityAbove2016constantOneMillionThreshold	IsEntityAbove1990constantReportingThreshold	IsEntityAbove2016constantReportingThreshold	EntityCount	AllContractorCount	SumOfNumberOfActions	SumOfObligatedAmount
1994	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	448	448	509	5856704.0000
1994	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	10071	10071	19087	1724652522.0000
1994	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	4570	4570	31906	8816899379.0000
1994	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	9	10	12	-414174.0000
1994	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	38	38	39	198977.0000
1994	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	771	848	1640	124900460.0000
1994	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	402	559	3923	1093854714.0000
1994	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	31	67	133	10012159.0000
1994	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	35	85	522	166789375.0000
1994	Defense	S	Always Small Vendor	PID	NULL	NULL	0	0	1	1	1	1	39233.0000
1994	Defense	S	Always Small Vendor	PID	NULL	NULL	0	1	1	40	40	79	7685035.0000
1994	Defense	S	Always Small Vendor	PID	NULL	NULL	1	1	1	118	118	1914	728119870.0000
1994	Other Agencies	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	2	7223	504930692.0000
1994	Other Agencies	L	Large Vendor	PID	NULL	NULL	0	1	1	1	1	2	104806.0000
1994	Other Agencies	L	Large Vendor	PID	NULL	NULL	1	1	1	9	9	172	22944944.0000
1994	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	35	35	58	4855559.0000
1994	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	62	62	830	99540571.0000
1994	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	3	3	3	81902.0000
1994	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	13	13	16	1286349.0000
1994	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	22	24	129	18730342.0000
1994	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	4	5	8	1451397.0000
1994	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	15	24	229	38992934.0000
1994	Other Agencies	M	Medium Vendor	PID	NULL	NULL	1	1	1	4	4	16	4976585.0000
1994	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	3	3	3	5745.0000
1994	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	14	14	97	12645289.0000
1994	Other Agencies	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	5	6	26	4914649.0000
1994	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	2	4	5	252911.0000
1994	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	19	71	484	46906667.0000
1994	Other Agencies	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	2	2	9	1145841.0000
1994	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	2	56389.0000
1994	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	75	75	141	9383927.0000
1994	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	44	44	141	20448458.0000
1994	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	1	25120.0000
1994	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	16	16	22	1521286.0000
1994	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	7	7	34	3976941.0000
1994	Other Agencies	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	4	6	52	3034510.0000
1995	Defense	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	21	1701	1159683830.0000
1995	Defense	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	1	1	7	5172480.0000
1995	Defense	B	Big Five	PID	NULL	NULL	1	1	1	6	6	8796	18598105521.0000
1995	Defense	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	1	1	32	231653159.0000
1995	Defense	L	Large Vendor	PID	NULL	NULL	0	1	1	11	11	42	2387158.0000
1995	Defense	L	Large Vendor	PID	NULL	NULL	1	1	1	119	119	35995	35912945497.0000
1995	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	49	49	73	-6090285.0000
1995	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	208	208	217	5042370.0000
1995	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	3352	3352	5922	445573471.0000
1995	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	2397	2397	14493	5599045841.0000
1995	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	12	12	14	-374657.0000
1995	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	39	39	45	1188131.0000
1995	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	1006	1079	1883	158627675.0000
1995	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	900	1060	7553	2709385389.0000
1995	Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	0	0	1	1	2	2	-491329.0000
1995	Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	113	278	570	39230139.0000
1995	Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	486	1909	14746	5440530312.0000
1995	Defense	M	Medium Vendor	PID	NULL	NULL	0	0	0	1	1	1	59222.0000
1995	Defense	M	Medium Vendor	PID	NULL	NULL	0	0	1	1	1	1	27789.0000
1995	Defense	M	Medium Vendor	PID	NULL	NULL	0	1	1	40	40	113	9895280.0000
1995	Defense	M	Medium Vendor	PID	NULL	NULL	1	1	1	188	188	7944	10247837633.0000
1995	Defense	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	1	2697	2470171244.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	2	2	4	-1445688.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	4	4	14	-1694982.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	560	560	2700	207048759.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	868	868	17259	4531124779.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	150	211	972	82543017.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	281	451	8786	2088651240.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	0	1	1	2	2	54260.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	93	252	731	53449518.0000
1995	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	409	2417	31159	7996828809.0000
1995	Defense	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	12	12	91	5983283.0000
1995	Defense	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	148	148	12283	5631666420.0000
1995	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	144	144	208	-19028218.0000
1995	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	586	586	628	8579662.0000
1995	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	9914	9914	18269	1686673839.0000
1995	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	4682	4682	33677	8830141361.0000
1995	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	16	16	22	-107708.0000
1995	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	60	61	68	1876885.0000
1995	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	1100	1189	1984	178486445.0000
1995	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	572	739	4409	1200763908.0000
1995	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	29	63	113	11329061.0000
1995	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	35	88	839	218431928.0000
1995	Defense	S	Always Small Vendor	PID	NULL	NULL	0	0	1	2	2	2	-249020.0000
1995	Defense	S	Always Small Vendor	PID	NULL	NULL	0	1	1	46	46	97	8456017.0000
1995	Defense	S	Always Small Vendor	PID	NULL	NULL	1	1	1	128	128	2724	842845423.0000
1995	Other Agencies	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	2	4427	369290213.0000
1995	Other Agencies	L	Large Vendor	PID	NULL	NULL	0	1	1	1	1	1	48010.0000
1995	Other Agencies	L	Large Vendor	PID	NULL	NULL	1	1	1	14	14	3331	185848569.0000
1995	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	26	26	42	1600327.0000
1995	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	93	93	3018	160144487.0000
1995	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	1	25963.0000
1995	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	16	16	31	1366344.0000
1995	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	47	49	789	152595013.0000
1995	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	3	3	3	94496.0000
1995	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	41	72	3658	313771919.0000
1995	Other Agencies	M	Medium Vendor	PID	NULL	NULL	0	1	1	1	1	1	50478.0000
1995	Other Agencies	M	Medium Vendor	PID	NULL	NULL	1	1	1	4	4	18	9344128.0000
1995	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	5	5	6	399076.0000
1995	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	14	14	74	4968181.0000
1995	Other Agencies	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	1	1	4	134677.0000
1995	Other Agencies	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	5	6	22	1188640.0000
1995	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	1	1	1	61155.0000
1995	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	26	77	1819	166642898.0000
1995	Other Agencies	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	4	4	650	30946611.0000
1995	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	2	2	2	52321.0000
1995	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	44	44	93	4013487.0000
1995	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	47	47	329	39158256.0000
1995	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	10	10	20	1153292.0000
1995	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	7	7	119	4561736.0000
1995	Other Agencies	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	1	2	10	900863.0000
1996	Defense	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	24	1451	871397805.0000
1996	Defense	B	Big Five	PID	NULL	NULL	1	1	1	6	6	13005	22309361355.0000
1996	Defense	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	2	2	77	480900547.0000
1996	Defense	L	Large Vendor	Duns	NULL	NULL	1	1	1	1	1	72	72276628.0000
1996	Defense	L	Large Vendor	PID	NULL	NULL	0	1	1	19	19	132	11300662.0000
1996	Defense	L	Large Vendor	PID	NULL	NULL	1	1	1	136	136	43605	37642552339.0000
1996	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	3	3	4	-149792.0000
1996	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	19	19	19	439257.0000
1996	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	260	260	396	32261420.0000
1996	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	206	206	1026	347058631.0000
1996	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	38	38	51	-1685235.0000
1996	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	406	407	432	11248203.0000
1996	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	4146	4215	7392	578059507.0000
1996	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	3018	3188	19614	8173604173.0000
1996	Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	150	349	695	48498244.0000
1996	Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	519	1715	14944	4020346696.0000
1996	Defense	M	Medium Vendor	PID	NULL	NULL	0	0	0	1	1	2	-3503827.0000
1996	Defense	M	Medium Vendor	PID	NULL	NULL	0	0	1	2	2	3	83471.0000
1996	Defense	M	Medium Vendor	PID	NULL	NULL	0	1	1	56	56	126	10060712.0000
1996	Defense	M	Medium Vendor	PID	NULL	NULL	1	1	1	205	205	6130	4765657548.0000
1996	Defense	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	1	1	3306	2942679507.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	2	-658168.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	13	13	60	3681929.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	15	15	183	54817277.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	0	1	10	10	32	-1536177.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	887	1004	5154	348943895.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	1072	1294	20739	5232742937.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	0	1	1	2	4	-334137.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	198	502	1201	77646226.0000
1996	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	634	3119	34348	8502419487.0000
1996	Defense	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	23	23	202	12985010.0000
1996	Defense	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	216	216	20130	8755580264.0000
1996	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	19	19	29	39534.0000
1996	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	70	70	74	1622977.0000
1996	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	458	458	586	43183677.0000
1996	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	141	141	542	136161506.0000
1996	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	166	168	276	-10743271.0000
1996	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1212	1216	1326	27167177.0000
1996	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	11539	11822	21737	1800408150.0000
1996	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	4919	5268	35353	9483575110.0000
1996	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	0	1	2	4	4	112301.0000
1996	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	153	325	630	43572723.0000
1996	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	152	345	3066	750243441.0000
1996	Defense	S	Always Small Vendor	PID	NULL	NULL	0	0	1	4	4	4	155686.0000
1996	Defense	S	Always Small Vendor	PID	NULL	NULL	0	1	1	61	61	213	967517.0000
1996	Defense	S	Always Small Vendor	PID	NULL	NULL	1	1	1	128	128	2149	873576176.0000
1996	Other Agencies	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	2	544	31184771.0000
1996	Other Agencies	B	Big Five	PID	NULL	NULL	1	1	1	1	1	1	43625.0000
1996	Other Agencies	L	Large Vendor	PID	NULL	NULL	1	1	1	13	13	5211	290057431.0000
1996	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	2	2	10	621510.0000
1996	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	7	7	7	127870.0000
1996	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	57	57	119	5024150.0000
1996	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	158	159	6249	380945531.0000
1996	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	8	8	15	534226.0000
1996	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	47	87	4641	223862600.0000
1996	Other Agencies	M	Medium Vendor	PID	NULL	NULL	1	1	1	6	6	28	8444019.0000
1996	Other Agencies	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	5	5	13	520213.0000
1996	Other Agencies	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	39	39	770	38570261.0000
1996	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	5	5	12	542570.0000
1996	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	31	97	2660	119325377.0000
1996	Other Agencies	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	3	3	1608	82022173.0000
1996	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	1	25634.0000
1996	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	37	37	47	2184364.0000
1996	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	38	38	181	33248862.0000
1996	Other Agencies	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	2	2	3	730586.0000
1997	Defense	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	28	1515	555403536.0000
1997	Defense	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	3	3	45	30985608.0000
1997	Defense	B	Big Five	PID	NULL	NULL	1	1	1	6	6	19504	32119314085.0000
1997	Defense	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	4	4	92	809779189.0000
1997	Defense	L	Large Vendor	PID	NULL	NULL	0	0	0	1	1	1	-39000.0000
1997	Defense	L	Large Vendor	PID	NULL	NULL	0	1	1	20	20	276	12941867.0000
1997	Defense	L	Large Vendor	PID	NULL	NULL	1	1	1	157	157	45884	29166649723.0000
1997	Defense	M	Medium Vendor	Duns	NULL	NULL	1	1	1	1	1	116	119725780.0000
1997	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	41	41	64	-2816911.0000
1997	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	460	460	487	12074867.0000
1997	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	3730	3730	6396	486301616.0000
1997	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	2433	2433	14247	6153021654.0000
1997	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	0	3	3	4	-132639.0000
1997	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	67	67	78	2064107.0000
1997	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	707	773	1358	103150906.0000
1997	Defense	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	578	731	4833	1686343793.0000
1997	Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	0	0	1	2	3	3	79409.0000
1997	Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	84	223	421	26853554.0000
1997	Defense	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	302	1016	6179	1972513043.0000
1997	Defense	M	Medium Vendor	PID	NULL	NULL	0	0	1	1	1	1	27960.0000
1997	Defense	M	Medium Vendor	PID	NULL	NULL	0	1	1	79	79	215	15168456.0000
1997	Defense	M	Medium Vendor	PID	NULL	NULL	1	1	1	313	313	8774	6630986811.0000
1997	Defense	N	Sometimes Small Vendor	Duns	NULL	NULL	1	1	1	2	2	2861	2697298445.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	2	1270.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	0	1	10	10	22	494857.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	641	641	3795	255940354.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	994	994	15869	3800060880.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	0	1	2	4	4	43926.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	169	253	923	64567110.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	286	472	5552	1248245422.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	0	1	1	2	2	53190.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	125	341	800	47820639.0000
1997	Defense	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	431	2206	19166	3947961304.0000
1997	Defense	N	Sometimes Small Vendor	PID	NULL	NULL	0	1	1	40	40	273	19378057.0000
1997	Defense	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	347	347	30905	11454037541.0000
1997	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	177	177	265	-3124460.0000
1997	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	1223	1223	1330	30973886.0000
1997	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	10985	10985	21321	1656274700.0000
1997	Defense	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	4567	4567	32093	8322897349.0000
1997	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	0	14	14	19	-513757.0000
1997	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	106	107	115	2593818.0000
1997	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	870	982	1928	137334664.0000
1997	Defense	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	327	447	3050	887235013.0000
1997	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	0	1	1	40	89	155	9916143.0000
1997	Defense	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	28	71	442	99485871.0000
1997	Defense	S	Always Small Vendor	PID	NULL	NULL	0	0	0	1	1	1	26195.0000
1997	Defense	S	Always Small Vendor	PID	NULL	NULL	0	0	1	11	11	11	302662.0000
1997	Defense	S	Always Small Vendor	PID	NULL	NULL	0	1	1	97	97	258	22264801.0000
1997	Defense	S	Always Small Vendor	PID	NULL	NULL	1	1	1	199	199	3888	1380184585.0000
1997	Other Agencies	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	1	635	32381016.0000
1997	Other Agencies	B	Big Five	PID	NULL	NULL	1	1	1	2	2	3	605329.0000
1997	Other Agencies	L	Large Vendor	PID	NULL	NULL	1	1	1	11	11	6614	445680905.0000
1997	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	4	4	4	112901.0000
1997	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	29	29	53	2417050.0000
1997	Other Agencies	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	93	93	2689	158853119.0000
1997	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	0	1	1	1	1	28712.0000
1997	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	0	1	1	20	21	51	1901389.0000
1997	Other Agencies	M	Medium Vendor	PDuns-2	NULL	NULL	1	1	1	44	50	2489	121907109.0000
1997	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	0	0	1	1	1	1	26666.0000
1997	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	0	1	1	2	2	4	119896.0000
1997	Other Agencies	M	Medium Vendor	PDuns-3+	NULL	NULL	1	1	1	25	52	2876	160452614.0000
1997	Other Agencies	M	Medium Vendor	PID	NULL	NULL	1	1	1	12	12	105	27901993.0000
1997	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	0	1	1	10	10	44	1759954.0000
1997	Other Agencies	N	Sometimes Small Vendor	PDuns-1	NULL	NULL	1	1	1	24	24	365	42716437.0000
1997	Other Agencies	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	0	1	1	4	4	14	523980.0000
1997	Other Agencies	N	Sometimes Small Vendor	PDuns-2	NULL	NULL	1	1	1	6	6	254	12935848.0000
1997	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	0	1	1	3	5	18	602478.0000
1997	Other Agencies	N	Sometimes Small Vendor	PDuns-3+	NULL	NULL	1	1	1	29	108	3354	157285229.0000
1997	Other Agencies	N	Sometimes Small Vendor	PID	NULL	NULL	1	1	1	6	6	35	2005250.0000
1997	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	0	1	1	1	32853.0000
1997	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	0	1	6	6	6	165492.0000
1997	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	0	1	1	61	61	100	5003409.0000
1997	Other Agencies	S	Always Small Vendor	PDuns-1	NULL	NULL	1	1	1	47	47	345	41600912.0000
1997	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	0	1	4	4	4	108867.0000
1997	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	0	1	1	9	9	18	1346654.0000
1997	Other Agencies	S	Always Small Vendor	PDuns-2	NULL	NULL	1	1	1	5	5	50	2205600.0000
1997	Other Agencies	S	Always Small Vendor	PDuns-3+	NULL	NULL	1	1	1	3	5	26	1136639.0000
1998	Defense	NULL	NULL	NULL	NULL	NULL	NULL	NULL	NULL	0	32	1659	475287295.0000
1998	Defense	NULL	NULL	PID	NULL	NULL	NULL	NULL	NULL	3	3	29	14389542.0000
1998	Defense	B	Big Five	PID	NULL	NULL	1	1	1	5	5	20686	36115351024.0000
1998	Defense	J	Large: Big 5 JV	PID	NULL	NULL	1	1	1	4	4	110	781552341.0000
1998	Defense	L	Large Vendor	Duns	NULL	NULL	1	1	1	1	1	133	146644780.0000
1998	Defense	L	Large Vendor	PID	NULL	NULL	0	0	1	1	1	1	29204.0000
1998	Defense	L	Large Vendor	PID	NULL	NULL	0	1	1	13	13	255	16271160.0000
1998	Defense	L	Large Vendor	PID	NULL	NULL	1	1	1	165	165	48852	27069661461.0000
1998	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	0	27	27	36	-835147.0000
1998	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	0	1	374	374	390	9726520.0000
1998	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	0	1	1	3151	3151	5631	432923088.0000
1998	Defense	M	Medium Vendor	PDuns-1	NULL	NULL	1	1	1	2226	2226	13737	5417154914.0000
