announcement date,service,awarding agency,announced amount,contract type,relatedUniqueAwardKey,Parent Award Unique Key,equipment,announcement
,,,,,CONT_AWD_N0038318F0N92_9700_N0038318DN901_9700,CONT_IDV_N0038318DN901_9700,,
,,,,,CONT_AWD_N0038318F0N90_9700_N0038318DN901_9700,CONT_IDV_N0038318DN901_9700,,
4/27/2018,Navy,General Dynamics Mission Systems,"$17,292,088 ",,CONT_AWD_N0038318F0P20_9700_N0038318DP201_9700,CONT_IDV_N0038318DP201_9700,"Advanced Mission Computer systems that are used on the F/A-18 E/F, EA 18G and AV-8B aircrafts","General Dynamics Mission Systems, Bloomington, Minnesota, is awarded a $17,292,088 performance-based logistics requirements contract for repair, replacement and program support of Advanced Mission Computer systems that are used on the F/A-18 E/F, EA 18G and AV-8B aircrafts. This contract includes a five-year base period and one five-year optional period, which if exercised, will bring the contract value to $36,279,398. Work will be performed in Bloomington, Minnesota, and work is expected to be completed by April 2023.  If the option is exercised, work will continue through April 2028. Annual fiscal year working capital funds (Navy) will be obligated to fund delivery orders as they are issued, and funds will not expire at the end of the contract ordering period.  One firm was solicited for this non-competitive requirement, and one offer was received in accordance with Federal Acquisition Regulation 6.302-1.  Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity (N00383-18-D-P201)."
,,,,,CONT_AWD_N0038319F0P20_9700_N0038318DP201_9700,CONT_IDV_N0038318DP201_9700,,
,,,,,CONT_AWD_N0038320F0P20_9700_N0038318DP201_9700,CONT_IDV_N0038318DP201_9700,,
,,,,,CONT_AWD_N0038321F0P20_9700_N0038318DP201_9700,CONT_IDV_N0038318DP201_9700,,
,,,,,CONT_AWD_N0038322F0P20_9700_N0038318DP201_9700,CONT_IDV_N0038318DP201_9700,,
,,,,,CONT_AWD_N0038323F0P20_9700_N0038318DP201_9700,CONT_IDV_N0038318DP201_9700,,
,,,,,CONT_AWD_N0038324F0P20_9700_N0038318DP201_9700,CONT_IDV_N0038318DP201_9700,,
2/26/2018,Navy,Raytheon Missile Systems Co.,"$48,061,000 ",firm-fixed-price,CONT_AWD_0001_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,Phalanx close-in-weapon system,"Raytheon Missile Systems Co., Tucson, Arizona, is being awarded a not-to-exceed $48,061,000 for firm-fixed-price delivery order 0030 under previously awarded contract N00104-11-D-ZD43 as an undefinitized contractual action for performance-based logistics support of the Phalanx close-in-weapon system in managing the systems by furnishing repaired and new units for 1041 line items under prescribed performance metrics in response to Fleet requisitions.  Work will be performed in Louisville, Kentucky, and work is to be completed by August 2019.  Fiscal 2018 working capital funds (Navy) in the amount of $23,549,890 will be obligated at the time of award and funds will not expire at the end of the current fiscal year.  One firm was solicited for this non-competitive requirement, and one offer was received in accordance with Federal Acquisition Regulation 6.302-1.  Naval Supply Systems Command Weapon Systems Support, Mechanicsburg, Pennsylvania, is the contracting activity."
,,,,,CONT_AWD_0002_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_0003_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_0004_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_0005_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_0020_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_0021_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_1000_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_1003_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_1004_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_1005_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_1006_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_1007_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_N0010418F0E40_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_N0010419F0EH0_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH00_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH01_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH02_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH03_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH04_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH05_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH06_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH07_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH08_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH09_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH0A_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH0B_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH0C_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH0D_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH0E_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
,,,,,CONT_AWD_SPRMM118FEH0F_9700_N0010411DZD43_9700,CONT_IDV_N0010411DZD43_9700,,
1/31/2018,MDA,The Boeing Co.,"$6,560,000,000 ",,transaction ?? PBL? ?? ????,, Ground-based Midcourse Defense (GMD) development and sustainment contract (DSC).,
1/9/2018,Navy,General Electric,"$74,050,000 ",firm-fixed-price,CONT_AWD_N0038318F0N90_9700_N0038318DN901_9700,CONT_IDV_N0038318DN901_9700,"773 F414 engine components of F/A-18 E, F, and EA 18G aircrafts","General Electric, Lynn, Massachusetts, is being awarded a $74,050,000 six-month, firm-fixed-price, performance-based logistics requirements type contract for repair, replacement and program support of 773 F414 engine components of F/A-18 E, F, and EA 18G aircrafts. Work will be performed at various GE supplier locations (99 percent); and at the Fleet Readiness Center Southeast, Jacksonville, Florida (1 percent), and is expected to be completed by June 2018. Fiscal 2018 working capital funds (Navy) will be obligated to fund delivery orders as they are issued, and will not expire at the end of the contract ordering period.  One firm was solicited for this non-competitive requirement in accordance with Federal Acquisition Regulation 6.302-1, with one offer received.  Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity (N00383-18-D-N901)."
12/19/2017,Army,Lockheed Martin Corp,"$64,972,538 ",modification,CONT_AWD_W58RGZ16C0008_9700_-NONE-_-NONE-,,Modernized Target Acquisition Designation Sight/Pilot Night Vision Sensors program,"Lockheed Martin Corp., Orlando, Florida, has been awarded a $64,972,538 modification (P00019) to contract W58RGZ-16-C-0008 to extend services for performance-based logistics in support of the Modernized Target Acquisition Designation Sight/Pilot Night Vision Sensors program. Work will be performed in Orlando, Florida, with an estimated completion date of Dec. 31, 2018. Fiscal 2018 Army working capital funds in the amount of $64,972,538 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity."
12/11/2017,Army,Raytheon Co.,"$28,767,146 ",modification,CONT_AWD_W31P4Q16C0028_9700_-NONE-_-NONE-,,Patriot performance based logistics (PBL),"Raytheon Co., Andover, Massachusetts, has been awarded a $28,767,146 modification (P00017) to contract W31P4Q-16-C-0028 for Patriot performance based logistics (PBL) support for inventory management as well as the repair and replacement of 136 stock and parts associated with Patriot PBL. Work will be performed in Andover, Massachusetts, with an estimated completion date of Dec. 31, 2018. Fiscal 2018 Army working capital fund funds in the amount of $28,767,146 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity."
11/30/2017,Navy,"United Technologies Corp., Pratt & Whitney Military Engines","$353,208,847 ","fixed-price-incentive-firm, cost-plus-incentive-fee, cost-plus-fixed-fee",CONT_AWD_N0001917C0010_9700_-NONE-_-NONE-,,"F-135 propulsion system in support of the F-35 joint strike fighter aircraft for the Navy, Air Force, Marine Corps, non-U.S. Department of Defense (DoD) participants and foreign military Sales (FMS) customers","United Technologies Corp., Pratt & Whitney Military Engines, East Hartford, Connecticut, is being awarded a $353,208,847 fixed-price-incentive-firm, cost-plus-incentive-fee, cost-plus-fixed-fee modification to a previously awarded undefinitized contract (N00019-17-C-0010).  This modification provides for performance based logistics sustainment in support of the F-135 propulsion system in support of the F-35 joint strike fighter aircraft for the Navy, Air Force, Marine Corps, non-U.S. Department of Defense (DoD) participants and foreign military Sales (FMS) customers.  This modification provides for maintenance of support equipment, common program activities, unique and common base recurring sustainment, repair of repairable, field service representatives, common replenishment spares, conventional take-off and landing/carrier variant F-135 unique maintenance services, and short take-off and landing F-135 unique services.  Work will be performed in East Hartford, Connecticut (73 percent); Oklahoma City, Oklahoma (18 percent); Camari, Italy (3 percent); Eglin Air Force Base, Florida (2 percent); Edwards Air Force Base, California (1 percent); Hill Air Force Base, Utah (1 percent); Luke Air Force Base, Arizona (1 percent); and Beaufort Marine Corps Air Station, South Carolina (1 percent), and is expected to be completed in November 2018.  Fiscal 2017 aircraft and procurement (Navy and Marine Corp); fiscal 2018 aircraft procurement (Air Force); fiscal 2018 operations and maintenance (Air Force, Navy, Marine Corp) funds, non-U.S. DoD participants; and foreign military sales funds in the amount of $306,451,000 are being obligated on this award, $97,383,008 of which will expire at the end of the current fiscal year.  This contract combines purchases for the Air Force ($136,583,273; 39 percent); Marine Corps; ($103,789,037; 29 percent); Navy ($23,871,151; 7 percent); non-U.S. DoD participants ($65,223,394; 18 percent); and FMS customers ($23,741,992; 7 percent), under the FMS Program.  The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity."
9/1/2017,Army,General Atomics Aeronautical Systems Inc.,"$19,155,072 ",modification,CONT_AWD_W58RGZ17C0018_9700_-NONE-_-NONE-,,"the addition of 15,000 flight hours for the Gray Eagle unmanned aircraft systems performance-based logistics contract","General Atomics Aeronautical Systems Inc.,* Poway, California, has been awarded a $19,155,072 modification (P00031) to contract W58RGZ-17-C-0018 for the addition of 15,000 flight hours for the Gray Eagle unmanned aircraft systems performance-based logistics contract. Work will be performed in Poway, California, with an estimated completion date of Oct. 22, 2017. Fiscal 2017 operations and maintenance (Army) funds in the amount of $19,155,072 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama is the contracting activity."
8/31/2017,Navy,Honeywell International Inc.,"$64,862,960 ",modification,CONT_AWD_N0038319F0MZ2_9700_N0038312D003D_9700,CONT_IDV_N0038312D003D_9700,"repair, replacement, and program support for auxiliary power units used on F/A-18 A/G models, P-3, and C-2 aircraft along with providing coverage for the main fuel controls and the electronic control unit used on the F/A-18, and the P-3 engine driven compressor","Honeywell International Inc., Tempe, Arizona, was awarded $64,862,960 for modification P00005 under a previously awarded performance based logistics requirements contract (N00383-12-D-003D) for repair, replacement, and program support for auxiliary power units used on F/A-18 A/G models, P-3, and C-2 aircraft along with providing coverage for the main fuel controls and the electronic control unit used on the F/A-18, and the P-3 engine driven compressor.  The modification includes a two-year period of performance and will bring the total estimated contract value to $248,862,960.  Work will be performed with 80 percent between Cherry Point, North Carolina; and Jacksonville, Florida, with the remaining 20 percent completed at various supplier locations.  Work is expected to be completed by August 2019.  No funds will be obligated at the time of award.  Fiscal 2017 working capital funds (Navy) will be obligated as individual task orders are issued.  Funds will not expire at the end of the current fiscal year.  This contract includes support for the Australian F/A-18 Super Hornet under the Foreign Military Sales Program, and represents less than one percent of the estimated contract value.  One firm was solicited for this non-competitive requirement, and one offer was received in accordance with Federal Acquisition Regulation 6.302-1.  Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity.  (Awarded Aug, 30, 2017)"
,,,,,CONT_AWD_0020_9700_N0038312D003D_9700,CONT_IDV_N0038312D003D_9700,,
,,,,,CONT_AWD_0019_9700_N0038312D003D_9700,CONT_IDV_N0038312D003D_9700,,
,,,,,CONT_AWD_0017_9700_N0038312D003D_9700,CONT_IDV_N0038312D003D_9700,,
8/10/2017,Navy,Lockheed Martin Rotary and Mission Systems,"$23,418,877 ",,CONT_AWD_N0010419FBA10_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,"1,594 line items in response to fleet requirements all in support of the AEGIS SPY-1 Radar","Lockheed Martin Rotary and Mission Systems, Moorestown, New Jersey, has been awarded $23,418,877 on an undefinitized contract action for a two-year performance based logistics requirements-type contract for maintaining requisition support in accordance with stringent availability and delivery metrics, inventory modeling, configuration management, obsolescence management, inventory warehousing, transportation and tracking, and furnishing both repairs and spares for 1,594 line items in response to fleet requirements all in support of the AEGIS SPY-1 Radar. Work will be performed in Moorestown, New Jersey, and work will be completed by August 2019.  Fiscal 2017 working capital funds (Navy) in the amount of $11,230,223 will be obligated at the time of award and funds will not expire at the end of the current fiscal year.  Foreign military sales will be issued by separate delivery orders on an as-needed basis.  One firm was solicited for this sole-source requirement under authority 10 U.S. Code 2304 (c)(1) and Federal Acquisition Regulation 6.302-1.  The requirement was posted to the Federal Business Opportunities website and the Navy Electronic Commerce Online website, with one offer received.  Naval Supply Systems Command Weapon Systems Support, Mechanicsburg, Pennsylvania, is the contracting activity (N00104-17-D-BA01) (Awarded Aug. 9, 2017)"
,,,,,CONT_AWD_N0010419FBA12_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA14_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA1A_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA18_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA17_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA0Z_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA11_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA0Y_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA0R_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA19_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010419FBA0P_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
,,,,,CONT_AWD_N0010418F0BA0_9700_N0010417DBA01_9700,CONT_IDV_N0010417DBA01_9700,,
7/31/2017,Army,The Boeing Co.,"$17,960,940 ",modification,CONT_AWD_W58RGZ16C0051_9700_-NONE-_-NONE-,, the United Arab Emirates Land Forces Longbow Apache program for a total of 30 AH-64D Apache helicopters,"The Boeing Co., Mesa, Arizona, has been awarded a $17,960,940 modification (PZ0003) to Foreign Military Sales (United Arab Emirates) contract W58RGZ-16-C-0051 for post-production support services and performance based logistics in support of the United Arab Emirates Land Forces Longbow Apache program for a total of 30 AH-64D Apache helicopters. Work will be performed in Mesa, Arizona, with an estimated completion date of July 31, 2020. Fiscal 2017 Other funds in the amount of $17,960,940 were obligated at the time of the award. U.S. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity."
6/16/2017,Navy,Raytheon Co.,"$13,589,654 ",firm-fixed-price,CONT_AWD_0002_9700_N0038317DAR01_9700,CONT_IDV_N0038317DAR01_9700,P-3 APS-137 Radar System,"Raytheon Co., McKinney, Texas, is being awarded $13,589,654 for firm-fixed-price delivery order 0002 under a previously awarded performance based logistics requirements contract (N00383-17-D-AR01) for repair of the P-3 APS-137 Radar System.  The contract includes a six-month base period and one 30-month option period, which if exercised, will bring the total estimated contract value to $17,805,296.  Work will be performed in McKinney, Texas, and work is to be completed by December 2019.  Fiscal 2017 working capital funds (Navy) in the full amount of $13,589,654 will be obligated at the time of award and funds will not expire at the end of the current fiscal year.  The requirement was posted to the Federal Business Opportunities website and the Navy Electronic Commerce Online website, with one offer received. Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity."
,,,,,CONT_AWD_0001_9700_N0038317DAR01_9700,CONT_IDV_N0038317DAR01_9700,,
4/28/2017,Navy,General Electric,"$670,739,634 ",,CONT_AWD_0001_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,"17 F414 engine components of F/A-18 E, F, and EA 18G aircrafts","General Electric, Lynn, Massachusetts, is being awarded a $670,739,634 performance-based logistics requirements type contract for repair, replacement and program support of 17 F414 engine components of F/A-18 E, F, and EA 18G aircrafts.  Delivery order N00383-17-D-BG01-0001 for five months of F414 depot component support performance based logistics support will be awarded concurrently with the contract.  This contract includes a three-year base period and one one-year optional period, which if exercised, will bring the contract value to $907,000,000. Work will be performed in Jacksonville, Florida (88 percent); and the remaining work will be completed at various General Electric supplier locations.  Work is expected to be completed by April 2020, if the option is exercised, work will continue through April 2021.  Working capital funds (Navy) in the amount of $89,619,524 will be obligated to fund the delivery order, and funds will not expire at the end of the current fiscal year.  One firm was solicited for this non-competitive requirement, and one offer was received in accordance with Federal Acquisition Regulation 6.302-1.  Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity (N00383-17-D-BG01)."
,,,,,CONT_AWD_N0038318F0BG0_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038318F0BG1_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038318F0BG2_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038318F0BG3_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038318F0BG4_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038319F0BG0_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038319F0BG1_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038319F0BG2_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038319F0BG3_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038319F0BG4_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038319F0BG5_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038320F0BG0_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038320F0BG1_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038320F0BG2_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038321F0BG0_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038321F0BG1_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
,,,,,CONT_AWD_N0038321F0BG2_9700_N0038317DBG01_9700,CONT_IDV_N0038317DBG01_9700,,
3/24/2017,Air force,AAR Supply Chain Inc.,"$909,394,297 ",firm-fixed-price,CONT_AWD_FA820318F0061_9700_FA820317D1226_9700,CONT_IDV_FA820317D1226_9700,"all C-130, KC-135 and E-3 landing gear parts","AAR Supply Chain Inc., Wood Dale, Illinois, has been awarded a $909,394,297 firm-fixed-price with economic price adjustment requirements contract for the Landing Gear Performance Based Logistics One program. Contractor will provide total supply chain management including purchasing, remanufacturing, distribution and inventory control to support all Air Force depot and field-level, foreign military sales, other services, and contractor requisitions received for all C-130, KC-135 and E-3 landing gear parts. Work will be performed at Wood Dale, Illinois; Miami, Florida; and Ogden, Utah, and is expected to be complete by March 31, 2032. This award is the result of a competitive acquisition with two offers received. No funds are being obligated at the time of award. Air Force Sustainment Center, Hill Air Force Base, Utah, is the contracting activity (FA8203-17-D-1226)."
,,,,,CONT_AWD_FA820319F0048_9700_FA820317D1226_9700,CONT_IDV_FA820317D1226_9700,,
,,,,,CONT_AWD_FA820320F0024_9700_FA820317D1226_9700,CONT_IDV_FA820317D1226_9700,,
,,,,,CONT_AWD_FA820321F0012_9700_FA820317D1226_9700,CONT_IDV_FA820317D1226_9700,,
,,,,,CONT_AWD_FA820322F0011_9700_FA820317D1226_9700,CONT_IDV_FA820317D1226_9700,,
,,,,,CONT_AWD_FA820323F0003_9700_FA820317D1226_9700,CONT_IDV_FA820317D1226_9700,,
,,,,,CONT_AWD_FA820324F0007_9700_FA820317D1226_9700,CONT_IDV_FA820317D1226_9700,,
12/28/2016,Navy,General Electric,"$74,000,000 ",,CONT_AWD_0001_9700_N0038317DAM01_9700,CONT_IDV_N0038317DAM01_9700,"17 F414 engine components of F/A-18 E, F, and EA 18G aircrafts","General Electric, Lynn, Massachusetts, is being awarded a $74,000,000 performance-based logistics requirements type contract for repair, replacement and program support of 17 F414 engine components of F/A-18 E, F, and EA 18G aircrafts. Work will be performed in Jacksonville, Florida (88 percent); and the remaining work will be completed at various General Electric supplier locations. Work is expected to be completed by April 2017. No contract funds will be obligated at the time of award, and funds will not expire at the end of the contract ordering period. Fiscal 2017 working capital funds (Navy) will be obligated as individual orders are issued. One firm was solicited for this non-competitive requirement, and one offer was received in accordance with Federal Acquisition Regulation 6.302-1. Naval Supply Systems Command Weapon Systems Support, Philadelphia, Pennsylvania, is the contracting activity (N00383-17-D-AM01)."
,,,,,CONT_AWD_0002_9700_N0038317DAM01_9700,CONT_IDV_N0038317DAM01_9700,,
,,,,,CONT_AWD_0003_9700_N0038317DAM01_9700,CONT_IDV_N0038317DAM01_9700,,
12/22/2016,DLA,The Boeing Co.,"$143,402,802 ",modification,????,,consumable items supporting various aircraft,"The Boeing Co., St. Louis, Missouri, has been awarded an estimated $143,402,802 performance-based modification (P00046) to a five-year base contract (SPRPA11-14-D-002U) with one five-year option period for consumable items supporting various aircraft. This is a fixed-price incentive contract with an availability metric of 90 percent. This was a sole-source acquisition using justification 10 U.S. Code 2304 (c)(1). Location of performance is Missouri, with a Sept. 16, 2019, performance completion date. Using customers are Army, Navy, Air Force and all foreign military sales customers. Types of appropriations are fiscal 2017 through fiscal 2019 defense working capital; and foreign military sales funds. The contracting activity is the Defense Logistics Agency Aviation, Philadelphia, Pennsylvania."
,Army,Lockheed Martin Corp.,"$69,884,934 ",modification,CONT_AWD_W58RGZ16C0008_9700_-NONE-_-NONE-,, Modernized Target Acquisition Designation Sight/Pilot Night Vision Sensors program,"Lockheed Martin Corp., Orlando, Florida, was awarded a $69,884,934 modification (P00009) to contract W58RGZ-16-C-0008 to extend services for performance-based logistics in support of the Modernized Target Acquisition Designation Sight/Pilot Night Vision Sensors program. Work will be performed in Orlando, Florida, with an estimated completion date of Dec. 31, 2017. Fiscal 2017 other funds in the amount of $ 69,884,934 were obligated at the time of the award. Army Contracting Command, Redstone Arsenal, Alabama, is the contracting activity."
12/20/2016,Navy,Rolls-Royce Corp,"$407,772,386 ",modification,CONT_AWD_0001_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,MissionCare maintenance support for the V-22 AE1107C engines for the Marine Corps and Air Force,"Rolls-Royce Corp., Indianapolis, Indiana, is being awarded $407,772,386 for modification P00007 to a previously awarded, firm-fixed-price, indefinite-delivery/indefinite-quantity contract (N00019-15-D-0019) to provide MissionCare maintenance support for the V-22 AE1107C engines for the Marine Corps and Air Force.  MissionCare is a performance-based logistics concept that includes an engine hourly charge based on hours flown; program management, which covers integrated logistics support, including support equipment requirements data, supportability analysis data and updates, configuration management tracking, formal training, supply management, and contract/business administration; site support, which covers informal technical training, maintenance technical advice, engineering support, and engine repair.  Work will be performed in Oakland, California (80 percent); and Indianapolis, Indiana (20 percent), and is expected to be completed in February 2020.  No funding will be obligated at time of award.  Funds will be obligated on individual task orders as they are issued.  The Naval Air Systems Command, Patuxent River, Maryland, is the contracting activity. "
,,,,,CONT_AWD_0002_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0003_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0004_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0005_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0006_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0007_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0008_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0012_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0013_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0014_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0015_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0016_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0017_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0018_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0019_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0020_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0022_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0023_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0024_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0025_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0026_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_0027_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_N0001917F0092_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_N0001917F0246_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
,,,,,CONT_AWD_N0001917F0304_9700_N0001915D0019_9700,CONT_IDV_N0001915D0019_9700,,
